"","B","C","D","F","G","ro","sigma","delta"
"1",0.864437550616284,-1.33481728972472,-6.67420754584454,2.5942923772671,11.2660603005103,0.863038762066058,0.0937946186916395,-0.0349351506516594
"2",1.50472045983773,-1.63666521868626,-5.88614544139322,1.25851061842767,8.94168216845219,0.829287873415079,0.110126516949807,-0.00738469502425965
"3",1.67910000848379,-1.54398771339927,-6.01894022733366,0.0399831289309345,9.79060690775901,0.829406574203668,0.0863882126013772,-0.0087530566236428
"4",1.96613713160841,-1.62677863420016,-5.84053214911949,-0.733350563990549,9.67833238805672,0.796700538303233,0.0831412255672665,-0.00330274062291101
"5",1.93712464594786,-1.64473703065972,-5.82767214242837,-0.515806757586729,9.56112569953014,0.809716922167662,0.0712525143246845,-0.0100931362798501
"6",2.11634108316623,-1.70255032236265,-5.71789272446067,-0.962452406641054,9.48227290368669,0.808173294405416,0.0659556646203334,-0.0164829999148119
"7",1.93974354423985,-1.69514230172584,-5.72361643010004,-0.27221831503963,9.11805893713372,0.831108381413783,0.0611695748452724,-0.0206915768024884
"8",2.08710825376114,-1.73322682942404,-5.65022903257103,-0.692605747186033,9.14867295880089,0.833873289036662,0.0572326616479077,-0.0289901793440027
"9",1.89343297207822,-1.75194334837851,-5.63425703583977,0.211963655454187,8.65026155803654,0.857310089752664,0.0537547654089359,-0.0317333106608719
"10",1.99846482515043,-1.74080207944438,-5.70999739686389,-0.218885464189641,9.1227266291025,0.870374494810087,0.046611869104495,-0.0444432597384102
"11",1.96340667655939,-1.86217471444812,-5.46439884052496,0.488365315554748,8.15817787064848,0.904406082195126,0.0495369558631608,-0.0319494679406067
"12",2.03309791859545,-1.82389128643872,-5.53445234748264,0.0458808472707027,8.48061714073943,0.91079311574221,0.0398875504681741,-0.0491284231722331
"13",1.98370085318491,-1.95521677736505,-5.266735641123,0.849677624808957,7.3386878215473,0.8212526345571,0.0512463102500489,-0.0408491082531872
"14",2.11030110411984,-1.93574931230001,-5.25170180968239,0.261769111540944,7.48979887536495,0.993809716357772,0.0277339939810782,-0.0627521773621161
"15",2.62380382188773,-2.3984405749866,-4.28016730604767,0.219439378244463,4.78885882981589,0.975556644381909,0.032669315130249,-0.0450112544208868
"16",2.47972793456467,-2.53208069861582,-4.12066502339784,1.51113436938338,3.70826995599063,0.972154006595921,0.0315852931219172,-0.0813187879127322
"17",2.11832637956172,-1.97883070903284,-5.1176800744625,0.519868146585641,6.77552533979389,0.977938434495562,0.0358491685018987,-0.0587464950069562
