"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5"
3,-2,-5,-4,10,0.3943965517,0.1245172414,0.03284,21.5781559851,-13.044399214,30.3512552054,-18.1283540634,-120.5823789112,1.104948862,-0.20148173,-3.2280155774,4.7908e-06,1.9603e-06,0.0001547017,-0.1630641738,-0.6128274557,-8.4766857192,-26.0573478981,-261.613688689
3,-2,-5,-4,10,0.3943965517,0.1245172414,0.03798,3.2282981852,-1.9963997044,-4.7378036237,-5.5989802953,10.3381330884,0.251183391,0.1324603139,0.05312374,0.0117111766,0.0006208579,0.0010750788,-0.0708972482,-0.0251429126,-0.139912081,-1.176523853,-2.0898289846
3,-2,-5,-4,10,0.3943965517,0.1245172414,0.04,3.4145643599,-2.7390958526,-3.2095938076,-2.4738533487,4.3492544072,0.2871021247,0.0903211159,-0.0159615502,0.018989184,0.0002417807,0.0004002444,-0.0923104097,-0.036128476,-0.2632405662,-0.6997270496,-2.1092910218
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1313793103,0.02525,3.0401306949,-2.6293622724,-3.6228230278,-1.0744257535,4.3913727039,0.7193539291,0.1229514933,-0.0247593129,0.0044049686,0.0001677053,0.0002493985,-0.064936683,-0.0231853651,-0.1292387979,-0.6636776186,-0.9846129407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1313793103,0.03798,3.3206659394,-2.1476160419,-4.9000835423,-4.7947204159,10.5857071863,0.2527226555,0.1125103297,0.0148217778,0.0144669698,0.0004073725,0.0008594986,-0.1005439512,-0.026775139,-0.1662587367,-1.2087096758,-1.9387831774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1382413793,0,1.9133019816,-1.5417497965,-6.3897214296,-1.0810469796,11.9973441641,0.258416389,0.1453642226,-0.0706863094,0.0112801922,0.0047878672,0.0062846549,-0.0264750835,-0.0118739399,-0.0782961938,-0.2651939259,-0.614445404
3,-2,-5,-4,10,0.3943965517,0.1382413793,0.02525,2.7195450189,-1.8053876277,-5.6996189571,-2.9805288556,10.8911891715,0.2691294947,0.1367462376,0.0386023727,0.0130819286,0.0005876992,0.000958172,-0.0698220342,-0.027104453,-0.1392791425,-0.7856682483,-1.5599881616
3,-2,-5,-4,10,0.3943965517,0.1382413793,0.02867,2.5879558307,-1.9218097063,-5.2392537904,-2.5237069882,9.840918252,0.275989416,0.1209213201,0.0478033386,0.0111536038,0.0005157474,0.0007878604,-0.0449633917,-0.0178772497,-0.1174165446,-0.5619033433,-1.2855364171
3,-2,-5,-4,10,0.3943965517,0.1382413793,0.03284,2.4818416469,-2.2960166141,-4.0906694544,-0.7068434455,5.2200521524,0.3233586967,0.1077018296,-0.097107513,0.0216110535,0.0005462944,0.0009673198,-0.0437315648,-0.0129673903,-0.088931391,-0.4812940352,-0.3534081104
3,-2,-5,-4,10,0.3943965517,0.1382413793,0.03798,3.1128169689,-2.0399759161,-5.0107118192,-4.2113685371,10.2229257651,0.310481526,0.1474826924,0.0642873757,0.010233382,0.0009090953,0.0012673966,-0.0784617657,-0.0286479535,-0.1625923422,-1.0316556413,-1.9975328098
3,-2,-5,-4,10,0.3943965517,0.1382413793,0.04,3.0711110899,-1.8998326629,-5.3709255929,-4.6112598226,11.8874878442,0.2045243544,0.1712205746,0.1159178434,0.0061204792,0.0010959828,0.0014694982,-0.0712995083,-0.0272964162,-0.1526292123,-1.1238612752,-2.2951669762
3,-2,-5,-4,10,0.3943965517,0.1451034483,0,2.1437977748,-1.7434710158,-5.6932171362,-1.2590794957,9.1282332846,0.4119312268,0.1107528923,-0.0815516059,0.0232024282,0.0006955102,0.0011098308,-0.0325596595,-0.0107744635,-0.0658209288,-0.4412856641,-0.4888482884
3,-2,-5,-4,10,0.3943965517,0.1451034483,0.02525,3.3980897477,-2.0417275458,-5.090494865,-5.3613993498,11.3394368712,0.3456837966,0.1689658972,0.0548604146,0.0115668971,0.0012936889,0.0019552087,-0.1400670093,-0.0465480749,-0.2793577221,-1.6945116596,-3.4384089209
3,-2,-5,-4,10,0.3943965517,0.1451034483,0.02867,2.5428565247,-2.1191440629,-4.9500144872,-1.1651570747,7.8120901828,0.6656836544,0.077044798,-0.0633801829,0.0114345685,0.0007923572,0.0009027165,-0.0296757131,-0.0097462456,-0.0653453761,-0.3035633576,-0.3565845236
3,-2,-5,-4,10,0.3943965517,0.1451034483,0.03284,3.4705763327,-1.849588141,-5.3622202165,-6.2037217197,11.1613261184,0.386112144,0.1327471369,0.0289044437,0.0123787327,0.0007105216,0.0010699383,-0.1077161575,-0.0369935841,-0.1966036508,-1.3302895004,-2.2474612075
3,-2,-5,-4,10,0.3943965517,0.1451034483,0.03798,2.9215738527,-1.9104216719,-4.8406964313,-4.6908540035,10.2337226723,0.2473125613,0.1685163524,0.0946130798,0.0080633831,0.0011291205,0.0017754711,-0.0917684129,-0.0322691144,-0.2044410385,-1.2383486369,-2.5759087677
3,-2,-5,-4,10,0.3943965517,0.1451034483,0.04,2.8977952753,-2.4417307247,-3.712227607,-2.1394873372,6.0948531968,0.4976023506,0.0947922873,-0.0225625591,0.0182489834,0.0007724141,0.0010269999,-0.0491953043,-0.01432041,-0.0941031581,-0.6921264301,-0.6630243842
3,-2,-5,-4,10,0.3943965517,0.1519655172,0,2.528674822,-1.7328989605,-5.6924093815,-3.2529191984,10.8053532549,0.4138240732,0.1201736778,0.0427582946,0.0111511187,0.0005523085,0.000754715,-0.048335606,-0.0174701742,-0.0989528177,-0.6965512098,-1.2721652334
3,-2,-5,-4,10,0.3943965517,0.1519655172,0.02525,0.9526848512,-1.8146117314,-14.5564386352,2.9021808193,50.316141941,0.8529917867,0.0582341713,-0.103801834,0.0035852514,0.000234639,0.0006660886,-0.0185846927,0.0107234157,0.1783678689,-0.3049305825,3.6992423936
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1519655172,0.03284,2.6866598746,-1.9285800478,-5.3175129761,-2.6902290838,8.891934945,0.1511170689,0.1792414968,0.0398810387,0.0130545463,0.0010999757,0.0019073631,-0.076494692,-0.026039111,-0.1605428118,-0.9147124072,-1.5081790715
3,-2,-5,-4,10,0.3943965517,0.1519655172,0.03798,2.5079448553,-2.0808936809,-4.8728306625,-1.2644088317,7.9076068736,0.3664518754,0.124058541,-0.0262765982,0.0136243731,0.0015630977,0.0023679348,-0.0681197689,-0.0263798502,-0.1522938537,-0.6882766167,-1.116069239
3,-2,-5,-4,10,0.3943965517,0.1519655172,0.04,1.9946803125,-1.6050553257,-5.9835171641,-0.8230169283,9.931694704,0.4508480993,0.195837915,0.0261584734,0.0124103706,0.0011816937,0.0017496943,-0.0496891982,-0.0227507128,-0.1256294993,-0.7876678851,-1.5902341094
3,-2,-5,-4,10,0.3943965517,0.1588275862,0,2.9470366199,-2.6197000001,-3.8445082508,-0.6850618011,4.7568038577,0.8793778537,0.058045419,-0.0997354331,0.008474431,0.0007082535,0.0012499197,-0.0688267067,-0.0419929568,-0.247973491,-0.5441467123,-2.0426159295
3,-2,-5,-4,10,0.3943965517,0.1588275862,0.02525,2.7553754063,-2.3652875704,-4.01282173,-1.576011322,5.4305261459,-0.121312808,0.2130780539,0.0533171236,0.0425143365,0.0013822795,0.0029907128,-0.055491476,-0.0378380067,-0.1790963528,-0.713618706,-1.925973195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1588275862,0.03284,2.7151077723,1.6951130473,-13.9426703937,-16.9659515289,40.578534436,-1.2259115288,0.8971933733,1.4711714795,-7e-10,0.0001374422,0.0275416034,0.0005282184,-0.0234319566,-0.1325882928,-0.368937539,-2.8203992134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1588275862,0.04,1.4826347336,-1.663298006,-5.9969823226,1.6088657511,8.9036023333,1.307210812,0.1829662069,0.002573177,0,0.0009955276,0.0004035185,-0.0188547613,-0.0117547316,-0.0704733699,-0.2440873541,-0.7767447657
3,-2,-5,-4,10,0.3943965517,0.1656896552,0,2.6819405743,-1.6967951955,-5.4055017139,-4.6657536851,11.528247731,0.3393001096,0.1678104335,0.0176348418,0.0136620502,0.0008282663,0.0015603906,-0.0929353873,-0.0307380301,-0.2102194114,-1.3737516591,-2.0113362783
3,-2,-5,-4,10,0.3943965517,0.1656896552,0.02525,2.5427722403,-1.7970940548,-5.3053648033,-3.0419348516,8.0068060884,0.428329113,0.19270461,0.0520145948,0.0120372,0.00155914,0.0019173192,-0.0821720761,-0.0282257777,-0.138155672,-0.9556803116,-1.4284980109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1656896552,0.03798,3.1104475839,-1.8090784346,-5.3462070771,-5.5467470476,11.4871424363,0.1526557175,0.2194112014,0.1538733169,0.0051789685,0.0017721875,0.0024881663,-0.0928349705,-0.0356616021,-0.1950276442,-1.4490898187,-3.3633312399
3,-2,-5,-4,10,0.3943965517,0.1656896552,0.04,2.0737018814,-2.337408203,-4.0151054079,1.0861478946,4.8429843821,0.991953709,-0.0360373553,-0.3486537896,0.0001002301,0.0004883141,0.0038301466,-0.0589472106,-0.0347141623,-0.2287204724,-0.4093200386,-1.5542535018
3,-2,-5,-4,10,0.3943965517,0.1725517241,0,1.589671577,-1.8351369866,-5.5918907272,1.6077769591,7.4619324971,0.9444104066,0.0779735951,-0.0792937917,0.0012104819,0.0004005797,0.0005954637,-0.0126088559,-0.0054207788,-0.0381781119,-0.0854106293,-0.1488948199
3,-2,-5,-4,10,0.3943965517,0.1725517241,0.02525,2.9961934602,-2.0524496093,-5.093413554,-3.4255474282,9.3266699976,0.2615368232,0.1600562903,-0.0095509088,0.0147268518,0.0011805426,0.0020388836,-0.1284855977,-0.0477120809,-0.2777970324,-1.1801397896,-3.208458588
3,-2,-5,-4,10,0.3943965517,0.1725517241,0.02867,0.2509052756,2.8464025293,-15.7509059408,-14.4811910722,41.7612717027,1.2116253185,0.1484509771,0.1656590102,-0.0011167875,8.55449e-05,0.0002416017,-0.048687628,-0.0246735155,-0.1319158144,-0.9798659998,-1.4929865897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1725517241,0.03798,3.0114752627,-2.1115789542,-4.6686724145,-3.0992633269,7.5174910626,0.2791042191,0.2011606984,0.1098024914,0.0084215971,0.0020686416,0.0025920221,-0.0816398474,-0.0320213677,-0.1694212901,-1.0008519661,-2.0461234778
3,-2,-5,-4,10,0.3943965517,0.1725517241,0.04,2.2348796524,-1.7810961877,-5.2204916833,-2.1216756132,9.3052367671,0.7501183661,0.1448877778,-0.0032205026,0.0060259972,0.0013893568,0.001131534,-0.03747155,-0.0180042335,-0.1102608143,-0.6462808057,-1.1865463596
3,-2,-5,-4,10,0.3943965517,0.1794137931,0,3.0219393651,-2.6977077906,-3.5393502541,-1.9853523587,6.6340528087,0.3726588228,0.1275862099,-0.1435591898,0.0254762523,0.0005536303,0.001005213,-0.0328461022,0.0056009988,-0.0569325836,-1.0574346668,-0.4482277398
3,-2,-5,-4,10,0.3943965517,0.1794137931,0.02525,3.4399989706,-0.7066881272,-8.0143623232,-11.8222543099,23.7880549051,0.2490057089,0.2686405221,0.1911523522,0.0072613516,0.0018879769,0.0020750446,-0.1731229892,-0.0614431475,-0.3645065399,-4.2850177707,-11.0962552546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1794137931,0.03284,1.3290272559,-1.8419324772,-5.3225122259,2.6718571515,7.0293290371,1.0178401958,0.1202042454,-0.0862325213,9.74e-08,0.0008737447,0.0010668473,-0.0203965899,-0.010734578,-0.0720794708,-0.3009792784,-0.6732810082
3,-2,-5,-4,10,0.3943965517,0.1794137931,0.03798,2.5154869194,-2.0641730622,-5.0849400624,-1.4405881409,8.1623024991,0.5716690444,0.1241286583,-0.0774605315,0.0202489007,0.0020614416,0.002855494,-0.0507685631,-0.0255703983,-0.1661347306,-0.877444299,-2.2427638208
3,-2,-5,-4,10,0.3943965517,0.1794137931,0.04,2.7336802362,-2.2030866585,-4.8960144852,-1.3716512699,7.7324495756,0.2293172841,0.1741522658,0.0344424017,0.0165741592,0.0009059206,0.0015900764,-0.0673112083,-0.0238300887,-0.1573542195,-0.7493655026,-1.3953816103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1862758621,0.02867,1.6374361561,-1.9504012233,-5.0676899843,1.594600526,6.6976915513,0.8571642615,0.1352063399,-0.0857394997,0.0028175842,0.0006204312,0.0006459754,-0.0292222995,-0.0120942371,-0.0842717769,-0.2549333013,-0.436233583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.1862758621,0.04,-0.6304994066,0.6152472,-9.55803555,4.8274040765,-4.8740409138,-0.4550682498,-5.2523065785,-13.3847832561,0.0033190129,0.0273317558,0.0862620445,0.1655568501,-0.0741272909,-1.0126497743,1.3567982326,-11.1555969589
3,-2,-5,-4,10,0.3943965517,0.193137931,0,2.1357264245,-2.0371122074,-5.1281020862,-0.0023546904,7.7870685811,0.7057596637,0.1698956427,-0.076491143,0.0131086087,0.0006358712,0.0009619735,-0.0450100599,-0.026631438,-0.1266827253,-0.4340721735,-0.8282870295
3,-2,-5,-4,10,0.3943965517,0.193137931,0.02525,5.3098727761,-2.6092934034,-4.7990373748,-8.4249058534,10.2501612049,-1.1819363915,-0.0560071983,8.4076639094,1.6e-08,8.31469e-05,0.0136437611,-0.0381805753,0.0595470882,0.5526189307,-4.9221776813,-95.48271845
3,-2,-5,-4,10,0.3943965517,0.193137931,0.02867,1.2280024071,1.4271445976,-11.843076134,-11.2016349967,34.3592174419,0.1454741228,1.2969979364,0.011783895,0.0510150965,0.2951682312,0.3418892152,-0.1836891495,-0.2782138931,-1.4551181841,-10.5924453565,-38.8022756772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.3943965517,0.193137931,0.04,3.0151824321,-2.6433918674,-3.3732227459,-1.4881020475,6.30785976,0.1319346637,0.3231812468,0.0766643514,0.0170038673,0.0015706824,0.0027374823,-0.120231715,-0.0589028053,-0.4692668573,-1.7413659713,-3.8831233977
3,-2,-5,-4,10,0.3943965517,0.2,0,2.5864495853,-2.1158478183,-4.8244529161,-1.8856886187,8.1726286699,0.3460295165,0.1020956886,-0.099612537,0.0197165578,0.0006442907,0.0014242265,-0.04950802,-0.0110525659,-0.0786840173,-0.7725965245,-0.5212152633
3,-2,-5,-4,10,0.3943965517,0.2,0.02525,5.1469104551,-2.8227722546,-3.0086109612,-10.7294805187,11.7064699191,0.0599893604,0.1086933179,-0.0845585811,0.018999453,0.0006002555,0.0023924398,-0.262839775,-0.0493269127,-0.3459681937,-4.1236492312,-4.7607620834
3,-2,-5,-4,10,0.3943965517,0.2,0.02867,2.3344412283,-1.6136848197,-5.8970777998,-3.3731695446,12.6196274244,0.316017278,0.1663070049,0.0080395149,0.014773444,0.0008125252,0.0012692931,-0.0663010766,-0.0239491092,-0.1737791896,-1.0520844668,-2.3887211266
3,-2,-5,-4,10,0.3943965517,0.2,0.03284,2.992771538,-2.0222180221,-4.8215594529,-3.8794976594,8.6349488157,0.1679705571,0.1482395789,-0.0041227734,0.0173131369,0.0005682226,0.0011995842,-0.0938482892,-0.0267135761,-0.1561322674,-1.194521986,-1.8586427056
3,-2,-5,-4,10,0.3943965517,0.2,0.03798,1.5311134272,-1.7960544007,-4.9317533129,1.0156186761,6.4598202993,0.782221445,0.1920835512,-0.0245709083,0.0046374405,0.002149481,0.0013442122,-0.0230138086,-0.011637116,-0.0794349097,-0.2633926503,-0.5237680799
3,-2,-5,-4,10,0.3943965517,0.2,0.04,2.8955441719,-2.0230611902,-4.5254457188,-4.1565888238,8.7943534746,0.3762667479,0.1352533167,-0.0006666141,0.0143810447,0.0007847817,0.0013371983,-0.0764797967,-0.0282163842,-0.18833851,-0.9693107881,-1.847279484
3,-2,-5,-4,10,0.3986206897,0.001,0,3.0305140364,-2.015779008,-4.942928544,-4.097225657,9.9289602052,0.3714301429,0.0009275919,0.0002777251,0.0131398975,5.41e-08,7.28e-08,-0.0005688405,-0.0002031353,-0.0011478744,-0.0077975515,-0.0171769574
3,-2,-5,-4,10,0.3986206897,0.001,0.0002502,2.9309485212,-1.9878619154,-5.0381530457,-3.7090913954,9.848913504,0.6108099491,0.0006380391,0.0001196346,0.0099152597,1.86e-08,1.88e-08,-0.000454645,-0.0001676429,-0.000892533,-0.0049941573,-0.0087638576
3,-2,-5,-4,10,0.3986206897,0.001,0.0002867,2.9986377733,-1.9896818265,-5.0388642157,-3.9983295879,10.0486455074,0.2655190923,0.0010864152,0.0004793316,0.0100666902,4.5e-08,6.31e-08,-0.0005874752,-0.0002084378,-0.0010283913,-0.006687503,-0.0118425472
3,-2,-5,-4,10,0.3986206897,0.001,0.0003284,3.0311637396,-2.0058712087,-4.9970083196,-4.1128272956,10.141014287,0.2245042071,0.0013657646,0.0008401825,0.006370607,8.08e-08,9.89e-08,-0.0006526144,-0.0003253371,-0.0018359651,-0.007656324,-0.0250154267
3,-2,-5,-4,10,0.3986206897,0.001,0.0003798,3.0442828941,-2.0073623432,-4.9896894475,-4.1437780671,10.0776534758,0.3298390374,0.001151021,0.0004673771,0.0105831584,5.06e-08,7.26e-08,-0.0005952173,-0.0002333725,-0.0013353842,-0.007432002,-0.0156117091
3,-2,-5,-4,10,0.3986206897,0.001,0.000444,3.0147755565,-2.0227886545,-4.9433730659,-3.9668424101,9.8355692046,0.3168303614,0.0012160964,0.000771108,0.0069356958,5.27e-08,5.17e-08,-0.0005933867,-0.0002700027,-0.0012859275,-0.0064448461,-0.0156643329
3,-2,-5,-4,10,0.3986206897,0.007862069,0,2.9978006857,-1.9727427759,-5.0010070142,-4.1076120961,9.8519661506,0.4720403632,0.0063206082,0.00098343,0.0126624364,1.7631e-06,2.3117e-06,-0.0033898106,-0.0012333536,-0.0072736672,-0.0452059682,-0.0928753923
3,-2,-5,-4,10,0.3986206897,0.007862069,0.0002502,3.1241760705,-2.0876102589,-4.7491479138,-4.1614220239,9.4599045084,0.48220939,0.0085148341,0.0018811674,0.0122727664,3.4714e-06,4.6233e-06,-0.0040875392,-0.0017600842,-0.0099185636,-0.0634894134,-0.108635487
3,-2,-5,-4,10,0.3986206897,0.007862069,0.0002867,3.0681612744,-2.0269190499,-4.8827254828,-4.2096337877,9.7856699525,0.1907812237,0.0083486146,0.0019644137,0.01239122,2.5187e-06,4.6325e-06,-0.0055396113,-0.0018444337,-0.0109891189,-0.0610351539,-0.0900484804
3,-2,-5,-4,10,0.3986206897,0.007862069,0.0003284,3.0269077322,-1.9872079027,-5.0349321621,-4.2062788467,10.2933017765,0.4686088552,0.0073856624,-0.0015183017,0.01426046,1.9585e-06,3.1381e-06,-0.0074386984,-0.0017730399,-0.0115328417,-0.0853272289,-0.0974926929
3,-2,-5,-4,10,0.3986206897,0.007862069,0.0003798,2.9308029872,-1.9505313876,-5.0537659745,-4.0533925988,10.3486645281,0.2471687737,0.0091662551,0.0042332122,0.0095980176,3.3776e-06,4.9812e-06,-0.0043083696,-0.0018237538,-0.0105873299,-0.0540766547,-0.1181964669
3,-2,-5,-4,10,0.3986206897,0.007862069,0.000444,3.0160318391,-1.9804371683,-5.068541798,-4.0751036245,10.0193838238,0.3704889807,0.0075134786,-0.0012112237,0.0145736393,1.8189e-06,3.7297e-06,-0.0054623494,-0.0017844842,-0.0113305283,-0.0683842071,-0.09398979
3,-2,-5,-4,10,0.3986206897,0.0147241379,0,3.0779508816,-2.0164888104,-4.9939705089,-4.2342194985,10.2709867043,0.3944310669,0.0129763982,0.0005055318,0.0132370736,5.6664e-06,9.5542e-06,-0.010602521,-0.003725587,-0.0199649874,-0.1037651933,-0.2041214345
3,-2,-5,-4,10,0.3986206897,0.0147241379,0.0002502,2.840515495,-1.9276299895,-5.1063211074,-3.7130615759,10.0425118169,0.4807304567,0.0094038284,-0.0039798818,0.0143391833,2.9386e-06,4.9255e-06,-0.0061082298,-0.0015373691,-0.0101931108,-0.091016168,-0.1044524419
3,-2,-5,-4,10,0.3986206897,0.0147241379,0.0002867,2.9329566882,-2.0301236319,-5.007509403,-3.4979279992,9.8146335778,0.3404128658,0.0170592807,0.003715851,0.0120160332,9.4514e-06,1.66358e-05,-0.0112494687,-0.0037007729,-0.0211611175,-0.1335564706,-0.210265059
3,-2,-5,-4,10,0.3986206897,0.0147241379,0.0003284,3.045305535,-2.1409015514,-4.6330656412,-3.4416865294,8.3169569764,0.6428868962,0.0163885301,-0.0034694117,0.0096361702,1.0657e-05,1.69241e-05,-0.0165146614,-0.0044189208,-0.0325519362,-0.1733590272,-0.2355151184
3,-2,-5,-4,10,0.3986206897,0.0147241379,0.0003798,2.9000182131,-1.9472688715,-5.2128398224,-3.7575329967,10.3600241102,0.4269106541,0.0092608402,-0.0065684242,0.0118971267,1.8979e-06,2.1698e-06,-0.0085739716,-0.0017824449,-0.0131529845,-0.1114603389,-0.1022142681
3,-2,-5,-4,10,0.3986206897,0.0147241379,0.000444,2.8269197663,-2.0224703716,-5.0303438745,-2.9868872781,9.4190474969,0.5352046046,0.017761299,-0.0013812786,0.0107886058,9.2664e-06,1.65906e-05,-0.0101956175,-0.0032874453,-0.0214428388,-0.1486495482,-0.2128658974
3,-2,-5,-4,10,0.3986206897,0.0215862069,0,2.8338030755,-2.0327294356,-4.9674708185,-3.1156213785,9.1701818753,0.3753212487,0.024680552,0.0038982103,0.0134803448,2.68211e-05,4.02726e-05,-0.01364028,-0.004676478,-0.0260033343,-0.1541803321,-0.2517303357
3,-2,-5,-4,10,0.3986206897,0.0215862069,0.0002502,3.0466449111,-1.9037289458,-5.3270267426,-4.529991967,11.2498412042,0.3188393726,0.0376118429,0.0107557402,0.0121115273,6.80366e-05,0.0001011929,-0.019482071,-0.0093219076,-0.048877173,-0.2524039325,-0.5887093787
3,-2,-5,-4,10,0.3986206897,0.0215862069,0.0002867,2.7930513171,-1.9303046329,-5.0132075211,-3.5378900147,9.5042957695,0.4277146474,0.0195441576,0.0062959819,0.0112002711,1.32966e-05,1.73911e-05,-0.0109061973,-0.0031775088,-0.0204720955,-0.1293714916,-0.2113057042
3,-2,-5,-4,10,0.3986206897,0.0215862069,0.0003284,3.0361477,-2.0813423476,-4.6331302081,-3.9730886049,8.9533044951,0.3137163033,0.0281834235,0.001860199,0.0142386993,3.90479e-05,6.86506e-05,-0.023422464,-0.0086886737,-0.0631964977,-0.2405872927,-0.5960728444
3,-2,-5,-4,10,0.3986206897,0.0215862069,0.0003798,3.05267725,-2.2589212561,-4.420937345,-2.9160130632,7.3221313197,0.4479360235,0.0143009232,-0.0187950132,0.0115181409,4.4775e-06,8.3127e-06,-0.0102816007,-0.0007308275,-0.0270613513,-0.1473491275,-0.3034226678
3,-2,-5,-4,10,0.3986206897,0.0215862069,0.000444,3.1355205879,-2.1265847753,-4.9075621036,-3.6557550502,9.7771180668,0.3390929644,0.0203437898,-0.0072774236,0.0166167849,1.07978e-05,2.39364e-05,-0.0147982929,-0.0043965958,-0.0228810465,-0.1948679265,-0.2151159169
3,-2,-5,-4,10,0.3986206897,0.0284482759,0,3.1124005151,-2.0965974529,-4.7625690657,-3.9119753646,9.0632472113,0.4178341804,0.0222960369,-0.0003131318,0.0143376699,2.03964e-05,3.48734e-05,-0.0188422666,-0.0059253076,-0.0355889661,-0.1931591481,-0.3642160812
3,-2,-5,-4,10,0.3986206897,0.0284482759,0.0002502,3.1245086212,-2.0714000898,-4.8193061552,-4.0254671879,8.879308509,0.4060307968,0.0295101747,5.51857e-05,0.0137548572,3.31343e-05,6.11188e-05,-0.0224118014,-0.0070651355,-0.0364765384,-0.2430225435,-0.3550447345
3,-2,-5,-4,10,0.3986206897,0.0284482759,0.0002867,3.5509917158,-2.2992954109,-4.2374114211,-5.3529825729,9.1244452677,0.3940481603,0.0249978665,-0.0013469804,0.0148002277,3.19335e-05,6.55232e-05,-0.025626402,-0.0080278486,-0.0473484822,-0.3334213118,-0.404729275
3,-2,-5,-4,10,0.3986206897,0.0284482759,0.0003284,3.067240773,-2.0162995021,-4.9552834162,-4.0509413132,9.4827715004,0.0787246824,0.032480979,0.0111123896,0.009842981,4.01841e-05,7.41561e-05,-0.0162444041,-0.0059441658,-0.0367316833,-0.2203082812,-0.4633421664
3,-2,-5,-4,10,0.3986206897,0.0284482759,0.0003798,3.0201509518,-1.9675772983,-4.9723965321,-4.3074932007,10.0489889818,0.2205935186,0.0298772637,0.0047362437,0.0135380375,2.64076e-05,5.25116e-05,-0.0190065815,-0.0059990826,-0.0344897279,-0.2361545424,-0.3523235536
3,-2,-5,-4,10,0.3986206897,0.0284482759,0.000444,3.0798879347,-2.0068502684,-4.9935703774,-4.5342942619,10.9347762397,0.478685805,0.0281611874,0.0004196008,0.0130853592,3.54741e-05,5.26556e-05,-0.0226957094,-0.0070114984,-0.0419192795,-0.2701451037,-0.440770483
3,-2,-5,-4,10,0.3986206897,0.0353103448,0,3.0541967208,-2.04108704,-4.7984723072,-4.0226499987,9.2063109902,0.2155912804,0.0485866284,0.0190094607,0.0101572361,9.97017e-05,0.0001534515,-0.0264350647,-0.0093746809,-0.0580291352,-0.3495999716,-0.7470064994
3,-2,-5,-4,10,0.3986206897,0.0353103448,0.0002502,3.0401898773,-1.9734100145,-5.1537602808,-4.1802494826,10.4503231657,0.3670210675,0.0304431791,0.0011601666,0.0141347535,3.9907e-05,6.42728e-05,-0.0205084202,-0.007636431,-0.0413658384,-0.2604777505,-0.4335773048
3,-2,-5,-4,10,0.3986206897,0.0353103448,0.0002867,3.0061871239,-2.0508944181,-4.8170993312,-4.0094158411,9.5928612574,0.3425104078,0.0313735209,-0.0233444633,0.0125341964,1.92917e-05,3.72801e-05,-0.0246834571,-0.0083264664,-0.0535634171,-0.3388042111,-0.332774955
3,-2,-5,-4,10,0.3986206897,0.0353103448,0.0003284,2.5847934277,-1.9666720743,-5.1291331177,-2.4074565725,9.2142485678,0.5893094554,0.0259538747,-0.0201181739,0.0064691812,1.54496e-05,1.08241e-05,-0.0123856887,-0.0041325993,-0.023498308,-0.1563042097,-0.1976746835
3,-2,-5,-4,10,0.3986206897,0.0353103448,0.0003798,3.2638206619,-2.1284608434,-4.7185907129,-4.4641443684,9.5666835681,0.3701732954,0.0354057743,-0.0064016105,0.0160152188,5.62394e-05,0.0001053623,-0.0280218673,-0.0088622331,-0.0492916936,-0.3699727711,-0.5757691983
