"","B","C","D","F","G","ro","sigma","delta"
"1",0.882311520720749,-1.37087352037512,-6.58119761679514,2.69400801478111,10.9365358123353,0.397761780756256,0.129793333566909,-0.0667386287020246
"2",1.50388463577612,-1.82006092274903,-5.55203408860576,2.20321592606653,7.7736101255998,0.846652420682458,0.145318038313624,-0.0246097958219452
"3",1.93200020678159,-1.65701544049579,-5.80062600574477,-0.495924890804226,9.61165623915282,0.796988512405668,0.123831162585084,0.0246676319095651
"4",2.039255512655,-1.61738326671001,-5.90550350572166,-1.0575878087391,10.1137576922663,0.817181067962675,0.0686303557565529,-0.0157791647235593
"5",2.00291717164845,-1.68630067262966,-5.73550990516994,-0.602700465147702,9.33193148177729,0.800938774065317,0.06979300986392,-0.0114418659034465
"6",2.07302263060965,-1.67853677398463,-5.76774617213261,-0.888191453004278,9.59557000835284,0.823051217369186,0.0595264635218421,-0.0243078726040998
"7",1.92494050662336,-1.7210486696494,-5.6805289548788,-0.082575280280786,8.9124629087693,0.829271694581302,0.0594701516145472,-0.0221007683601057
"8",2.02465924628573,-1.70269764597599,-5.73898978519614,-0.567282796318532,9.39517875955315,0.851083496904069,0.0519219039192163,-0.0363262321815807
"9",1.88063206550058,-1.78970787183903,-5.59787856737931,0.502407476251444,8.41206959856755,0.863021874383105,0.0490800090332035,-0.0380395952382811
"10",2.04314566975877,-1.84047019913551,-5.52779803814736,0.102584728257811,8.42346608896293,0.891961921965637,0.0429172731027402,-0.0473663306676891
"11",1.99331771321867,-1.9209934307183,-5.33780997949562,0.650099106698997,7.68325055594777,0.884198928675599,0.0514676965468377,-0.0368502157413692
"12",1.88179829905567,-1.65261432174295,-6.03849201070972,-0.136780790919397,10.3890281208311,0.921373337987869,0.0381554450185487,-0.0523444365747143
"13",2.06831769413708,-1.77622980449956,-5.69425491305299,-0.499360281120647,9.70255566153932,0.830672610174289,0.0664743689726529,-0.00698212236830442
"14",2.08319652362557,-1.13258718885833,-7.24721851845246,-3.77587151983217,16.3435655632352,0.89549329247835,0.0413134569098961,-0.0500787514454611
"15",2.34338267532564,-1.66904718965186,-5.9083459551824,-2.34672665354885,11.8755600966762,0.833962439347681,0.0564902501165888,-0.0283613960892542
"16",2.09721684638129,-1.80058857072256,-5.65583399127007,-0.508751798011258,9.69074693789847,0.824227458386479,0.0597110697605781,-0.0379486900831303
"17",2.03427986645898,-1.82589304065599,-5.50215020446792,-0.07371720981007,8.5904169046169,0.860970897738716,0.0569448341311678,-0.0272928254909855
"18",2.2007699596924,-1.87708013003722,-5.3761720686142,-0.497213581656405,8.379835981182,0.894536858374534,0.0403538136285785,-0.0514198222133571
"19",2.00203631342751,-1.88979108470721,-5.34528226273731,0.422018585316138,7.82412198471966,0.913389029389537,0.0477704025180298,-0.0399731825908522
"20",2.19097542303109,-1.84274948431045,-5.42710813094799,-0.646592549172358,8.66545800896753,0.907991056724916,0.0399534477532334,-0.0481577683098203
"21",2.0534970917947,-1.96912711373903,-5.19135618142869,0.534248321850161,7.37697194854236,0.882548869627423,0.0552359634819826,-0.0350425512696776
"22",2.26003395925074,-2.00629193302086,-5.04680989028662,-0.134600426571851,7.12821959840973,0.927972264703364,0.0321870512715722,-0.0565879755252862
"23",2.47118145221727,-2.07078248569881,-4.88222407985636,-1.32607666175459,8.77016049049296,0.935858218873048,0.0438854563501307,-0.0464809738400103
"24",3.3562497679701,-2.47100464328397,-3.85467428240987,-3.16597023617857,6.77727133643791,1.02576426061903,0.065710276891366,-0.0746200265763854
"25",2.69225603690278,-2.88426858101434,-3.63250251360884,2.16329717528292,3.27494412103106,1.02194994011833,0.0546018126802253,-0.063277203159709
"26",1.87647629768812,-1.18489213131229,-6.64727682674976,-2.34179777249489,12.9918841920445,1.02143446705992,0.025988221330883,-0.0760892207383585
"27",2.33953840161072,-1.80659516328355,-5.58128745120257,-1.45936231553439,9.83738521292035,1.02731259145682,0.0286221059930576,0.0215708152272187
"28",2.43891659559783,-1.63645647616294,-5.97157988005697,-2.65812935392766,11.4723195498395,0.984144353535083,0.0758679645333231,0.0532862125282403
"29",2.79535528316204,-1.61429366470196,-6.0700017044217,-4.07047513368499,12.5079257243598,0.969493838215132,0.0234559907176908,-0.0197974828139629
"30",2.70092404553854,-2.00968024397243,-5.27868414416852,-1.77371852604214,8.98849536065073,0.905035304626052,0.0349403358004037,-0.0215941480050768
"31",1.02446261117613,-1.1011184553144,-6.64848033029456,0.234645964152124,11.6678875227161,0.390141749447078,0.211056827366801,0.0025334039720582
"32",2.02030758460665,-1.34646959452092,-6.0253295874282,-3.34263022735064,11.7487749963655,0.645355973784644,0.132099905533819,0.0369222369203027
"33",2.65338232595939,-1.38075675076541,-5.86780398134787,-6.19722288028681,13.2511242817959,0.707837949389557,0.0794320876059399,0.0142113804721956
"34",2.76900696876029,-1.41107554658661,-5.82948200526146,-6.60855196714923,13.4877383417649,0.768417745755307,0.0669322770775824,0.010690608046123
"35",2.80166385593247,-1.42088812368714,-5.81921548719374,-6.73531076062658,13.591754777536,0.782362916380529,0.0660098976248533,0.00990077060835266
"36",2.82430494032023,-1.42707781029478,-5.806244843626,-6.82242357872191,13.6399877392627,0.791966981290001,0.0659301617119947,0.00987171708590207
"37",2.84333535240321,-1.43154106821187,-5.79220723929156,-6.89980797404152,13.6688297696682,0.79967411553019,0.0663639410630507,0.0101946930371406
"38",2.85480822143974,-1.43290904562893,-5.78632549662642,-6.95143151947436,13.6944443787565,0.806697296436551,0.0665172346144157,0.0102597417273014
"39",2.86246683105379,-1.43450897838913,-5.78075477533648,-6.98307433593119,13.7053470257711,0.812766408915386,0.0664451085290345,0.0101149911214336
"40",2.86634866010741,-1.43559094808948,-5.77737845846885,-6.99794542151124,13.7085790834573,0.817830780512162,0.0662616153638948,0.00987075151027467
"41",2.86868783350535,-1.4368775177329,-5.77408546314428,-7.00427353373589,13.7058279734305,0.821830257895858,0.0660475376527447,0.00960726611806139
"42",2.86980636949056,-1.43792828563551,-5.77162479495108,-7.00547787145803,13.70112024499,0.824921605572728,0.0658515539260148,0.00937075304281442
"43",2.87050168985865,-1.43892949621736,-5.76941279301266,-7.00476575305829,13.6956335168172,0.827245191888886,0.0656882096746876,0.0091742587123667
"44",2.87084366529471,-1.43971455905944,-5.76773248630799,-7.00318458440622,13.6906773591634,0.828978448908624,0.0655599286830394,0.00901950266080569
"45",2.87107853597657,-1.44037493549429,-5.76634298603479,-7.00158410293341,13.6863869251609,0.830254104603817,0.065461917505643,0.0089006259604657
"46",2.8712042240293,-1.44087301024861,-5.76530735017103,-7.00011610704222,13.6829771964861,0.831191528704157,0.0653885760698549,0.0088112216188771
"47",2.87129848205221,-1.44126553575441,-5.76449563816698,-6.99893245578216,13.6802885451654,0.831875726672541,0.0653341943226064,0.00874460497691142
"48",2.87135378121806,-1.44155513621096,-5.76389979791905,-6.99798659892597,13.6782544613865,0.832375368953834,0.0652942136580598,0.00869544736954416
"49",2.87139683063874,-1.44177551160818,-5.76344721032087,-6.99727071921082,13.6767141978692,0.832738868615395,0.0652649097337453,0.008659302077662
"50",2.87142391748346,-1.44193632434928,-5.76311775491228,-6.99672625225507,13.6755743137113,0.833003593143789,0.0652435161821787,0.0086328544345871
"51",2.87144503988127,-1.44205635600483,-5.76287198499235,-6.99632407761582,13.6747279540809,0.833195949783431,0.0652279116331574,0.00861352745370005
"52",2.87145896586104,-1.44214351494495,-5.76269375477624,-6.99602485820667,13.6741080445305,0.833335859609155,0.0652165527421692,0.00859944121282042
"53",2.87146969923622,-1.4422078656211,-5.76256217895326,-6.99580610632011,13.6736523635426,0.833437477040756,0.0652082854855482,0.00858917833230342
"54",2.87147699571905,-1.44225450606103,-5.76246688493481,-6.9956451079404,13.6733202304295,0.833511341909338,0.0652022752221506,0.00858171224332334
"55",2.8714825430493,-1.44228872531064,-5.76239696595882,-6.9955279290937,13.6730773768651,0.833564982932777,0.0651979052912783,0.00857628077644166
"56",2.8714863917817,-1.44231351667272,-5.76234633295121,-6.99544217415714,13.672900767774,0.833603961324074,0.0651947301557729,0.00857233296603167
"57",2.871489283467,-1.44233163806235,-5.76230931903025,-6.99537987512459,13.6727720012769,0.833632266930828,0.0651924227453355,0.008569463183285
"58",2.87149131769732,-1.44234476928538,-5.7622825051362,-6.99533442351899,13.6726784526304,0.833652831499356,0.0651907466270721,0.00856737818482355
"59",2.87149283203391,-1.44235434597291,-5.76226294776672,-6.99530142673259,13.6726103536228,0.833667765464141,0.0651895288831978,0.00856586313598355
"60",2.87149390754757,-1.44236128821986,-5.76224877290087,-6.99527739522781,13.6725608996269,0.833678614106951,0.0651886444005042,0.00856476261512587
"61",1.34522818372194,-1.69387274709776,-5.59882384285291,1.88516879840746,8.73708266442451,0.352712949663608,0.0980490220373187,-0.0335483065209343
"62",2.0871503614081,-1.97604372959095,-4.99969096602743,-0.193822400358934,8.4841706455844,0.747985674152671,0.13321056099408,0.0453692572254342
"63",2.50214771943133,-1.7979267151842,-5.40096021825111,-2.89284987532609,11.1006307710245,0.732269189427547,0.0487771115034682,-0.00476286559290431
"64",2.41610016359563,-1.84039173911781,-5.28061045617399,-2.3185406263609,10.3563051902244,0.640951853962111,0.0689370773341943,0.0282935923708988
"65",2.72527405187368,-1.88044531690564,-5.32630792806588,-3.4220166959081,11.4485974115234,0.71871355134707,0.0500873310129596,0.00496930739303564
"66",2.77782764838614,-2.00529856916712,-5.07995972923577,-3.05795261700254,10.6199696811028,0.78230006138899,0.0438685606561285,-0.000307871709056454
"67",2.91444402187023,-2.07074039803196,-5.00512458505169,-3.29881519450165,10.6608149382156,0.797258349261285,0.0401437220748234,-0.00419310719820164
"68",2.8954921283395,-2.11000366914461,-4.9131861570673,-3.03966866094079,10.2534735939928,0.802721726143112,0.0410661191135891,-0.00345051726647982
"69",2.9391291700241,-2.12680045194275,-4.90328959874257,-3.12635708862556,10.3110481878963,0.807971175800071,0.0400095918989709,-0.00522661867667114
"70",2.92026158635829,-2.13745764791629,-4.86300684345339,-3.00706502391584,10.1099355733009,0.803057748274246,0.0416530306796277,-0.00330611895226791
"71",2.94100130242918,-2.13550046689126,-4.8839943573844,-3.09255246469363,10.237258290021,0.807536054535706,0.0406145883541023,-0.00478585155818626
"72",2.92657468034343,-2.1410274035486,-4.85733194450151,-3.01509286648239,10.1012851815259,0.802743934368451,0.0418347531114868,-0.00320487426105067
"73",2.94077243281006,-2.13698744960451,-4.87919286017352,-3.08548325820966,10.217670606312,0.806640146948283,0.0408880852519929,-0.00449383067749115
"74",2.92910261203386,-2.14121167766727,-4.85808571014104,-3.02420461062164,10.1099877911306,0.802743567937752,0.0418478627357599,-0.00321809645494426
"75",2.94045308920521,-2.13759802736686,-4.87675825618085,-3.08213362475375,10.2077944994884,0.806090614544117,0.0410324581816992,-0.00432184580307824
"76",2.93070386143031,-2.14106963544493,-4.85928916118571,-3.03124635094467,10.11865067044,0.802878612427073,0.0418264690410628,-0.00325980548715684
"77",2.94018965201669,-2.13800145933464,-4.87509192550383,-3.07985358429321,10.2012145888169,0.805750882809224,0.0411270288101977,-0.00420566651600066
"78",2.93189671886464,-2.14091372847726,-4.86035350936624,-3.03675336191707,10.1259081503637,0.803046062353808,0.0417983512421025,-0.00330533567219496
"79",2.93995167088159,-2.13829593113638,-4.87384515670448,-3.07806256646963,10.1963087959937,0.805518807365269,0.0411958101053588,-0.0041198805902438
"80",2.93282549522613,-2.14077218135575,-4.86125709460758,-3.041135599234,10.1319006221649,0.803208098932476,0.0417701784888798,-0.003348299424543
"81",2.93972615164297,-2.13852115759519,-4.87286518749377,-3.07654006686089,10.1923946386359,0.805345484268706,0.0412487707423865,-0.00405305517053578
"82",2.93356310839969,-2.14064709215827,-4.86202417925115,-3.04466351608227,10.13685949947,0.80335350963015,0.0417439286036731,-0.00338710806721135
"83",2.93951127477362,-2.13870002970109,-4.87206796657247,-3.07519155402798,10.1891340311537,0.80520770093872,0.0412910604092652,-0.00399918333307803
"84",2.93415741346229,-2.1405373767307,-4.86267851106608,-3.04753293345448,10.1409870830183,0.803480458059258,0.0417201509184967,-0.0034216014996056
"85",2.93930807216851,-2.13884609070839,-4.87140412766832,-3.07397561882055,10.1863472286811,0.805093748074069,0.0413256701481494,-0.00395474788559302
"86",2.93464217990104,-2.14044129512509,-4.86323973839271,-3.04989004795045,10.144447182903,0.803590221916772,0.0416988760128845,-0.00345207086665378
"87",2.93911779541288,-2.13896765494035,-4.87084276935735,-3.07287295238309,10.1839305089865,0.804997222909162,0.0413544814206755,-0.00391751563118245
"88",2.93504186678664,-2.14035707653962,-4.86372361598236,-3.05184456162643,10.1473686386301,0.80368492320841,0.0416799458180627,-0.00347892917875835
"89",2.93894126661156,-2.13907014902716,-4.87036315669636,-3.07187288845683,10.1818177724892,0.804914289933989,0.041378756955642,-0.00388597233604218
"90",2.93537448948822,-2.14028313099017,-4.86414268556286,-3.05347907479226,10.1498516931169,0.803766713366393,0.0416631447042717,-0.00350259424953885
"91",2.30443034296987,-1.74174346996769,-5.81774002240987,-1.69734341947496,10.3554343986692,0.333222777794666,0.0570397831973876,-0.02308148753186
"92",2.99701922734571,-1.96717470060079,-5.31473270820386,-3.61595898563401,9.87790235556363,0.665052849515686,0.0418971876292353,-0.0174937269131684
"93",3.04984220554951,-1.94473464849794,-5.34239933574135,-3.96880600732473,10.0865406353563,0.779908512229608,0.0333909819864326,-0.0156890343098646
"94",3.10396732608194,-2.00736464701327,-5.21949390608384,-3.91199223038838,9.72173824510779,0.811774388507645,0.0306909108612463,-0.017496986152918
"95",3.13345010440646,-2.04114086630938,-5.1590887528646,-3.88835098354195,9.58549363544678,0.8462683851053,0.0291636009063349,-0.0201514036379818
"96",3.15379854589808,-2.0720378611719,-5.10422764819317,-3.8311557671205,9.42652251843074,0.853774924471061,0.0283973252718433,-0.0219728934328406
"97",3.16261661353086,-2.08520586676174,-5.08549801770674,-3.81056665267089,9.39701319653661,0.863665119061754,0.0278607181404542,-0.0234440042335326
"98",3.16959326266683,-2.09523518257595,-5.0685246900381,-3.79551474385393,9.35641430825994,0.860483234410896,0.0277387347239379,-0.0244741601704518
"99",3.18341154369655,-2.10686239144892,-5.04250700215619,-3.80415891501772,9.29912011177336,0.858810548762355,0.0276544469211745,-0.025334955693925
"100",3.20592781428654,-2.12676056826702,-4.98935686232911,-3.80828498285313,9.13624687405453,0.854725314088147,0.0276995986406998,-0.0261053532451841
"101",3.22603194135644,-2.14637216140878,-4.93658869362479,-3.80102650251057,8.96422267252385,0.855717419833417,0.0277371533792174,-0.0268201054739781
"102",3.23539499586397,-2.15770063316897,-4.90646715306796,-3.78620191102785,8.85732423222034,0.853632778767009,0.0278367762337014,-0.0274822345557929
"103",3.24069867234529,-2.1651246501097,-4.88760690138078,-3.77283372692188,8.78933075989727,0.848219850983353,0.0279935357784947,-0.0280776832681567
"104",3.24573122808963,-2.17082246707726,-4.87359390929353,-3.76732760939066,8.74587600853322,0.848274922841297,0.0280429515660007,-0.0284725717509178
"105",3.24685104799915,-2.17381290367942,-4.8653487784137,-3.75697029674405,8.70902294288056,0.839754446487793,0.0282298861484838,-0.0289260943101944
"106",3.25222758301397,-2.1779970604638,-4.85591697322091,-3.76106624947115,8.69212938059858,0.848581263775352,0.0281544245968934,-0.0289342600934724
"107",3.24737439228813,-2.17622885236085,-4.85829295088174,-3.7468020563344,8.67532702032842,0.831089494799958,0.0284184956588914,-0.0294148408578627
"108",3.25934687411517,-2.18244796306445,-4.84610122493521,-3.77198952122112,8.6841410630305,0.869314464883169,0.0278912602966293,-0.0286099556045142
"109",3.23807568248928,-2.17006969868082,-4.86994371939214,-3.73396184616483,8.68240536715379,0.819996982984758,0.0285881564486849,-0.0294670361737768
"110",3.27627388034156,-2.18445392431183,-4.84616033000263,-3.84105385869774,8.79963800441367,0.993611269760483,0.0257145993698244,-0.0254933800080729
"111",3.20791042210011,-2.12937699459156,-4.94803267562844,-3.79297683709683,8.90759707753122,0.961814992910043,0.0290607705566921,-0.0220112569996876
"112",3.18218125408552,-2.10348784364947,-5.02079457413042,-3.80675119315202,9.14502874590222,0.921216802392702,0.0287723478699725,-0.0216037093980234
"113",3.17496648787296,-2.09821338916962,-5.03761587735539,-3.79975546582452,9.19706731887495,0.883776669282236,0.0284785804466787,-0.0220723819591175
"114",3.17811650328762,-2.09963480616108,-5.04286288542679,-3.81025138569316,9.25063988599417,0.869197659820011,0.0280143565668839,-0.0231547798481522
"115",3.18660448017125,-2.10715714704177,-5.03083853257576,-3.81412187123221,9.24032082229554,0.865326099242068,0.0277783760744465,-0.0242467849342561
"116",3.19811438465254,-2.11839475038786,-5.00601431576546,-3.81239647222127,9.17565216544162,0.86172742639642,0.0277112623115236,-0.0251640133587788
"117",3.21233341051846,-2.13240429893334,-4.97130794614644,-3.80802495599488,9.07110257714557,0.859203588518753,0.0277046329967405,-0.0259693740344233
"118",3.22498655897038,-2.1458115705543,-4.93689337404429,-3.79853760704087,8.95919316035705,0.857038071861344,0.0277482805547045,-0.0266997955763309
"119",3.23379581733784,-2.15613978041176,-4.91045199206171,-3.78670787849657,8.86959423615887,0.854161820370096,0.0278326279408665,-0.0273599678623565
"120",3.23978795959147,-2.16375930418125,-4.89114419682044,-3.77563639192827,8.80280364832661,0.850289401072087,0.0279436634067292,-0.0279419888121265
"121",1.97122278921006,-1.89536091125568,-5.15877803821013,-0.305067341055568,8.74608817566513,0.324956775881538,0.0672898391291159,0.000996609242588577
"122",2.63073356374609,-2.07009644010269,-4.72535689912079,-2.60662358805837,9.05757200889908,0.538359498761044,0.0553337343738661,0.00498711435818676
"123",2.79366445623034,-2.12861881724553,-4.56475240797901,-3.10120118158099,8.92758518712037,0.611022435661076,0.0439026353196824,-0.00304191269241941
"124",2.93693763048367,-2.2075833860251,-4.36128624607715,-3.40159814698761,8.61015142522767,0.640218400901175,0.0412181339047969,-0.00528400047414651
"125",2.9087345410896,-2.20662809696889,-4.37597085980037,-3.25707192038697,8.53663466633563,0.63334484106552,0.0404991339550836,-0.00659910260649661
"126",3.06174893518313,-2.27655033443849,-4.21297696915203,-3.63572530457688,8.41153971190017,0.630403409062291,0.0397382353721528,-0.00706381949836291
"127",3.02219727974468,-2.27502771464977,-4.23441354487769,-3.44568323269713,8.34344912936527,0.621609295406827,0.0392076419882458,-0.00875112350294578
"128",3.13273114534336,-2.327245758983,-4.10865893679506,-3.7154274975645,8.23402653499816,0.609811810665321,0.0406012140693065,-0.00675095900806159
"129",3.04695274392067,-2.29544222007684,-4.1908922569725,-3.46011636666615,8.25649871088583,0.620578050657848,0.0392445357983738,-0.00942993815706718
"130",3.15323896834022,-2.34135078972596,-4.07806749155122,-3.7411471291321,8.18171128188118,0.606823554834001,0.0409446509951336,-0.0065611404171412
"131",3.05217124164495,-2.2994709702049,-4.1817234264021,-3.46471978488824,8.23843314521533,0.622984114070467,0.0391236052311097,-0.00973459641476857
"132",3.16102568688817,-2.34591397673874,-4.06811182529324,-3.75492465085667,8.1686219461437,0.606502492122347,0.04101884127282,-0.00646734893921108
"133",3.05139558903162,-2.29968752984026,-4.18121058750187,-3.46002320470629,8.23426623937788,0.624608894702283,0.0389824695112122,-0.00995849745088843
"134",3.16490105389092,-2.34804520256941,-4.06345520839322,-3.76256238510611,8.16369566365396,0.606131269937809,0.0410229905215094,-0.0064481315840207
"135",3.04905069335225,-2.2989971821829,-4.18284759329957,-3.45238698058243,8.23331884885357,0.625705662787936,0.0388448881282954,-0.0101670484375125
"136",3.16763904783613,-2.34951792462969,-4.0602049714236,-3.76819457402306,8.16066074577062,0.605643920102564,0.041005940653101,-0.00645742077451733
"137",3.04635952623641,-2.29809606563914,-4.18500789638893,-3.44413488016011,8.2332732661469,0.62659987526421,0.0387117971870347,-0.0103680130266855
"138",3.16996751798885,-2.35076609963979,-4.05743763550125,-3.77303665242897,8.15820188477711,0.6051135191124,0.0409823516734958,-0.0064757211351906
"139",3.04366486729347,-2.29716394138653,-4.1872555361283,-3.43600429445075,8.23355126975759,0.627402505725427,0.0385848394758423,-0.0105595802041024
"140",3.17205845815551,-2.35188879312182,-4.05495169135251,-3.77738196231521,8.15604555050986,0.604575518032423,0.0409572748127163,-0.0064962049132669
"141",3.04108465409944,-2.29625720788272,-4.18944607603322,-3.42828022046529,8.23397092979435,0.62814021565585,0.0384659237527439,-0.0107388985909617
"142",3.17394399133169,-2.35290303647103,-4.05271421805982,-3.78128776330728,8.15414126925192,0.604047560061499,0.040932761923801,-0.00651624846024888
"143",3.03867231647098,-2.29539892388785,-4.19151814443865,-3.42110532621268,8.23446174229214,0.628815112345748,0.0383566135560178,-0.0109035939792021
"144",3.17562604855276,-2.35380848449371,-4.05072552435356,-3.78476222843114,8.15248235395211,0.603541785778761,0.0409097647189065,-0.00653473726698208
"145",3.03645722163811,-2.29460145223939,-4.19343949931555,-3.41455967338967,8.23498850440252,0.629424175410815,0.0382579335050009,-0.0110521179738719
"146",3.17710511130403,-2.3546042848035,-4.04898541407283,-3.78781230554977,8.15106343310643,0.6030677405233,0.0408887525095186,-0.00655120939736754
"147",3.03445549500744,-2.29387237945602,-4.19519163519888,-3.40868337626773,8.23552773497318,0.629965241990271,0.0381703386767175,-0.0111838014775295
"148",3.17838702541387,-2.35529300066568,-4.04748588178707,-3.79045458160223,8.14987146662367,0.602632507473092,0.0408699366114791,-0.00656553676014083
"149",3.03267326552813,-2.29321596076215,-4.1967651718351,-3.40348529023862,8.23606066753709,0.630438584475702,0.0380937667506567,-0.0112987696749551
