  9.5921386e-001	  2.6765310e-001	 -7.6728485e-001	  6.5497336e-001	
  9.5931436e-001	  2.6866272e-001	 -7.6610809e-001	  6.5616423e-001	
  9.5843393e-001	  2.6982869e-001	 -7.6510830e-001	  6.5752970e-001	
  9.5874641e-001	  2.7113878e-001	 -7.6398379e-001	  6.5849658e-001	
  9.5760120e-001	  2.7247944e-001	 -7.6300309e-001	  6.6012248e-001	
  9.5815020e-001	  2.7360094e-001	 -7.6205058e-001	  6.6067566e-001	
  9.5688369e-001	  2.7402909e-001	 -7.6074070e-001	  6.6226651e-001	
  9.5729665e-001	  2.7606835e-001	 -7.5986036e-001	  6.6347011e-001	
  9.5624775e-001	  2.7637864e-001	 -7.5865213e-001	  6.6498082e-001	
  9.5701631e-001	  2.7765090e-001	 -7.5761921e-001	  6.6585072e-001	
  9.5509703e-001	  2.7835203e-001	 -7.5648716e-001	  6.6726112e-001	
  9.5583424e-001	  2.7990160e-001	 -7.5572941e-001	  6.6834902e-001	
  9.5511395e-001	  2.8141267e-001	 -7.5467856e-001	  6.6918915e-001	
  9.5486757e-001	  2.8244786e-001	 -7.5383610e-001	  6.7067952e-001	
  9.5397969e-001	  2.8455994e-001	 -7.5271144e-001	  6.7130870e-001	
  9.5449973e-001	  2.8498623e-001	 -7.5168523e-001	  6.7271930e-001	
  9.5374284e-001	  2.8558148e-001	 -7.5091166e-001	  6.7338826e-001	
  9.5381159e-001	  2.8632592e-001	 -7.4986016e-001	  6.7448224e-001	
  9.5329127e-001	  2.8695233e-001	 -7.4906353e-001	  6.7547970e-001	
  9.5268118e-001	  2.8707314e-001	 -7.4808012e-001	  6.7665440e-001	
  9.5278216e-001	  2.8892849e-001	 -7.4714652e-001	  6.7790829e-001	
  9.5229232e-001	  2.8991967e-001	 -7.4587057e-001	  6.7893092e-001	
  9.5223274e-001	  2.9241908e-001	 -7.4457823e-001	  6.8021231e-001	
  9.5112706e-001	  2.9333946e-001	 -7.4374199e-001	  6.8144731e-001	
  9.5202755e-001	  2.9452428e-001	 -7.4266890e-001	  6.8280211e-001	
  9.5141207e-001	  2.9530684e-001	 -7.4129982e-001	  6.8378287e-001	
  9.5115118e-001	  2.9595952e-001	 -7.3997353e-001	  6.8551886e-001	
  9.5059757e-001	  2.9715742e-001	 -7.3906665e-001	  6.8647189e-001	
  9.5056198e-001	  2.9816567e-001	 -7.3785419e-001	  6.8762443e-001	
  9.4983934e-001	  2.9941202e-001	 -7.3681979e-001	  6.8859112e-001	
  9.4941896e-001	  3.0016303e-001	 -7.3580472e-001	  6.8979493e-001	
  9.4866049e-001	  3.0124826e-001	 -7.3457883e-001	  6.9156467e-001	
  9.4910169e-001	  3.0300394e-001	 -7.3313607e-001	  6.9296835e-001	
  9.4753299e-001	  3.0402032e-001	 -7.3164755e-001	  6.9423802e-001	
  9.4807682e-001	  3.0622588e-001	 -7.3017714e-001	  6.9574656e-001	
  9.4670434e-001	  3.0700130e-001	 -7.2906656e-001	  6.9677487e-001	
  9.4712958e-001	  3.0912448e-001	 -7.2736407e-001	  6.9858550e-001	
  9.4591361e-001	  3.1001461e-001	 -7.2626037e-001	  7.0000114e-001	
  9.4567197e-001	  3.1165645e-001	 -7.2492989e-001	  7.0124152e-001	
  9.4455698e-001	  3.1364640e-001	 -7.2371404e-001	  7.0256176e-001	
  9.4448475e-001	  3.1486618e-001	 -7.2215073e-001	  7.0388583e-001	
  9.4405460e-001	  3.1656364e-001	 -7.2085966e-001	  7.0561758e-001	
  9.4399169e-001	  3.1790785e-001	 -7.1963786e-001	  7.0656451e-001	
  9.4303356e-001	  3.1947212e-001	 -7.1818456e-001	  7.0823535e-001	
  9.4274593e-001	  3.2151340e-001	 -7.1712760e-001	  7.0942300e-001	
  9.4277177e-001	  3.2273775e-001	 -7.1584351e-001	  7.1048514e-001	
  9.4134469e-001	  3.2420003e-001	 -7.1470761e-001	  7.1221947e-001	
  9.4149748e-001	  3.2597439e-001	 -7.1337971e-001	  7.1321434e-001	
  9.4033803e-001	  3.2686619e-001	 -7.1204842e-001	  7.1420270e-001	
  9.4141722e-001	  3.2969472e-001	 -7.1080217e-001	  7.1580658e-001	
  9.3870422e-001	  3.2972391e-001	 -7.0965003e-001	  7.1692157e-001	
  9.4009802e-001	  3.3205108e-001	 -7.0864660e-001	  7.1785354e-001	
  9.3794481e-001	  3.3248773e-001	 -7.0774595e-001	  7.1894913e-001	
  9.3893881e-001	  3.3466742e-001	 -7.0631316e-001	  7.2003263e-001	
  9.3719335e-001	  3.3443766e-001	 -7.0555637e-001	  7.2091038e-001	
  9.3837665e-001	  3.3613239e-001	 -7.0470724e-001	  7.2178512e-001	
  9.3721439e-001	  3.3647057e-001	 -7.0353395e-001	  7.2279184e-001	
  9.3753926e-001	  3.3756051e-001	 -7.0271010e-001	  7.2356891e-001	
  9.3598658e-001	  3.3837239e-001	 -7.0179836e-001	  7.2461086e-001	
  9.3705178e-001	  3.4081272e-001	 -7.0061367e-001	  7.2555298e-001	
  9.3503295e-001	  3.4102663e-001	 -6.9964359e-001	  7.2635783e-001	
  9.3532809e-001	  3.4289386e-001	 -6.9852706e-001	  7.2745469e-001	
  9.3381208e-001	  3.4313605e-001	 -6.9768037e-001	  7.2827403e-001	
  9.3445821e-001	  3.4475614e-001	 -6.9662991e-001	  7.2946763e-001	
  9.3327215e-001	  3.4551967e-001	 -6.9542983e-001	  7.3037689e-001	
  9.3270690e-001	  3.4640967e-001	 -6.9420209e-001	  7.3162502e-001	
  9.3316207e-001	  3.4807539e-001	 -6.9307658e-001	  7.3266579e-001	
  9.3215902e-001	  3.4908482e-001	 -6.9171240e-001	  7.3399958e-001	
  9.3202024e-001	  3.5087205e-001	 -6.9038798e-001	  7.3528112e-001	
  9.3149358e-001	  3.5232307e-001	 -6.8896604e-001	  7.3666525e-001	
  9.3166909e-001	  3.5410073e-001	 -6.8773010e-001	  7.3807515e-001	
  9.3010123e-001	  3.5487768e-001	 -6.8629308e-001	  7.3894999e-001	
  9.3071756e-001	  3.5748046e-001	 -6.8466126e-001	  7.4037268e-001	
  9.2834044e-001	  3.5735423e-001	 -6.8300205e-001	  7.4178079e-001	
  9.2953594e-001	  3.6121785e-001	 -6.8157864e-001	  7.4332091e-001	
  9.2801720e-001	  3.6194404e-001	 -6.8007689e-001	  7.4461024e-001	
  9.2811670e-001	  3.6457622e-001	 -6.7833562e-001	  7.4617064e-001	
  9.2566853e-001	  3.6489226e-001	 -6.7718610e-001	  7.4752220e-001	
  9.2664488e-001	  3.6664223e-001	 -6.7519817e-001	  7.4861453e-001	
  9.2498886e-001	  3.6802667e-001	 -6.7374352e-001	  7.5013875e-001	
  9.2484412e-001	  3.6986913e-001	 -6.7227511e-001	  7.5193657e-001	
  9.2377562e-001	  3.7088349e-001	 -6.7054609e-001	  7.5314574e-001	
  9.2403206e-001	  3.7330604e-001	 -6.6915259e-001	  7.5443244e-001	
  9.2265273e-001	  3.7398612e-001	 -6.6767777e-001	  7.5605621e-001	
  9.2264978e-001	  3.7580913e-001	 -6.6620880e-001	  7.5699313e-001	
  9.2109556e-001	  3.7662923e-001	 -6.6493195e-001	  7.5844932e-001	
  9.2119195e-001	  3.7908787e-001	 -6.6328170e-001	  7.5951008e-001	
  9.2058561e-001	  3.8004986e-001	 -6.6189570e-001	  7.6067315e-001	
  9.1996652e-001	  3.8069694e-001	 -6.6059786e-001	  7.6202506e-001	
  9.2055526e-001	  3.8234893e-001	 -6.5924382e-001	  7.6323284e-001	
  9.1896912e-001	  3.8324529e-001	 -6.5798200e-001	  7.6427731e-001	
  9.1958106e-001	  3.8485689e-001	 -6.5669271e-001	  7.6527367e-001	
  9.1791073e-001	  3.8518203e-001	 -6.5565357e-001	  7.6602513e-001	
  9.1824967e-001	  3.8662814e-001	 -6.5424189e-001	  7.6720044e-001	
  9.1668188e-001	  3.8733574e-001	 -6.5307495e-001	  7.6810176e-001	
  9.1755139e-001	  3.8864515e-001	 -6.5184281e-001	  7.6905054e-001	
  9.1682587e-001	  3.8911015e-001	 -6.5057444e-001	  7.6996183e-001	
  9.1708742e-001	  3.8989822e-001	 -6.4991420e-001	  7.7148917e-001	
  9.1575254e-001	  3.9002225e-001	 -6.4856968e-001	  7.7237047e-001	
  9.1624879e-001	  3.9128465e-001	 -6.4720414e-001	  7.7306619e-001	
  9.1495958e-001	  3.9227204e-001	 -6.4636058e-001	  7.7408746e-001	
  9.1546341e-001	  3.9426057e-001	 -6.4497588e-001	  7.7492501e-001	
  9.1396267e-001	  3.9438034e-001	 -6.4384738e-001	  7.7605445e-001	
  9.1456460e-001	  3.9564174e-001	 -6.4250617e-001	  7.7686924e-001	
  9.1336808e-001	  3.9576022e-001	 -6.4153861e-001	  7.7780886e-001	
  9.1419657e-001	  3.9693886e-001	 -6.4036846e-001	  7.7881177e-001	
  9.1309353e-001	  3.9689958e-001	 -6.3935156e-001	  7.7939556e-001	
  9.1280327e-001	  3.9806011e-001	 -6.3812239e-001	  7.8062209e-001	
  9.1311768e-001	  3.9914436e-001	 -6.3715142e-001	  7.8156400e-001	
  9.1199234e-001	  4.0056962e-001	 -6.3602844e-001	  7.8229611e-001	
  9.1166437e-001	  4.0241435e-001	 -6.3477365e-001	  7.8308651e-001	
  9.1103236e-001	  4.0331376e-001	 -6.3393091e-001	  7.8421169e-001	
  9.1043334e-001	  4.0455591e-001	 -6.3228764e-001	  7.8462375e-001	
  9.0948500e-001	  4.0467831e-001	 -6.3180342e-001	  7.8566708e-001	
  9.1009854e-001	  4.0635562e-001	 -6.3070234e-001	  7.8643701e-001	
  9.0903654e-001	  4.0647399e-001	 -6.2961504e-001	  7.8736638e-001	
  9.0956852e-001	  4.0770096e-001	 -6.2861407e-001	  7.8808669e-001	
  9.0766899e-001	  4.0823421e-001	 -6.2764907e-001	  7.8888901e-001	
  9.0897829e-001	  4.0998724e-001	 -6.2691640e-001	  7.8946340e-001	
  9.0687353e-001	  4.1034503e-001	 -6.2596752e-001	  7.9049110e-001	
  9.0781149e-001	  4.1215385e-001	 -6.2491783e-001	  7.9095834e-001	
  9.0630049e-001	  4.1315986e-001	 -6.2422084e-001	  7.9180099e-001	
  9.0747401e-001	  4.1429718e-001	 -6.2332042e-001	  7.9262764e-001	
  9.0514071e-001	  4.1421272e-001	 -6.2250804e-001	  7.9301446e-001	
  9.0620234e-001	  4.1582423e-001	 -6.2155103e-001	  7.9355239e-001	
  9.0433449e-001	  4.1631815e-001	 -6.2141521e-001	  7.9403460e-001	
  9.0480292e-001	  4.1686287e-001	 -6.1979865e-001	  7.9449353e-001	
  9.0433959e-001	  4.1800872e-001	 -6.1982387e-001	  7.9551886e-001	
  9.0394034e-001	  4.1841770e-001	 -6.1866323e-001	  7.9609800e-001	
  9.0355615e-001	  4.1845625e-001	 -6.1775617e-001	  7.9638487e-001	
  9.0380139e-001	  4.1907771e-001	 -6.1720817e-001	  7.9676007e-001	
  9.0338132e-001	  4.2000617e-001	 -6.1677532e-001	  7.9789772e-001	
  9.0264513e-001	  4.2041195e-001	 -6.1614844e-001	  7.9765985e-001	
  9.0247395e-001	  4.2104319e-001	 -6.1545855e-001	  7.9819169e-001	
  9.0190598e-001	  4.2188567e-001	 -6.1494974e-001	  7.9847417e-001	
  9.0229675e-001	  4.2296853e-001	 -6.1438501e-001	  7.9912698e-001	
  9.0103960e-001	  4.2326372e-001	 -6.1374003e-001	  7.9971322e-001	
  9.0233355e-001	  4.2428431e-001	 -6.1295392e-001	  8.0008959e-001	
  9.0057940e-001	  4.2419275e-001	 -6.1223531e-001	  8.0091961e-001	
  9.0152268e-001	  4.2474438e-001	 -6.1150098e-001	  8.0146492e-001	
  9.0045978e-001	  4.2572930e-001	 -6.1058347e-001	  8.0186460e-001	
  9.0135200e-001	  4.2679975e-001	 -6.0979502e-001	  8.0255235e-001	
  8.9924480e-001	  4.2719226e-001	 -6.0860806e-001	  8.0315984e-001	
  9.0015654e-001	  4.2821102e-001	 -6.0783546e-001	  8.0422090e-001	
  8.9820065e-001	  4.2803900e-001	 -6.0678624e-001	  8.0467398e-001	
  8.9939744e-001	  4.2929318e-001	 -6.0567793e-001	  8.0544469e-001	
  8.9839016e-001	  4.3015814e-001	 -6.0505719e-001	  8.0632103e-001	
  8.9902695e-001	  4.3141741e-001	 -6.0399174e-001	  8.0697456e-001	
  8.9783297e-001	  4.3200814e-001	 -6.0313070e-001	  8.0762049e-001	
  8.9783669e-001	  4.3360463e-001	 -6.0196101e-001	  8.0841293e-001	
  8.9682796e-001	  4.3399649e-001	 -6.0111723e-001	  8.0907333e-001	
  8.9616997e-001	  4.3428548e-001	 -6.0020624e-001	  8.0988158e-001	
  8.9651673e-001	  4.3605258e-001	 -5.9898184e-001	  8.1048655e-001	
  8.9556195e-001	  4.3618308e-001	 -5.9783118e-001	  8.1176343e-001	
  8.9599222e-001	  4.3669928e-001	 -5.9670164e-001	  8.1246845e-001	
  8.9489149e-001	  4.3771418e-001	 -5.9544979e-001	  8.1308774e-001	
  8.9507573e-001	  4.3829777e-001	 -5.9442821e-001	  8.1382924e-001	
  8.9395974e-001	  4.3908985e-001	 -5.9333074e-001	  8.1454478e-001	
  8.9396677e-001	  4.4011531e-001	 -5.9226016e-001	  8.1529600e-001	
  8.9243619e-001	  4.4075840e-001	 -5.9127077e-001	  8.1634953e-001	
  8.9362788e-001	  4.4215895e-001	 -5.9034054e-001	  8.1687398e-001	
  8.9206885e-001	  4.4287969e-001	 -5.8914094e-001	  8.1755546e-001	
  8.9280346e-001	  4.4395643e-001	 -5.8840964e-001	  8.1835232e-001	
  8.9118103e-001	  4.4326546e-001	 -5.8775945e-001	  8.1852332e-001	
  8.9193246e-001	  4.4481724e-001	 -5.8695551e-001	  8.1919444e-001	
  8.9044914e-001	  4.4480404e-001	 -5.8627140e-001	  8.1994452e-001	
  8.9134261e-001	  4.4593517e-001	 -5.8525616e-001	  8.2060452e-001	
  8.8996005e-001	  4.4671491e-001	 -5.8444115e-001	  8.2099202e-001	
  8.9013027e-001	  4.4747733e-001	 -5.8367579e-001	  8.2149416e-001	
  8.8926253e-001	  4.4754064e-001	 -5.8262539e-001	  8.2187847e-001	
  8.8976207e-001	  4.4937108e-001	 -5.8212446e-001	  8.2227449e-001	
  8.8840748e-001	  4.4899717e-001	 -5.8142464e-001	  8.2307062e-001	
  8.8885960e-001	  4.5001678e-001	 -5.8081198e-001	  8.2354196e-001	
  8.8856672e-001	  4.5066392e-001	 -5.7997633e-001	  8.2404866e-001	
  8.8836254e-001	  4.5045345e-001	 -5.7934977e-001	  8.2438602e-001	
  8.8833762e-001	  4.5101603e-001	 -5.7857271e-001	  8.2493510e-001	
  8.8745298e-001	  4.5099499e-001	 -5.7804091e-001	  8.2526986e-001	
  8.8854852e-001	  4.5292051e-001	 -5.7768073e-001	  8.2570354e-001	
  8.8716547e-001	  4.5138250e-001	 -5.7688226e-001	  8.2593478e-001	
  8.8770296e-001	  4.5235329e-001	 -5.7671940e-001	  8.2641399e-001	
  8.8702226e-001	  4.5273287e-001	 -5.7625760e-001	  8.2655104e-001	
  8.8754271e-001	  4.5332855e-001	 -5.7566546e-001	  8.2691780e-001	
  8.8698550e-001	  4.5333003e-001	 -5.7537026e-001	  8.2711084e-001	
  8.8741158e-001	  4.5406780e-001	 -5.7495881e-001	  8.2734028e-001	
  8.8617809e-001	  4.5390033e-001	 -5.7432094e-001	  8.2771075e-001	
  8.8689720e-001	  4.5491098e-001	 -5.7404187e-001	  8.2823113e-001	
  8.8529199e-001	  4.5462837e-001	 -5.7328311e-001	  8.2830165e-001	
  8.8575895e-001	  4.5608334e-001	 -5.7282836e-001	  8.2899730e-001	
  8.8474186e-001	  4.5745575e-001	 -5.7233638e-001	  8.2933562e-001	
  8.8555139e-001	  4.5881573e-001	 -5.7177283e-001	  8.2967865e-001	
  8.8396830e-001	  4.5895464e-001	 -5.7102119e-001	  8.3001005e-001	
  8.8415112e-001	  4.5904437e-001	 -5.7058935e-001	  8.3023447e-001	
  8.8314845e-001	  4.5959307e-001	 -5.7005085e-001	  8.3078805e-001	
  8.8374160e-001	  4.6079071e-001	 -5.6922440e-001	  8.3101187e-001	
  8.8230866e-001	  4.6135333e-001	 -5.6896158e-001	  8.3159724e-001	
  8.8248250e-001	  4.6214868e-001	 -5.6830054e-001	  8.3235101e-001	
  8.8152467e-001	  4.6304228e-001	 -5.6742014e-001	  8.3237662e-001	
  8.8096313e-001	  4.6477810e-001	 -5.6693464e-001	  8.3301591e-001	
  8.8158164e-001	  4.6651727e-001	 -5.6600840e-001	  8.3347884e-001	
  8.8001618e-001	  4.6672894e-001	 -5.6529159e-001	  8.3382848e-001	
  8.8032438e-001	  4.6783560e-001	 -5.6438173e-001	  8.3467885e-001	
  8.7883545e-001	  4.6749363e-001	 -5.6388616e-001	  8.3499712e-001	
  8.7875655e-001	  4.6866213e-001	 -5.6295413e-001	  8.3563221e-001	
  8.7795071e-001	  4.6943492e-001	 -5.6186434e-001	  8.3591390e-001	
  8.7856108e-001	  4.7086511e-001	 -5.6102563e-001	  8.3706157e-001	
  8.7747826e-001	  4.7108150e-001	 -5.6000236e-001	  8.3729503e-001	
  8.7780678e-001	  4.7236464e-001	 -5.5915037e-001	  8.3794213e-001	
  8.7722465e-001	  4.7272295e-001	 -5.5853774e-001	  8.3855768e-001	
  8.7729502e-001	  4.7423257e-001	 -5.5727915e-001	  8.3928206e-001	
  8.7560632e-001	  4.7350623e-001	 -5.5658957e-001	  8.3973897e-001	
  8.7643255e-001	  4.7517382e-001	 -5.5568306e-001	  8.4069660e-001	
  8.7500842e-001	  4.7497843e-001	 -5.5480896e-001	  8.4089865e-001	
  8.7540701e-001	  4.7643038e-001	 -5.5407000e-001	  8.4123959e-001	
  8.7483572e-001	  4.7653630e-001	 -5.5343297e-001	  8.4204354e-001	
  8.7444670e-001	  4.7717840e-001	 -5.5240365e-001	  8.4252493e-001	
  8.7351424e-001	  4.7714953e-001	 -5.5127927e-001	  8.4313847e-001	
  8.7385687e-001	  4.7857246e-001	 -5.5037923e-001	  8.4384270e-001	
  8.7330598e-001	  4.7951640e-001	 -5.4940621e-001	  8.4433534e-001	
  8.7312658e-001	  4.7950887e-001	 -5.4844761e-001	  8.4504990e-001	
  8.7266213e-001	  4.7973808e-001	 -5.4720704e-001	  8.4539729e-001	
  8.7260012e-001	  4.8108293e-001	 -5.4649254e-001	  8.4624589e-001	
  8.7227825e-001	  4.8164105e-001	 -5.4523311e-001	  8.4688540e-001	
  8.7136639e-001	  4.8279914e-001	 -5.4435037e-001	  8.4757013e-001	
  8.7170515e-001	  4.8364518e-001	 -5.4314437e-001	  8.4787293e-001	
  8.6982543e-001	  4.8294013e-001	 -5.4228875e-001	  8.4881720e-001	
  8.7125533e-001	  4.8460256e-001	 -5.4132818e-001	  8.4922410e-001	
  8.7000338e-001	  4.8449304e-001	 -5.4064722e-001	  8.4972576e-001	
  8.7060668e-001	  4.8553273e-001	 -5.3982758e-001	  8.5045820e-001	
  8.6931511e-001	  4.8556338e-001	 -5.3919825e-001	  8.5065471e-001	
  8.6958458e-001	  4.8629314e-001	 -5.3845864e-001	  8.5122543e-001	
  8.6839045e-001	  4.8666355e-001	 -5.3751181e-001	  8.5160803e-001	
  8.6896490e-001	  4.8843708e-001	 -5.3666796e-001	  8.5230942e-001	
  8.6727566e-001	  4.8866938e-001	 -5.3551564e-001	  8.5298987e-001	
  8.6809521e-001	  4.8997697e-001	 -5.3466769e-001	  8.5347220e-001	
  8.6650342e-001	  4.9002829e-001	 -5.3340100e-001	  8.5409854e-001	
  8.6683198e-001	  4.9103517e-001	 -5.3251880e-001	  8.5491673e-001	
  8.6608398e-001	  4.9138471e-001	 -5.3151684e-001	  8.5526459e-001	
  8.6620722e-001	  4.9264411e-001	 -5.3056138e-001	  8.5560236e-001	
  8.6564139e-001	  4.9369847e-001	 -5.2958196e-001	  8.5644215e-001	
  8.6542190e-001	  4.9431405e-001	 -5.2875089e-001	  8.5731128e-001	
  8.6485595e-001	  4.9514927e-001	 -5.2770136e-001	  8.5764081e-001	
  8.6426868e-001	  4.9622953e-001	 -5.2653653e-001	  8.5820889e-001	
  8.6416210e-001	  4.9676015e-001	 -5.2568407e-001	  8.5868967e-001	
  8.6345904e-001	  4.9671698e-001	 -5.2461288e-001	  8.5943330e-001	
  8.6389442e-001	  4.9771031e-001	 -5.2381550e-001	  8.5972075e-001	
  8.6267647e-001	  4.9733072e-001	 -5.2300235e-001	  8.6007344e-001	
  8.6306860e-001	  4.9865269e-001	 -5.2207777e-001	  8.6084352e-001	
  8.6187054e-001	  4.9951933e-001	 -5.2112383e-001	  8.6146091e-001	
  8.6224247e-001	  5.0157498e-001	 -5.2009068e-001	  8.6201123e-001	
  8.6054162e-001	  5.0201417e-001	 -5.1917331e-001	  8.6261654e-001	
  8.6114412e-001	  5.0355812e-001	 -5.1832403e-001	  8.6300667e-001	
  8.5941515e-001	  5.0278670e-001	 -5.1752768e-001	  8.6323761e-001	
  8.6066939e-001	  5.0389711e-001	 -5.1698431e-001	  8.6379992e-001	
  8.5905602e-001	  5.0330771e-001	 -5.1632273e-001	  8.6425355e-001	
  8.5986110e-001	  5.0422999e-001	 -5.1574688e-001	  8.6480735e-001	
  8.5876131e-001	  5.0465191e-001	 -5.1502630e-001	  8.6522279e-001	
  8.5857970e-001	  5.0522375e-001	 -5.1420155e-001	  8.6520785e-001	
  8.5746779e-001	  5.0581867e-001	 -5.1409383e-001	  8.6590735e-001	
  8.5783349e-001	  5.0678099e-001	 -5.1325640e-001	  8.6624489e-001	
  8.5723636e-001	  5.0728162e-001	 -5.1279848e-001	  8.6649968e-001	
  8.5693784e-001	  5.0800559e-001	 -5.1237987e-001	  8.6653838e-001	
  8.5735824e-001	  5.0820607e-001	 -5.1189958e-001	  8.6684394e-001	
  8.5660721e-001	  5.0784447e-001	 -5.1164917e-001	  8.6695794e-001	
  8.5661231e-001	  5.0875364e-001	 -5.1110791e-001	  8.6741272e-001	
  8.5546763e-001	  5.0928255e-001	 -5.1062366e-001	  8.6754889e-001	
  8.5567286e-001	  5.1069301e-001	 -5.0969546e-001	  8.6808567e-001	
  8.5434280e-001	  5.1142504e-001	 -5.0888683e-001	  8.6856385e-001	
  8.5482926e-001	  5.1178292e-001	 -5.0823788e-001	  8.6898537e-001	
  8.5390418e-001	  5.1321273e-001	 -5.0718987e-001	  8.6929160e-001	
  8.5448189e-001	  5.1349028e-001	 -5.0679819e-001	  8.6957798e-001	
  8.5288800e-001	  5.1376774e-001	 -5.0583450e-001	  8.7004770e-001	
  8.5362198e-001	  5.1598652e-001	 -5.0505378e-001	  8.7046472e-001	
  8.5205521e-001	  5.1598898e-001	 -5.0443303e-001	  8.7106653e-001	
  8.5186215e-001	  5.1769623e-001	 -5.0341714e-001	  8.7168409e-001	
  8.5077762e-001	  5.1819912e-001	 -5.0217305e-001	  8.7194225e-001	
