"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5"
3,-2,-5,-4,10,0.1325,0.007862069,0.0002867,3.0609935626,-2.0663364803,-4.7849288439,-4.1172658044,9.7608067063,0.1545416503,0.0071984434,0.0018563491,0.0116320185,1.6432e-06,3.2714e-06,-0.0058293113,-0.0015088873,-0.0092742015,-0.066992147,-0.0811482621
3,-2,-5,-4,10,0.1325,0.007862069,0.0003284,3.0026946963,-1.995971696,-4.9913042832,-4.0844283595,10.039235997,-0.0934064754,0.0071047208,-0.0026791341,0.0186603052,1.3713e-06,3.1458e-06,-0.0061035379,-0.0014826787,-0.0087052305,-0.0819294904,-0.0844486617
3,-2,-5,-4,10,0.1325,0.007862069,0.0003798,3.0982290608,-2.0580795661,-4.9379259916,-4.1433699844,10.1562403592,-0.1556830007,0.0078521857,0.0011460768,0.0125208817,2.3544e-06,4.8631e-06,-0.0054341739,-0.0017591421,-0.010882938,-0.0695579449,-0.1153240087
3,-2,-5,-4,10,0.1325,0.007862069,0.000444,2.9491974685,-1.925599793,-5.1473234944,-4.1340077872,10.3700301136,0.0369271801,0.0061607241,0.0010130899,0.012389413,1.5483e-06,3.1548e-06,-0.0032567306,-0.0013861361,-0.0090617247,-0.0413128751,-0.1068093644
3,-2,-5,-4,10,0.1325,0.007862069,0.000527,2.8937345025,-2.0002202779,-5.0872208529,-3.5368113501,10.1878779141,0.4475920022,0.005237106,-0.0027904563,0.0162529687,9.23e-07,1.6812e-06,-0.0036179326,-0.0009917838,-0.0066755485,-0.0514585879,-0.0614987967
3,-2,-5,-4,10,0.1325,0.007862069,0.0006349,3.0047638983,-2.0004065532,-5.0191744962,-4.020842914,10.1094435509,0.3049902597,0.0069912425,-0.000444275,0.0151733286,1.7348e-06,3.5284e-06,-0.0053358278,-0.0016073297,-0.009118099,-0.0619411519,-0.0915387159
3,-2,-5,-4,10,0.1325,0.0147241379,0,3.1178672417,-2.0732798827,-4.8706624644,-4.0477741029,9.6400834384,0.1595908008,0.0147560836,0.0026236942,0.0134103164,8.8178e-06,1.76587e-05,-0.0087298488,-0.0027680784,-0.0147809925,-0.1192317352,-0.1800749708
3,-2,-5,-4,10,0.1325,0.0147241379,0.0002502,3.026290402,-2.0306754086,-4.929524594,-3.8703177668,9.5705760124,0.2621490048,0.0119401018,-0.0019015136,0.0168025053,4.5356e-06,1.06585e-05,-0.0078927664,-0.0022282133,-0.0146283196,-0.1098409289,-0.1379091695
3,-2,-5,-4,10,0.1325,0.0147241379,0.0002867,2.9267692756,-1.9408482963,-5.025779015,-4.0854683079,9.9720153416,0.2560311405,0.0142219043,0.0009126082,0.014624195,6.7957e-06,1.23819e-05,-0.007565288,-0.0028559485,-0.0162868578,-0.1028554915,-0.1484435199
3,-2,-5,-4,10,0.1325,0.0147241379,0.0003284,3.1237058528,-2.0640999281,-4.8050506323,-4.1855835061,9.3589947557,0.1942350855,0.0176869595,0.0001359505,0.0155585536,8.8445e-06,1.83134e-05,-0.0150327185,-0.0039332975,-0.0212818164,-0.1690675201,-0.1628400793
3,-2,-5,-4,10,0.1325,0.0147241379,0.0003798,2.7362484991,-1.9246499146,-5.1587966446,-3.1444932077,9.7192330833,0.2232488883,0.0181127275,0.004150452,0.01230353,1.0614e-05,1.90547e-05,-0.009756018,-0.0033154786,-0.0194155242,-0.1104415648,-0.176584558
3,-2,-5,-4,10,0.1325,0.0147241379,0.000444,2.9900695186,-2.0261520148,-4.9434647644,-3.8037504558,9.6668230985,-0.0453772841,0.0174300759,0.0014273324,0.0134049786,1.11434e-05,2.34842e-05,-0.0126725822,-0.0037702789,-0.0195497825,-0.1425888753,-0.1821317559
3,-2,-5,-4,10,0.1325,0.0147241379,0.000527,2.9417096293,-2.0087791128,-5.0399292397,-3.5513851652,9.6602742397,0.193236983,0.0144285519,0.0016579605,0.0128989913,8.9208e-06,1.71743e-05,-0.0114819328,-0.0032079601,-0.0159422453,-0.1250612766,-0.1746533409
3,-2,-5,-4,10,0.1325,0.0147241379,0.0006349,3.2556460212,-2.1231979234,-4.7490007261,-4.6125683172,10.0251209624,0.2445257406,0.0148957496,-0.000870983,0.0147795987,7.4103e-06,1.69282e-05,-0.0166034213,-0.0034114508,-0.0198380995,-0.2075939174,-0.2019112219
3,-2,-5,-4,10,0.1325,0.0215862069,0,3.0211183278,-2.0244441687,-4.9666329268,-4.0354981424,10.1434993667,0.2556514721,0.0163992421,-0.0053195318,0.0185036483,7.5449e-06,1.62081e-05,-0.0126224852,-0.0036598152,-0.0203154244,-0.1589404942,-0.192291016
3,-2,-5,-4,10,0.1325,0.0215862069,0.0002502,2.9816192853,-1.9974012062,-4.993968532,-3.8047478237,9.6642471036,0.1190784665,0.0248218827,-0.0005451044,0.0151529422,1.99836e-05,4.39138e-05,-0.0169119958,-0.0052576802,-0.0306898197,-0.2215350531,-0.2817282178
3,-2,-5,-4,10,0.1325,0.0215862069,0.0002867,3.2418493512,-2.1673225295,-4.6141242891,-4.4268182226,9.5074965773,0.0648592695,0.0183035304,-0.0041206175,0.0170560136,1.11712e-05,2.77646e-05,-0.0148685981,-0.00490501,-0.0275798341,-0.2003340739,-0.2245589112
3,-2,-5,-4,10,0.1325,0.0215862069,0.0003284,3.2734851624,-2.0450825654,-4.7996273628,-5.1985382424,10.2226336531,0.2222815392,0.0259634922,-0.0078940018,0.0161074071,1.90392e-05,4.99094e-05,-0.0298750439,-0.0077124184,-0.0533389106,-0.3841068294,-0.4893957549
3,-2,-5,-4,10,0.1325,0.0215862069,0.0003798,3.1017545701,-1.963414775,-5.2063397405,-4.646174594,11.1889347473,-0.055815707,0.0182531611,-0.0036842672,0.0175387928,9.6263e-06,2.14737e-05,-0.013247253,-0.0038581796,-0.0232346616,-0.1838478588,-0.244021201
3,-2,-5,-4,10,0.1325,0.0215862069,0.000444,2.8694882818,-1.9659139449,-5.1815271572,-3.4027773357,10.0230847493,-0.106755079,0.0239815203,0.0092620226,0.0102894976,2.22697e-05,3.68532e-05,-0.0112322569,-0.0036427489,-0.0215527583,-0.1440119088,-0.2273547444
3,-2,-5,-4,10,0.1325,0.0215862069,0.000527,3.1372376311,-2.0015939586,-5.0879385421,-4.3663299579,10.2080281165,0.171056689,0.0153742734,-0.0021439516,0.017305961,9.5152e-06,2.05361e-05,-0.0117725513,-0.0035307308,-0.0226207298,-0.1518181287,-0.2488585063
3,-2,-5,-4,10,0.1325,0.0215862069,0.0006349,2.8414137737,-1.964172114,-5.2104273042,-3.1626894825,9.5977687902,-0.0495035808,0.0195597418,-0.004602272,0.0193654079,9.7618e-06,2.2157e-05,-0.0108063621,-0.0034294521,-0.019113315,-0.1570137505,-0.1671978306
3,-2,-5,-4,10,0.1325,0.0284482759,0,3.0067480862,-2.051974094,-4.846022114,-3.8873100043,9.5261852984,0.0280875714,0.028246067,-0.0097480258,0.0205113656,1.97599e-05,4.09659e-05,-0.0220091692,-0.0060176409,-0.0351452335,-0.2453481404,-0.2405231944
3,-2,-5,-4,10,0.1325,0.0284482759,0.0002502,3.1175043195,-2.0377163666,-4.9986017633,-4.292140857,10.4152438683,0.0043834027,0.0271080067,0.0007991272,0.0142757004,2.51606e-05,5.9649e-05,-0.0187671761,-0.005664502,-0.032254715,-0.2659872163,-0.3960799211
3,-2,-5,-4,10,0.1325,0.0284482759,0.0002867,2.9745094715,-1.8680091809,-5.3427432551,-4.6457947493,11.3911124697,0.237177575,0.0256635446,-0.0159435471,0.017939538,1.49812e-05,3.20059e-05,-0.0171878089,-0.0053129293,-0.0309485682,-0.2619014429,-0.3097077891
3,-2,-5,-4,10,0.1325,0.0284482759,0.0003284,2.9160163852,-2.054862512,-4.8470472406,-3.2940136015,8.978914571,0.0182111105,0.0297249317,-0.0065006941,0.0182861386,2.7203e-05,6.15e-05,-0.020436502,-0.0051201837,-0.0337310315,-0.281417376,-0.2966430352
3,-2,-5,-4,10,0.1325,0.0284482759,0.0003798,3.0759290962,-2.0304830751,-4.8403879385,-4.3005816185,9.5559737386,0.0172458232,0.0419916133,0.0207832354,0.0083405081,6.01982e-05,0.0001067261,-0.0237644441,-0.0075311565,-0.0473177992,-0.2709688855,-0.4591313777
3,-2,-5,-4,10,0.1325,0.0284482759,0.000444,3.0583615954,-1.9701001108,-4.9699831118,-4.7666583032,10.7441614069,-0.0020764379,0.0336572806,0.0076606371,0.0118088536,3.49358e-05,8.73268e-05,-0.0265279286,-0.007569326,-0.0508048696,-0.3645069228,-0.5430239856
3,-2,-5,-4,10,0.1325,0.0284482759,0.000527,3.0429458531,-1.9664477163,-5.1054306781,-4.2813461755,10.2530994197,0.0778978695,0.0321126403,0.0041758192,0.0137482409,3.00589e-05,6.04203e-05,-0.0245528532,-0.0065632413,-0.0360120371,-0.2799041469,-0.3182704255
3,-2,-5,-4,10,0.1325,0.0284482759,0.0006349,2.8264606849,-2.0219462595,-4.9192313996,-3.2642205572,9.28712446,-0.0641127503,0.0268702604,-0.0004522342,0.0146690404,2.50823e-05,5.13128e-05,-0.0169866327,-0.0055403829,-0.0321738164,-0.1933971994,-0.2474607321
3,-2,-5,-4,10,0.1325,0.0353103448,0,2.9629099406,-1.9863585219,-4.9347436179,-3.9178601109,9.3876991536,0.0220132186,0.0275700294,0.0023901749,0.0142097282,3.02935e-05,6.68444e-05,-0.0192717029,-0.0064348044,-0.0432385825,-0.2386790525,-0.4858175531
3,-2,-5,-4,10,0.1325,0.0353103448,0.0002502,3.1353157462,-2.085354257,-4.7690610279,-4.3325882768,9.7810422862,0.2730839555,0.0400776346,-0.0070508264,0.0158912187,5.89992e-05,0.0001310735,-0.0420354086,-0.0126540657,-0.0657604783,-0.4444685703,-0.5162415069
3,-2,-5,-4,10,0.1325,0.0353103448,0.0002867,3.1724689816,-1.9554787263,-5.1122035273,-5.0119554418,11.2938253728,0.2237097751,0.0367323006,0.0153915449,0.0099824017,5.94121e-05,9.49707e-05,-0.0204172902,-0.0070903372,-0.0377616189,-0.3054766255,-0.6076178664
3,-2,-5,-4,10,0.1325,0.0353103448,0.0003284,2.9919839826,-1.9212565936,-5.2787196833,-4.1316275635,10.5181464939,-0.0811061468,0.0344825598,0.0172121708,0.0088875941,4.12351e-05,6.97541e-05,-0.0179690432,-0.0061173761,-0.0362077543,-0.2131876531,-0.4004695284
3,-2,-5,-4,10,0.1325,0.0353103448,0.0003798,3.1744906195,-2.1797150025,-4.7160173451,-3.7661408716,8.9567048894,0.1068197044,0.0290114208,-0.0079245414,0.0169701042,3.24825e-05,7.66913e-05,-0.0280216292,-0.0089919723,-0.0476028437,-0.2564766162,-0.3627563893
3,-2,-5,-4,10,0.1325,0.0353103448,0.000444,3.1279716249,-2.2303384408,-4.3037238864,-3.5437212248,7.6008954298,0.06094979,0.024463074,-0.0122538283,0.0196203408,1.5288e-05,3.72656e-05,-0.0216588721,-0.0056694287,-0.0367017098,-0.2459273506,-0.2317888088
3,-2,-5,-4,10,0.1325,0.0353103448,0.000527,2.9042340429,-1.9899416566,-4.9228170843,-3.8306392861,9.5122666107,-0.0469226111,0.0254721834,0.0044393339,0.0123671228,2.44855e-05,5.24075e-05,-0.0143205949,-0.0046628596,-0.0267653445,-0.1831326154,-0.2697020098
3,-2,-5,-4,10,0.1325,0.0353103448,0.0006349,3.078373812,-2.0429386045,-4.9823401808,-4.211976287,10.2788179463,0.239924835,0.0300001112,0.0096026883,0.0108926048,3.52914e-05,5.34626e-05,-0.0185712011,-0.0059464272,-0.0352391855,-0.2028579748,-0.362269524
3,-2,-5,-4,10,0.1325,0.0421724138,0,2.9474503939,-1.93661021,-5.0849957406,-3.8888248574,9.7112813212,0.0960576223,0.0577741344,0.0066907943,0.0145289553,0.0001025663,0.0002161761,-0.0314335793,-0.0110477979,-0.0628839095,-0.4143792664,-0.6744139945
3,-2,-5,-4,10,0.1325,0.0421724138,0.0002502,3.3918461081,-2.2495598156,-4.2187596315,-5.0460970621,8.8094211265,0.1521094155,0.0431820642,-0.0331743285,0.0215169454,5.33386e-05,0.0001321147,-0.0512022372,-0.0146912328,-0.1150815176,-0.6926523173,-1.0174901895
3,-2,-5,-4,10,0.1325,0.0421724138,0.0002867,2.839323285,-1.8337393272,-5.3698907981,-3.9089981414,11.0039921982,0.1628497795,0.0387527989,0.0034680768,0.0135131899,6.62229e-05,0.0001174829,-0.0257172234,-0.0089168515,-0.0450822324,-0.2984900052,-0.5456373683
3,-2,-5,-4,10,0.1325,0.0421724138,0.0003284,2.9742265408,-1.9829324759,-5.10253167,-3.9936971308,10.4790535155,0.1076533252,0.0439406227,0.0119697833,0.0112945081,7.89906e-05,0.0001520415,-0.0281693804,-0.009380682,-0.0498413154,-0.3331310011,-0.5904988553
3,-2,-5,-4,10,0.1325,0.0421724138,0.0003798,2.8674160116,-1.8430149914,-5.341912459,-4.371057591,11.4032790421,0.0626443804,0.0654852591,0.0435812805,0.0059090964,0.0001611701,0.0002648217,-0.0219315506,-0.00969976,-0.0564714123,-0.407301078,-0.9967730691
3,-2,-5,-4,10,0.1325,0.0421724138,0.000444,2.9013325609,-1.9546669915,-5.0908713416,-3.7472840792,9.7732405254,0.2275628255,0.0329310527,-0.0075790284,0.0177759427,3.82732e-05,7.37461e-05,-0.0212010999,-0.0076125741,-0.0483152231,-0.2325923778,-0.4241011714
3,-2,-5,-4,10,0.1325,0.0421724138,0.000527,2.8290761109,-1.8108803164,-5.5920772582,-3.7172709454,11.0059040285,0.2289207001,0.0365142482,-0.0102495557,0.0178162301,3.16117e-05,6.54748e-05,-0.0206137776,-0.0063842415,-0.0343877392,-0.3298697016,-0.4128205725
3,-2,-5,-4,10,0.1325,0.0421724138,0.0006349,3.1846888992,-2.1171492607,-4.7652052883,-4.2600575219,9.5549337012,0.3190050095,0.0310798011,-0.0110226309,0.0158090289,2.6029e-05,6.31792e-05,-0.0263454913,-0.0070875614,-0.0421150792,-0.3713280142,-0.3178769261
3,-2,-5,-4,10,0.1325,0.0490344828,0,2.9733738377,-2.0611887755,-4.9980228091,-3.5117307788,9.5655267832,0.109210009,0.0579756136,-0.003905537,0.014959752,0.0001560792,0.0003551628,-0.0427454975,-0.0153773764,-0.0825961886,-0.4687979465,-0.8913276402
3,-2,-5,-4,10,0.1325,0.0490344828,0.0002502,3.071673602,-2.1110327461,-4.6970196872,-3.7401683502,8.8432603737,-0.057459688,0.0438489326,0.0015294845,0.0144004997,8.36411e-05,0.0001662382,-0.0279441919,-0.0091296492,-0.0490840889,-0.3315360291,-0.5379771259
3,-2,-5,-4,10,0.1325,0.0490344828,0.0002867,2.8758855702,-1.9925349449,-5.0799408478,-3.4975558582,10.0198185838,0.00626039,0.0429554972,-0.0055453928,0.0171040222,4.68704e-05,0.0001029497,-0.0300400976,-0.007838676,-0.051237149,-0.3808054275,-0.3971678879
3,-2,-5,-4,10,0.1325,0.0490344828,0.0003284,3.8340320275,-2.2834057607,-4.2955036888,-6.4247340105,10.0521376869,0.1322986467,0.0602737441,0.0235652753,0.0094213843,0.0001427515,0.0002857213,-0.0717942376,-0.0170852422,-0.101840195,-0.9007522489,-0.9243396371
3,-2,-5,-4,10,0.1325,0.0490344828,0.0003798,2.9947496029,-2.0804330263,-4.8847074239,-3.5212518446,9.3077172087,0.2708078378,0.0434038782,0.0029722473,0.014579539,8.83894e-05,0.0001693376,-0.0240082682,-0.0095079565,-0.0577379148,-0.2973046997,-0.5866712539
3,-2,-5,-4,10,0.1325,0.0490344828,0.000444,3.2561589656,-2.2038370096,-4.7008027682,-4.1409949284,9.5198300311,0.3251235247,0.0517674582,0.0140726104,0.0117180793,0.0001114232,0.0001700922,-0.039689675,-0.0108563128,-0.0631030604,-0.4343028041,-0.5902846946
3,-2,-5,-4,10,0.1325,0.0490344828,0.000527,2.9005560546,-1.8649725554,-5.3094540244,-4.1463823653,10.8300837034,0.2660789533,0.0418617592,0.0051506567,0.0136143273,5.76196e-05,0.0001036045,-0.0225687541,-0.0083785675,-0.046572101,-0.2778687172,-0.5130267864
3,-2,-5,-4,10,0.1325,0.0490344828,0.0006349,3.1377465675,-1.9255376941,-5.176591996,-4.9285417403,10.876090816,0.115879454,0.0450189988,-0.0062336165,0.0168236294,5.73758e-05,0.0001317721,-0.0360000099,-0.0110791944,-0.0648279488,-0.4486705635,-0.5501765054
3,-2,-5,-4,10,0.1325,0.0558965517,0,3.2424393635,-2.090729767,-4.8755156191,-4.4668592521,9.75622258,0.0544787089,0.0577889609,0.0041376655,0.0131520439,0.0001381495,0.0003089689,-0.0493377967,-0.0167023684,-0.1157142509,-0.523525521,-1.0181337743
3,-2,-5,-4,10,0.1325,0.0558965517,0.0002502,3.2510570288,-1.9776844174,-5.1918089887,-5.0188630964,10.8860929396,0.0252266035,0.0612451849,-0.0026671121,0.0155271368,0.0001099211,0.0002448151,-0.0545971044,-0.015328434,-0.0869528149,-0.6272865352,-0.7143254785
3,-2,-5,-4,10,0.1325,0.0558965517,0.0002867,3.0508523103,-2.0979062359,-4.7572956226,-3.8021403322,8.944648893,0.0905398397,0.0644991753,0.0035577114,0.0129366958,0.0002123689,0.0004324752,-0.0463921459,-0.0209212679,-0.1069350723,-0.4225513421,-0.9208054871
3,-2,-5,-4,10,0.1325,0.0558965517,0.0003284,3.1759699119,-2.1768205467,-4.574679844,-4.1613090218,9.3592299325,0.0718596871,0.0521237805,0.0148839452,0.0101980556,0.0001191387,0.0002605976,-0.0383378399,-0.0131672996,-0.072410447,-0.4246337796,-0.7186684343
3,-2,-5,-4,10,0.1325,0.0558965517,0.0003798,3.4218120098,-2.3118031679,-4.0656155982,-4.825957221,8.6511573596,0.143887324,0.0550557092,0.0110235939,0.0114164961,0.0001519613,0.0003446794,-0.0425753618,-0.0164755315,-0.1097185709,-0.5428361747,-1.0560834855
3,-2,-5,-4,10,0.1325,0.0558965517,0.000444,3.1734547168,-1.9861580627,-5.0233993255,-4.7316258313,10.2635582465,0.151361374,0.0443169736,0.0174524555,0.009652312,7.03094e-05,0.0001293292,-0.0324868286,-0.0107861786,-0.0612843773,-0.3444999245,-0.6959306974
3,-2,-5,-4,10,0.1325,0.0558965517,0.000527,2.8724505206,-1.9375812252,-5.260501861,-3.773948751,10.7077936757,0.0070975888,0.0644048068,-0.0022531434,0.0162821148,0.0001076755,0.0002488405,-0.0420285538,-0.0115982381,-0.0703430701,-0.5794313798,-0.7837669659
3,-2,-5,-4,10,0.1325,0.0558965517,0.0006349,3.3333990442,-1.9508241725,-5.0685811201,-5.8094919425,10.8185831662,0.0881219855,0.0664678467,0.0185636753,0.011384073,0.0001535635,0.0003173235,-0.0526716275,-0.0166890381,-0.1028892663,-0.6703664487,-1.2533668897
3,-2,-5,-4,10,0.1325,0.0627586207,0,2.8032640208,-1.934730338,-5.2788860117,-3.4564878818,10.5473829405,0.2583876539,0.0434748595,-0.0166054112,0.018930122,5.62786e-05,0.0001127971,-0.0247193211,-0.0094749254,-0.0552430081,-0.3229991838,-0.4550052223
3,-2,-5,-4,10,0.1325,0.0627586207,0.0002502,3.218319459,-2.1373972562,-4.5352823312,-4.4227215678,8.8574871172,0.3122303304,0.0498389839,-0.0041528408,0.0153193173,0.0001002742,0.0002081154,-0.0524462456,-0.0167200711,-0.1136232696,-0.518464228,-0.8632701203
3,-2,-5,-4,10,0.1325,0.0627586207,0.0002867,3.2876752324,-2.0579757943,-4.7372154317,-5.134321419,10.0227972502,0.0083296506,0.0609646416,-0.016456986,0.0195344563,0.0001275774,0.000246735,-0.0593862033,-0.0152115565,-0.0930275456,-0.6967510949,-0.7995188159
3,-2,-5,-4,10,0.1325,0.0627586207,0.0003284,3.0791082304,-1.750730343,-5.5219431084,-5.8606878849,12.6904451369,0.1562213637,0.0666433467,0.0156938089,0.0124342662,0.0001775275,0.0003399471,-0.0342623458,-0.0146615967,-0.0912505865,-0.5583032933,-1.1806036752
3,-2,-5,-4,10,0.1325,0.0627586207,0.0003798,3.1191827296,-1.9446088586,-5.1618101482,-4.5797333598,10.4289896259,0.0651242193,0.0730632462,0.0181731139,0.0106526081,0.0002153423,0.0004112331,-0.0633449149,-0.0188625649,-0.0949557665,-0.6325557585,-1.0392981911
3,-2,-5,-4,10,0.1325,0.0627586207,0.000444,2.8164811868,-1.809896466,-5.4886363049,-4.1457001764,11.5295611809,0.3829455489,0.0525037584,-0.0013984293,0.0139329561,8.20567e-05,0.0001329632,-0.0342066407,-0.0096067267,-0.0563287227,-0.4554167901,-0.6067015645
3,-2,-5,-4,10,0.1325,0.0627586207,0.000527,3.1158467713,-2.1188613207,-4.7428562613,-3.9720223263,9.1057525186,0.1062135643,0.0433158048,-0.03907844,0.0230304842,4.54965e-05,8.26548e-05,-0.0341431889,-0.0059595786,-0.0353227522,-0.54539272,-0.3119263005
3,-2,-5,-4,10,0.1325,0.0627586207,0.0006349,2.7503735915,-2.0720505699,-4.9096198918,-2.1666469791,7.8626326637,0.0048437083,0.0342208525,-0.0172189322,0.0220757275,2.79872e-05,5.46145e-05,-0.0190271208,-0.0049632014,-0.0276517043,-0.2203156188,-0.1958407005
3,-2,-5,-4,10,0.1325,0.0696206897,0,3.140609641,-2.193259882,-4.6424977654,-3.492780901,8.3333586174,0.0058700598,0.075615084,0.0211921756,0.0099823509,0.0002750305,0.0005438913,-0.0531646725,-0.018035411,-0.1115744262,-0.5728479246,-1.1915500431
3,-2,-5,-4,10,0.1325,0.0696206897,0.0002502,2.8799706583,-1.865722519,-5.250360322,-4.291561302,11.0978514388,0.1772492563,0.0930488883,0.0416844245,0.0092431217,0.0003469465,0.0005034386,-0.0446615971,-0.0151275089,-0.0860814819,-0.6409604421,-1.3622255206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.1325,0.0696206897,0.0003284,3.1381968523,-2.3621343511,-4.0918241474,-3.1554690239,7.0850262488,0.3200539239,0.0565639881,-0.0426380845,0.0330968642,5.95366e-05,0.0001178957,-0.0552943613,-0.0158193703,-0.1078128433,-0.5479531699,-0.743604024
3,-2,-5,-4,10,0.1325,0.0696206897,0.0003798,2.4334082672,-2.0742118598,-5.0691191332,-0.7142429834,8.3371185423,0.140384054,0.0741138727,-0.0014148881,0.015452967,0.0002077936,0.0003859492,-0.0339310963,-0.0124139607,-0.0649482556,-0.3365158242,-0.4938653635
3,-2,-5,-4,10,0.1325,0.0696206897,0.000444,3.1148356663,-1.9070740702,-5.3789735835,-4.8412802484,11.6238869223,0.215140068,0.0675510153,-0.0031789407,0.0161698689,0.0001766808,0.0003703917,-0.0465727627,-0.0151863486,-0.0912759579,-0.6705563717,-1.2020104959
3,-2,-5,-4,10,0.1325,0.0696206897,0.000527,3.0457301239,-2.2334740736,-4.0866684501,-3.2542868525,6.9236197664,0.1455597988,0.0523253206,-0.0293685137,0.0223891459,6.82496e-05,0.0001351058,-0.0458891666,-0.0139470483,-0.0996593725,-0.4992947391,-0.7391493448
3,-2,-5,-4,10,0.1325,0.0696206897,0.0006349,3.268229285,-2.0391617297,-4.9548113797,-5.134188305,10.8493844134,0.0228795738,0.0512168131,-0.0347741219,0.0212150242,6.58727e-05,0.0001853804,-0.0456812375,-0.0136568287,-0.0853465055,-0.6682782157,-1.0255317499
3,-2,-5,-4,10,0.1325,0.0764827586,0,2.8065729308,-2.2053410115,-4.5547399654,-2.025082259,7.3849725237,-0.1052624077,0.050964144,-0.039833049,0.0249767453,0.0001049415,0.0002648689,-0.0436508417,-0.0147217748,-0.1041917402,-0.4163107968,-0.534086335
3,-2,-5,-4,10,0.1325,0.0764827586,0.0002502,2.9838089296,-2.166443124,-4.7319463464,-3.1645967498,9.0533961719,0.2258061185,0.0866591932,-0.0039895533,0.015668449,0.0003291542,0.0007404954,-0.0578779356,-0.0188829789,-0.1055559612,-0.7658619656,-0.9457065406
3,-2,-5,-4,10,0.1325,0.0764827586,0.0002867,3.875787595,-2.5784358848,-4.0544161517,-4.9566580177,8.8735737398,0.2944429973,0.0550023175,-0.0219548422,0.019909062,8.77772e-05,0.0003214997,-0.0984894175,-0.0222321429,-0.0915298837,-1.0315064084,-1.0771646136
3,-2,-5,-4,10,0.1325,0.0764827586,0.0003284,3.2017955476,-2.181327064,-4.647378874,-4.0866116861,8.6017717455,0.0403940464,0.0661705702,-0.0373695573,0.019974973,0.0001142369,0.0002479591,-0.0731623708,-0.0137502585,-0.0766780047,-0.8689365301,-0.5835777131
