"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5"
3,-2,-5,-4,10,0.745,0.0353103448,0,3.358085735,-2.2595265615,-4.3844483098,-4.4448707266,8.5750178312,0.7973634593,0.0292547022,0.0011720072,0.0048047717,3.94231e-05,3.60468e-05,-0.0261203388,-0.0076745491,-0.0468900569,-0.2879264075,-0.4336303735
3,-2,-5,-4,10,0.745,0.0353103448,0.0002502,3.2140687918,-2.3927468617,-4.3906945234,-2.6894056758,8.29660376,0.7665185627,0.0231352787,-0.0134580863,0.0054400658,2.00753e-05,3.19506e-05,-0.0191279521,-0.0047230926,-0.0267886332,-0.2207151859,-0.2034499695
3,-2,-5,-4,10,0.745,0.0353103448,0.0002867,2.7373599565,-1.8713434358,-5.0583170913,-3.9721380458,9.7114284556,0.6373264046,0.0357907824,-0.0017100699,0.0089441227,4.79257e-05,6.5185e-05,-0.0182379202,-0.0060707708,-0.0410687873,-0.2644604506,-0.3869911504
3,-2,-5,-4,10,0.745,0.0421724138,0,3.0568401405,-2.022528988,-4.4700501376,-4.8412238836,8.7073879359,0.8219453044,0.0487071557,-0.0112507187,0.0038586142,9.21327e-05,0.0001176149,-0.0327697874,-0.0135983999,-0.0864886674,-0.3941919059,-0.6377848725
3,-2,-5,-4,10,0.745,0.0421724138,0.0002502,3.363482583,-2.3902917796,-4.2693135597,-3.8718132284,8.9804897532,0.7277194424,0.045769426,0.0092221587,0.0061556055,8.39927e-05,7.35451e-05,-0.0391844064,-0.0100311328,-0.0563837212,-0.4511431541,-0.4499750657
3,-2,-5,-4,10,0.745,0.0421724138,0.0002867,2.7590026525,-1.8248674929,-5.1096926391,-4.2142473595,10.1653332979,0.6958150633,0.0466776456,0.0069763655,0.0063789936,7.3679e-05,7.58896e-05,-0.0234168556,-0.0083086924,-0.0553300193,-0.3211272094,-0.5276086157
3,-2,-5,-4,10,0.745,0.0490344828,0,2.7098473326,-1.8382339489,-5.6168748732,-3.3772903498,11.3234443818,0.7215978748,0.0659678134,0.0070233535,0.0063732153,0.000165084,0.0001384127,-0.0402283332,-0.0124957285,-0.065596653,-0.472287193,-0.6691779935
3,-2,-5,-4,10,0.745,0.0490344828,0.0002502,3.416530131,-1.9927304768,-5.077334714,-5.8240005972,11.6891938247,0.7225276742,0.0352200616,-0.0191213821,0.00767735,4.67627e-05,8.87551e-05,-0.0652444968,-0.0112244258,-0.067106738,-0.8067571608,-0.7986278687
3,-2,-5,-4,10,0.745,0.0490344828,0.0002867,3.6544476332,-1.9166028989,-4.8744794479,-8.5503870282,14.4708779112,0.8055759704,0.050741973,0.0028941928,0.0041230574,8.14345e-05,9.08687e-05,-0.0752339464,-0.0147565049,-0.0826148021,-1.1912611474,-1.4193917331
3,-2,-5,-4,10,0.745,0.0558965517,0,2.7414824144,-1.9268316811,-5.1311375599,-3.2943127715,9.3974227102,0.8545441466,0.0517417448,-0.0143242598,0.0032191828,0.000101713,0.0001219628,-0.0290796774,-0.0092686273,-0.0550976224,-0.3818414093,-0.5436932913
3,-2,-5,-4,10,0.745,0.0558965517,0.0002502,2.9173981104,-1.7643545761,-5.6393245342,-4.0173630268,10.4773084029,0.6406445817,0.0735545214,0.0018123483,0.0083078302,0.0001868702,0.0002335978,-0.04878361,-0.0159135571,-0.0780182518,-0.5991486123,-0.8137736105
3,-2,-5,-4,10,0.745,0.0558965517,0.0002867,3.0368808867,-2.1011078183,-4.8910383339,-3.5346323788,10.2153793942,0.7958473035,0.051814997,-0.0042744549,0.0045472575,0.0001097125,0.000147417,-0.0299491434,-0.0126875834,-0.0681724245,-0.4429201446,-0.6751562759
3,-2,-5,-4,10,0.745,0.0627586207,0,3.1516279874,-2.3394312465,-4.2835963376,-3.2515721367,7.8468967934,0.770364054,0.0643851592,-0.0321064803,0.0056374877,0.000169164,0.0002254692,-0.0484448675,-0.0139325897,-0.0943892942,-0.6841987326,-0.8108781913
3,-2,-5,-4,10,0.745,0.0627586207,0.0002502,2.5062642349,-1.9391697404,-4.9206480579,-2.45115905,8.6462391577,0.7315156044,0.0591797021,0.0186052087,0.0045853996,3.85415e-05,1.77423e-05,-0.0205773892,-0.0078220304,-0.0486957381,-0.338762482,-0.6241598751
3,-2,-5,-4,10,0.745,0.0627586207,0.0002867,2.9005625389,-2.2030017417,-4.3461957713,-3.0083597775,8.0829505099,0.6831609361,0.0606129527,0.0126270745,0.0075175283,0.000155026,0.0001276944,-0.0334066783,-0.0099529869,-0.0632811121,-0.4241382451,-0.4564757317
3,-2,-5,-4,10,0.745,0.0696206897,0,2.95760849,-1.6127911608,-5.6719920612,-5.1431995626,9.8678599561,0.5206238242,0.0472350473,-0.0182397791,0.013691108,9.36295e-05,0.0001772796,-0.0335349757,-0.0127479175,-0.0784969013,-0.3939044796,-0.8600968149
3,-2,-5,-4,10,0.745,0.0696206897,0.0002502,1.8707289886,-2.1726754599,-4.8569034878,2.3387450071,5.5810217081,0.919364134,0.0658127594,-0.080392233,0.0017139259,0.0001163937,0.0003240604,-0.0153342631,-0.0084012768,-0.0524331509,-0.1015670573,-0.1931525748
3,-2,-5,-4,10,0.745,0.0696206897,0.0002867,2.6466848806,-1.7732083137,-5.4910473145,-3.6436368708,9.9002687223,0.572793042,0.0732362685,2.77769e-05,0.0108855621,0.000227661,0.0003104793,-0.0318498954,-0.0127876306,-0.0729122248,-0.4018772474,-0.7408375603
3,-2,-5,-4,10,0.745,0.0764827586,0,3.5395711617,-2.0931930747,-4.3250492574,-6.7516921987,10.2987078477,0.47823184,0.0844560101,0.0011333669,0.0126962149,0.0002781835,0.0004900152,-0.0809281263,-0.0213594657,-0.1325347006,-1.1916675715,-1.5841525479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.0764827586,0.0002867,3.616468643,-2.3223512418,-4.2471165631,-4.9857183978,7.9360173263,0.5389615683,0.0827690791,-0.0042738246,0.0130995848,0.0004038835,0.000650803,-0.0867149661,-0.0282858266,-0.1792871975,-0.9654123073,-1.8756197938
3,-2,-5,-4,10,0.745,0.0833448276,0,2.7895647087,-2.0635349405,-4.9640698405,-2.081420318,7.6540067088,0.6642251853,0.1214314499,0.0309335448,0.0071924824,0.0005393969,0.0004274442,-0.0464326419,-0.0155497838,-0.0823866574,-0.5961544627,-0.7402317693
3,-2,-5,-4,10,0.745,0.0833448276,0.0002502,0.7788513753,-1.8150974852,-5.3416901602,5.1020951728,6.75075491,1.0590371575,0.1350310382,-0.0854096686,2.64568e-05,0.0012575653,0.0006804597,-0.0153755299,-0.0119571469,-0.0873093918,-0.0401095657,-0.3873654323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.0902068966,0,2.9490641946,-1.6278852933,-6.1942485372,-4.7164621647,12.9935095535,0.5105991552,0.1078079366,0.0373301085,0.010096463,0.0003941558,0.0004239829,-0.0602473546,-0.0212525659,-0.0977412074,-0.8969529151,-1.3621954482
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.0902068966,0.0002867,0.6464861868,-1.4312900278,-6.1147742252,3.9569648557,8.2682929464,1.0207302209,0.1544115555,-0.0702875536,2.432e-06,0.0015263387,0.0005336598,-0.0128972935,-0.0111298918,-0.0729971389,-0.1741084715,-0.7871884754
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.0970689655,0.0002502,2.0473176817,-9.5913834399,-21.1751960158,21.6450482636,66.9366338331,0.8198949637,2.8368796034,-14.279473896,7.6756e-06,0.0004582201,0.0659997929,-0.0125962993,-0.1919757607,-15.308873377,-11.3005366942,-471.9122598809
3,-2,-5,-4,10,0.745,0.0970689655,0.0002867,1.7495613862,-2.1780762788,-4.8370380448,2.6765947549,6.2124623269,0.6548995261,-0.059089273,-0.3530717634,0.0341805536,0.0683021805,0.0781762097,-0.0733347237,-0.0271384741,-0.1202520213,-0.2847062806,-0.4059074131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1107931034,0,1.4473277548,-1.7410946568,-5.92051897,2.0885202824,8.3598307603,1.1634408699,0.1956367745,-0.1286616856,1.233e-07,0.0020449391,0.001583541,-0.0218709366,-0.014575805,-0.0923127508,-0.2319153384,-0.682935218
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1176551724,0.02525,2.6013690235,-1.9744376483,-4.6252002312,-3.0811343777,8.2802363271,0.7861331216,0.0968663212,-0.0167171961,0.0049767346,0.0003785246,0.0003994773,-0.0460618508,-0.0171812737,-0.1031086734,-0.7570637364,-1.1501316047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1245172414,0,2.0754227711,-1.8507630418,-5.1648867788,-0.1987066644,6.2966335219,0.8630172632,0.1514984392,-0.0129734798,0.0024908003,0.0009161133,0.0007274173,-0.0342335071,-0.0152241995,-0.0830988188,-0.4299706503,-0.6961272684
3,-2,-5,-4,10,0.745,0.1245172414,0.02525,1.9148409819,-1.7696683695,-5.8654100962,-0.2585827814,10.719516456,0.9379921536,0.0566065869,-0.0690784452,0.0014327036,0.0001172636,0.000183279,-0.022738346,-0.0073189398,-0.1663314337,-0.2080198791,-2.0888183508
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1313793103,0,2.2281597764,-2.3025691361,-4.2676123375,0.5242926144,5.668964424,0.862104868,0.0878418173,-0.0136349618,0.0027590278,0.0003044269,0.0002363183,-0.0271368016,-0.0114934375,-0.0646875079,-0.2570349432,-0.4221537775
3,-2,-5,-4,10,0.745,0.1313793103,0.02525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,-2,-5,-4,10,0.745,0.1313793103,0.02867,-0.3023171275,-1.392193257,-6.000334601,7.7426298642,4.5755659087,1.2155260456,0.5707974491,0.0567987217,4.2e-09,0.0176019558,0.0030707457,-0.0245858961,-0.0209137345,-0.1642702511,-0.6032829846,-3.1390776035
3,-2,-5,-4,10,0.745,0.1382413793,0,2.1297750759,-2.1821038127,-4.7487971323,0.8430387291,5.875351321,0.9846343907,0.0872582032,-0.1146350938,0.0005604122,0.0007420725,0.0012874252,-0.0250682202,0.0128533505,0.1695051768,-0.1011279266,3.5546882182
3,-2,-5,-4,10,0.745,0.1382413793,0.02525,0.9821273399,-1.3810130094,-6.2632180696,1.9353277155,8.5964283421,0.9281335983,0.1965608926,-0.0708573245,0.0020645298,0.0023270603,0.0019648703,-0.0104502873,-0.0088611207,-0.0638731268,-0.2336901185,-0.8133664417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1451034483,0.02867,1.5394407556,-1.9050987759,-4.3771145565,1.2013120925,4.2519548197,0.870558844,0.1217113148,-0.0245388721,0.0031132659,0.000717994,0.0004648587,-0.0151291972,-0.0075314987,-0.0553828843,-0.1584389942,-0.2955920915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1519655172,0.02525,2.4224195361,-1.929522124,-4.7828343803,-1.8108629607,6.1162375041,0.5878540105,0.2073727665,0.0289666497,0.008662016,0.0012253802,0.001317495,-0.0831576686,-0.0308825786,-0.2102946159,-0.8370570441,-1.9654135498
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1588275862,0.02867,1.5930451901,-1.5778332921,-6.6767856005,0.7469991891,11.3364095438,1.030331798,0.1731779321,-0.0063279776,4.40769e-05,0.0004031508,0.0003408604,-0.0160227539,-0.011528256,-0.0747801787,-0.2618738029,-0.8539985655
3,-2,-5,-4,10,0.745,0.1656896552,0,1.6331490012,-1.8602008777,-5.3179206537,1.2206309193,7.3825430403,0.9148390913,0.1178079662,-0.0853270576,0.0016939714,0.0006070808,0.0006573892,-0.0185794944,-0.009345273,-0.0712431099,-0.1657677284,-0.3435076416
3,-2,-5,-4,10,0.745,0.1656896552,0.02525,1.4425608785,-1.7428792167,-5.7708956993,1.8416191197,8.2388067884,1.020715399,0.0917258664,-0.0565048784,2.044e-07,0.0004344775,0.0004525279,-0.0160136065,-0.0095310846,-0.0579764501,-0.1294733886,-0.3642879898
3,-2,-5,-4,10,0.745,0.1656896552,0.02867,2.7785795236,-2.3232850603,-4.1947737138,-1.7815441232,6.7719686873,0.8332006785,0.1071822891,-0.0375378689,0.0033659337,0.0003830159,0.000249839,-0.0747286573,-0.0216985657,-0.1364947836,-0.7612153186,-0.9015450465
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1725517241,0.02525,2.0735989594,-2.2083133797,-4.8182405743,1.9135699166,5.1228758635,0.9185090074,0.093381826,-0.0649319367,0.0024170569,0.001016148,0.0010229827,-0.0292498128,-0.0107909838,-0.0641159034,-0.2356084297,-0.4524634492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1794137931,0.02525,2.2584745159,-1.9392766813,-4.0198243219,-2.9937864953,7.2659710274,0.9169511023,0.1202188842,-0.0106616303,0.0017309865,0.0007530271,0.000400497,-0.0340202296,-0.0113542141,-0.0948645925,-0.6234753629,-0.936522776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.1862758621,0,3.661842043,-1.9944582862,-5.4027810257,-6.0300105201,11.4755793831,0.4760662998,0.2615786505,0.097176012,0.0109453797,0.0026509078,0.0026687225,-0.1851303714,-0.0538665974,-0.2871317477,-2.8884171038,-5.7992155125
3,-2,-5,-4,10,0.745,0.1862758621,0.02525,2.4989408041,-2.4386717464,-3.5778679091,-0.317549291,3.3987403735,0.8275389733,0.1417080369,0.0068077345,0.0041274099,0.0011610311,0.0005811964,-0.0482950199,-0.0197862833,-0.1321973978,-0.4473197655,-1.1413909588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.193137931,0,0.8109864048,-0.95728406,-6.7651218769,1.1411247147,9.356164538,-0.2418844618,0.0422922344,-0.2880779088,0.0195805206,0.0161977139,0.0224600646,-0.0077428631,0.0084394205,-0.0192354131,0.1221421621,-0.1616750979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.193137931,0.02867,0.5020991098,-0.9526995665,-7.1864240685,2.1934776529,11.3514669698,0.9327095441,0.1710627302,-0.0654820938,0.0013757504,0.0009721722,0.0008982005,-0.0036774773,-0.0053685331,-0.0402473266,-0.0663991693,-0.5465640492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.745,0.2,0.02867,1.041958907,-1.6640582278,-6.3434014198,3.7161238732,8.4359972469,0.7431121201,0.4368917249,0.1711912642,0.0014091086,0.0005234979,0.0004513741,-0.0139024627,-0.0111844907,-0.0650602273,-0.1231101993,-0.5993074077
3,-2,-5,-4,10,0.7492241379,0.001,0,3.066505976,-2.0407891027,-4.9233463698,-4.1266689871,10.0603236595,0.8293168032,0.001032032,-0.0001036244,0.003674515,3.17e-08,3.02e-08,-0.0010056261,-0.0002279467,-0.0013036824,-0.0122925951,-0.0143270206
3,-2,-5,-4,10,0.7492241379,0.001,0.0002502,3.0160442751,-1.9738018115,-5.0309443927,-4.2132616734,10.2262135707,0.7912202466,0.0009239889,-6.20465e-05,0.0048246557,3.22e-08,3.23e-08,-0.0008255154,-0.0001757211,-0.0010338548,-0.0104912948,-0.0124903754
3,-2,-5,-4,10,0.7492241379,0.001,0.0002867,2.9524261113,-1.9703756315,-5.0462393052,-3.8838664622,9.8634136514,0.7691501714,0.0012366303,0.0003597822,0.0048142219,5.24e-08,1.88e-08,-0.0006805403,-0.0002095075,-0.0013499742,-0.0089218973,-0.0154554091
3,-2,-5,-4,10,0.7492241379,0.007862069,0,3.2958057881,-2.2079509588,-4.5335832245,-4.3605760934,9.5192033432,0.6152449776,0.0070566817,-0.0012991855,0.0118624094,3.1666e-06,5.1683e-06,-0.0054429319,-0.0020313888,-0.0111537226,-0.0810424928,-0.143591398
3,-2,-5,-4,10,0.7492241379,0.007862069,0.0002502,3.2290563184,-2.0421895574,-5.1168177089,-4.3508601507,10.590862009,0.7677266516,0.0090336174,0.0021362409,0.005336464,3.3894e-06,1.8203e-06,-0.0066257931,-0.0020426581,-0.011290978,-0.0876043482,-0.176582124
3,-2,-5,-4,10,0.7492241379,0.007862069,0.0002867,3.1064685552,-2.0469699472,-4.89286863,-4.2668550782,9.9718004118,0.7592317089,0.0065699202,-0.0020233036,0.0055685136,1.3283e-06,1.6543e-06,-0.0059939729,-0.0015867688,-0.0099185024,-0.0777576886,-0.0995955354
3,-2,-5,-4,10,0.7492241379,0.0147241379,0,3.1601816996,-2.0645870439,-4.7157404041,-4.7447990852,10.1626631618,0.6208605779,0.0157105044,0.0023428045,0.0097784231,1.11137e-05,1.03961e-05,-0.0117965372,-0.0039086811,-0.0231215048,-0.1414178309,-0.2499200305
3,-2,-5,-4,10,0.7492241379,0.0147241379,0.0002502,2.8243607821,-1.9071700663,-5.1761908321,-3.9954827805,10.8501588756,0.6984766115,0.0182241356,0.0023588058,0.0064227863,1.12102e-05,1.06062e-05,-0.0091533666,-0.0034116536,-0.0214420569,-0.1341465616,-0.2195933087
3,-2,-5,-4,10,0.7492241379,0.0147241379,0.0002867,3.0148328013,-1.7966574405,-5.1588350152,-5.6174181027,11.1057347684,0.7745336326,0.01305304,0.0015714315,0.0044410804,5.177e-06,5.4521e-06,-0.0082332657,-0.0025638871,-0.0166246847,-0.1306021737,-0.178040483
3,-2,-5,-4,10,0.7492241379,0.0215862069,0,2.7005285703,-1.8965431024,-5.253703106,-3.1401071286,10.0345713456,0.7264728043,0.0261187813,-0.0005355062,0.0061920117,2.59825e-05,2.92701e-05,-0.0137830371,-0.0047370598,-0.028142668,-0.1727982478,-0.2731058767
3,-2,-5,-4,10,0.7492241379,0.0215862069,0.0002502,3.6389267891,-2.1319929986,-4.5457052476,-6.184112649,10.6343836826,0.7713861901,0.0280451814,0.0066584563,0.0048104466,3.07542e-05,2.12657e-05,-0.0232635307,-0.0064156535,-0.0361406301,-0.3719525626,-0.5147489312
3,-2,-5,-4,10,0.7492241379,0.0215862069,0.0002867,3.2930310961,-2.4139184796,-4.228726397,-3.147609566,8.1401878974,1.0788064698,0.0160645386,-0.0006486862,1.17871e-05,1.01018e-05,6.2974e-06,-0.0132955334,-0.0034261488,-0.0196169738,-0.1706271855,-0.2114888202
3,-2,-5,-4,10,0.7492241379,0.0284482759,0,3.2090870038,-2.2226122797,-4.536896845,-3.9880506167,9.1317566686,0.8138268002,0.0283486083,-0.0047699428,0.0043456547,3.11313e-05,3.97648e-05,-0.021435073,-0.0067315084,-0.0422475694,-0.2863920746,-0.3770327993
3,-2,-5,-4,10,0.7492241379,0.0284482759,0.0002502,3.0448599192,-1.9783302677,-4.8865360921,-4.6351585462,10.2697918154,0.6704850895,0.0295316511,0.00013625,0.0080159284,3.40695e-05,4.13039e-05,-0.0228034141,-0.0054416331,-0.041381928,-0.3628500395,-0.4375676297
3,-2,-5,-4,10,0.7492241379,0.0284482759,0.0002867,3.241955889,-2.1992540789,-4.6704821839,-4.0986233018,10.0571606736,0.8131172982,0.0220359848,-0.0092626306,0.0035211541,1.14642e-05,1.08943e-05,-0.0177271407,-0.0046800029,-0.0290770114,-0.2408793619,-0.260104866
3,-2,-5,-4,10,0.7492241379,0.0353103448,0,2.8813028438,-1.9549382618,-5.2699909113,-3.3433931222,10.1770344528,0.760392947,0.0344423975,0.0059174362,0.0049709534,4.02618e-05,2.56344e-05,-0.023294085,-0.0063873423,-0.0348948161,-0.2486550603,-0.2942998716
3,-2,-5,-4,10,0.7492241379,0.0353103448,0.0002502,3.1189756495,-2.090275783,-5.026634134,-4.0508093274,10.7088268505,0.7311680008,0.0340916408,0.0008115671,0.005914952,4.43045e-05,5.05205e-05,-0.0258440871,-0.0080010534,-0.0396539971,-0.3069890936,-0.3858628677
3,-2,-5,-4,10,0.7492241379,0.0353103448,0.0002867,2.9447994995,-2.0228085221,-4.8012658998,-3.9072723381,9.1980275786,0.684377157,0.035076576,-0.0032737207,0.0078064412,4.69271e-05,5.94317e-05,-0.0263970181,-0.0076461783,-0.0522337297,-0.3401123476,-0.5078741615
3,-2,-5,-4,10,0.7492241379,0.0421724138,0,2.769277443,-1.8125849357,-5.5364422643,-4.2117614967,11.9166484655,0.5675789662,0.0365115881,0.0052092805,0.010313647,5.43401e-05,6.7263e-05,-0.0181042211,-0.0071347789,-0.0421418095,-0.2986263082,-0.5969214298
3,-2,-5,-4,10,0.7492241379,0.0421724138,0.0002502,3.0879289347,-1.8760108609,-5.1700665626,-4.7106526095,9.5322758129,0.7257505142,0.0402533625,0.0025710963,0.0063395209,6.04622e-05,6.32417e-05,-0.0299706753,-0.008289725,-0.0422912572,-0.362215754,-0.467406865
3,-2,-5,-4,10,0.7492241379,0.0421724138,0.0002867,3.0951196001,-1.938955091,-4.8103358661,-5.1987958421,9.8030802758,0.6821841159,0.0551005522,-0.0025434904,0.0074067868,0.0001049994,0.0001339315,-0.0407031941,-0.0143904051,-0.0953338479,-0.5063791105,-1.0082570576
