"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5"
3,-2,-5,-4,10,0.6225,0.0147241379,0.0002867,3.1607261265,-2.0982887921,-4.6993558872,-4.4277366254,9.3821837725,0.754342351,0.0153401932,0.0001552932,0.0054281396,7.534e-06,8.4456e-06,-0.0144950521,-0.0033206811,-0.0189702024,-0.1762315617,-0.1675727956
3,-2,-5,-4,10,0.6225,0.0147241379,0.0003284,3.1332066149,-2.11603175,-4.6431990026,-4.4550976316,9.8997018242,0.5471113716,0.0160916556,0.0018419303,0.0109944971,1.12965e-05,1.52898e-05,-0.0123384755,-0.003624194,-0.0221844711,-0.1595823031,-0.2298397886
3,-2,-5,-4,10,0.6225,0.0215862069,0,3.3312221087,-2.2221753638,-4.2137268252,-5.0903430695,9.0647085682,0.5386527813,0.0197356403,-0.0042301829,0.0122657772,1.51201e-05,2.66378e-05,-0.0182325123,-0.0046863678,-0.030384849,-0.2562011721,-0.2766952042
3,-2,-5,-4,10,0.6225,0.0215862069,0.0002502,3.0898511489,-1.9718833345,-5.0877460445,-4.7537486887,11.1517502686,0.3581860705,0.0172875687,0.0047691361,0.0121213417,1.29582e-05,1.91398e-05,-0.0094790236,-0.0039342891,-0.0261544261,-0.1266267686,-0.3235799493
3,-2,-5,-4,10,0.6225,0.0215862069,0.0002867,2.9552170874,-1.98753569,-4.8228208029,-3.9518573465,9.1002673208,0.6447985413,0.0138137989,-0.0099258658,0.0087502328,5.0102e-06,6.9375e-06,-0.0109265189,-0.0031343973,-0.0205422625,-0.1415919401,-0.1504169389
3,-2,-5,-4,10,0.6225,0.0215862069,0.0003284,3.4431787586,-2.2436873934,-4.5617255363,-4.7414045572,9.5278733128,0.7309243412,0.0139570665,-0.0105697735,0.0063116291,5.0918e-06,9.1086e-06,-0.0185224991,-0.0040866058,-0.0207887346,-0.2077638845,-0.168272272
3,-2,-5,-4,10,0.6225,0.0284482759,0,2.8142647189,-2.0360968539,-4.9477168463,-2.8349431719,8.6932317925,0.6168975986,0.0231095702,-0.0021780719,0.0097368954,2.08899e-05,2.70918e-05,-0.0140166793,-0.0043293432,-0.022900938,-0.1529308351,-0.1998544482
3,-2,-5,-4,10,0.6225,0.0284482759,0.0002502,2.9020940653,-2.0058565822,-4.9627480608,-3.7338365385,9.8529148683,0.4139726954,0.0335135976,0.0085494042,0.0123126825,4.2097e-05,5.84277e-05,-0.0172302008,-0.0055077606,-0.0348700191,-0.2290087385,-0.3477789582
3,-2,-5,-4,10,0.6225,0.0284482759,0.0002867,3.1129332598,-2.1616321702,-4.531664078,-3.9975948893,9.2669121078,0.7725718774,0.0281953348,-0.0088566879,0.0048374543,2.54744e-05,3.06149e-05,-0.0172602374,-0.0060558503,-0.0401150946,-0.2423396849,-0.3255797971
3,-2,-5,-4,10,0.6225,0.0284482759,0.0003284,2.7502535184,-1.8032844711,-5.3070462243,-3.8579903116,9.7758366132,0.5892788259,0.0336747441,0.0066736689,0.0090007834,3.7729e-05,4.45582e-05,-0.0189078294,-0.0052745379,-0.0286216182,-0.2398875144,-0.2855364027
3,-2,-5,-4,10,0.6225,0.0353103448,0,3.1423144449,-1.9068785062,-5.2688779005,-4.8870378189,10.9373503002,0.6337363423,0.0378513968,0.0127139581,0.0074531203,4.88121e-05,4.71676e-05,-0.0258602002,-0.0090705974,-0.0518971716,-0.2981673762,-0.5462661708
3,-2,-5,-4,10,0.6225,0.0353103448,0.0002502,2.5065113508,-1.7532834396,-5.6548555957,-2.7860857587,10.8369854545,0.5841574606,0.0386891754,0.000833772,0.0101576265,5.42957e-05,6.64467e-05,-0.0192270324,-0.0066459719,-0.0348777492,-0.2272769219,-0.3449777133
3,-2,-5,-4,10,0.6225,0.0353103448,0.0002867,3.7132743328,-2.2481128355,-4.5059263549,-6.2219480987,10.6341647693,0.4257700984,0.0483157582,0.0198203635,0.0118966586,8.35868e-05,0.0001195463,-0.0565080051,-0.0163937706,-0.0773254291,-0.6092745209,-0.9179170316
3,-2,-5,-4,10,0.6225,0.0353103448,0.0003284,3.1273866062,-1.9429141131,-5.3928097173,-4.2762310366,11.0677445345,0.6266394922,0.0400509684,0.008442812,0.0088710498,6.07046e-05,6.54062e-05,-0.0369534821,-0.0087276378,-0.0472492,-0.4479974071,-0.608365372
3,-2,-5,-4,10,0.6225,0.0421724138,0,3.0480824967,-2.0555772559,-4.86557427,-4.1777127227,10.2568523136,0.6530280746,0.0465759085,0.0011125153,0.0084154446,9.45253e-05,0.0001041851,-0.0338574303,-0.0100674517,-0.0514428484,-0.4515600405,-0.5804192994
3,-2,-5,-4,10,0.6225,0.0421724138,0.0002502,3.0953871361,-2.0484062924,-4.9784021978,-4.3200885338,9.940155022,0.6088960782,0.0514542653,0.0002038337,0.0097543039,0.0001036119,0.0001358855,-0.0371923129,-0.0115674236,-0.0713088874,-0.4760138575,-0.6309942953
3,-2,-5,-4,10,0.6225,0.0421724138,0.0002867,3.5926235568,-2.2113370183,-4.3475636281,-5.7753324623,9.8504560942,0.6453191525,0.0345023207,-0.0048533829,0.0085817539,5.08226e-05,8.2676e-05,-0.0310242782,-0.0104351984,-0.053076571,-0.444987636,-0.5131318222
3,-2,-5,-4,10,0.6225,0.0421724138,0.0003284,2.9167646454,-1.6885765262,-5.7154278868,-5.2173908403,12.7533323096,0.5545264441,0.053678633,0.0139371214,0.0096821434,9.89665e-05,0.0001188301,-0.0316112153,-0.0101575059,-0.0661326587,-0.5335730959,-0.9765206505
3,-2,-5,-4,10,0.6225,0.0490344828,0,3.5435231751,-2.1844042309,-4.6188248308,-5.0308760244,8.3201509804,0.5026242522,0.0443128011,0.0051380014,0.011720131,8.11136e-05,0.0001166726,-0.0384183495,-0.0109754018,-0.0630794078,-0.4306564981,-0.5470733503
3,-2,-5,-4,10,0.6225,0.0490344828,0.0002502,3.5616217941,-2.2611412785,-4.4323156206,-5.3286651523,10.3174137741,0.3933569754,0.0524738744,0.0108573522,0.0132429262,0.0001148254,0.000188708,-0.0437610839,-0.0116344359,-0.0730326925,-0.5941036591,-0.759606906
3,-2,-5,-4,10,0.6225,0.0490344828,0.0002867,3.0319579184,-1.9327297574,-4.8528016257,-5.0448945597,9.3612376761,0.654909944,0.0473752725,-0.0067986323,0.0102002194,0.0001162768,0.0001560146,-0.0346157214,-0.0110105497,-0.0878725164,-0.4583895958,-0.9302310368
3,-2,-5,-4,10,0.6225,0.0490344828,0.0003284,3.0402678013,-2.4322587885,-3.8875156766,-2.5541016816,6.7927220918,0.7414239328,0.0449907975,-0.0350104569,0.0077191139,0.0001673137,0.0002058635,-0.023959399,-0.0064167335,-0.0451799304,-0.3303895139,-0.2068822648
3,-2,-5,-4,10,0.6225,0.0558965517,0,3.2194796734,-1.8735957712,-5.3192444873,-5.6517184725,11.9270114277,0.4201177428,0.0621983053,-0.001586568,0.0135597881,0.0001267868,0.000208472,-0.0458461556,-0.0140605901,-0.0781555181,-0.6001536625,-0.8299044947
3,-2,-5,-4,10,0.6225,0.0558965517,0.0002502,3.4573587533,-2.0943390185,-4.5709358332,-6.1628527782,10.7171819931,0.4909786659,0.0522404289,-0.0040362151,0.0125742955,9.60614e-05,0.0001755053,-0.0483439857,-0.0121268748,-0.0809007318,-0.7245798114,-0.9838751638
3,-2,-5,-4,10,0.6225,0.0558965517,0.0002867,3.3019335525,-1.8994004895,-5.610445283,-5.486863963,13.3447157766,0.6019799334,0.0885723058,0.0345146996,0.0079717566,0.0002738363,0.0002308128,-0.055311214,-0.019482014,-0.1004131655,-0.8958640369,-1.7554401541
3,-2,-5,-4,10,0.6225,0.0558965517,0.0003284,2.8375779194,-1.7407075868,-5.3574334065,-4.5215801819,10.5278107886,0.6093555801,0.0422157105,-0.0052489872,0.0094432306,6.05708e-05,9.9509e-05,-0.0273036291,-0.008198972,-0.0557978097,-0.3984157353,-0.5824732207
3,-2,-5,-4,10,0.6225,0.0627586207,0,3.4689567746,-2.0959311354,-4.1421752695,-6.9689909424,10.6057501963,0.4711121667,0.079490192,0.0307281909,0.0101525223,0.0002153564,0.0002484435,-0.0577531029,-0.0185656096,-0.1328279429,-0.8131898483,-1.3682586174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.0627586207,0.0002867,2.4778166761,-1.7173496794,-5.9085683547,-2.55934983,10.8354353658,0.6175926629,0.0564003875,0.0160320118,0.0079086638,0.0001053059,8.96904e-05,-0.0208442398,-0.0075328249,-0.0413985013,-0.2648662916,-0.4529055538
3,-2,-5,-4,10,0.6225,0.0627586207,0.0003284,2.7590554431,-1.7009434806,-5.4787343179,-4.502428142,10.6562390876,0.4990040188,0.0606343211,-0.0063282386,0.0118039228,0.0001099547,0.0001740409,-0.0351253863,-0.011579572,-0.0690141539,-0.4799027201,-0.6147296587
3,-2,-5,-4,10,0.6225,0.0696206897,0,2.9326927932,-1.9943485114,-5.2407803722,-3.3782592841,10.5355458301,0.4734535886,0.0781862196,0.0209093247,0.0113108339,0.0002336456,0.000282734,-0.055592102,-0.0160666323,-0.0967275819,-0.6418935958,-1.06560222
3,-2,-5,-4,10,0.6225,0.0696206897,0.0002502,3.0612000453,-1.630457731,-5.6596174372,-6.3101752164,13.167786859,0.6245679298,0.0807222694,-0.0036495808,0.0086038015,0.0002083506,0.0002821132,-0.0684307281,-0.0212108765,-0.1150097618,-0.9354497294,-1.3890324839
3,-2,-5,-4,10,0.6225,0.0696206897,0.0002867,2.8116207599,-1.9233767681,-5.1590510405,-3.3360910062,8.8649997918,0.6399596044,0.0687717171,0.0213077823,0.0081562922,0.0002083728,0.000162374,-0.0291129093,-0.0097753799,-0.0499051958,-0.4132861857,-0.7117196848
3,-2,-5,-4,10,0.6225,0.0696206897,0.0003284,2.4271727758,-1.8623612951,-5.489039234,-1.749320146,9.4318457571,0.6910268704,0.056790539,-0.022793291,0.0099264614,0.0002013974,0.0002533712,-0.0266369299,-0.010538497,-0.0744639656,-0.2878228142,-0.5865316536
3,-2,-5,-4,10,0.6225,0.0764827586,0,2.5779221809,-1.9929273071,-5.0061201506,-2.550376756,9.2082306427,0.6460113571,0.0585753413,-0.0070743392,0.0094577915,0.000148624,0.0001786385,-0.0277582111,-0.0114570777,-0.0631308181,-0.3125887256,-0.5151470387
3,-2,-5,-4,10,0.6225,0.0764827586,0.0002502,2.8051344705,-1.7997115292,-5.0229239515,-4.5403559571,10.0466682126,0.3140221589,0.0911278506,0.0444801645,0.0098107474,0.0002668271,0.0003706028,-0.0403081634,-0.0154553013,-0.0947688382,-0.5400847476,-0.9482886328
3,-2,-5,-4,10,0.6225,0.0764827586,0.0002867,2.9711501849,-1.8672199015,-5.1507527482,-4.9153241586,10.5492448102,0.5028214346,0.0560798132,-0.01098385,0.0123836061,9.17885e-05,0.0001760345,-0.0400414613,-0.0106463545,-0.064557388,-0.5655067929,-0.6356040956
3,-2,-5,-4,10,0.6225,0.0764827586,0.0003284,3.1387680289,-2.4420067604,-3.907753419,-2.5330383521,5.8118891178,0.5953770063,0.0560964163,-0.0569015856,0.0100724733,8.62914e-05,0.0001756901,-0.0595414248,-0.0167783821,-0.1313082556,-0.4752894043,-0.6704190357
3,-2,-5,-4,10,0.6225,0.0833448276,0,2.7911199749,-1.9310922825,-4.9712565108,-4.0899015371,10.334144601,0.5569399419,0.1080665754,0.0281806868,0.0098178508,0.0004192765,0.0004303925,-0.0523587477,-0.0167403687,-0.1093405297,-0.7194670536,-1.064962333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.0833448276,0.0002867,2.9522325763,-2.2584572516,-4.3002997228,-2.470139026,6.0316520804,0.6705483134,0.06037312,-0.0336475022,0.0121175641,0.0002363552,0.0003429125,-0.0577347875,-0.0199061116,-0.0904121646,-0.4265094484,-0.5900160765
3,-2,-5,-4,10,0.6225,0.0833448276,0.0003284,3.260657914,-2.2239493682,-4.7128462692,-3.7297286494,8.7863725909,0.512264498,0.0665924107,0.0040594171,0.012847672,0.0001959577,0.0003239885,-0.0628516997,-0.0165361788,-0.0747686484,-0.6333709178,-0.7398411176
3,-2,-5,-4,10,0.6225,0.0902068966,0,3.1282510792,-1.9416733861,-5.0440678862,-5.1311056112,11.1738121458,0.447677675,0.09429559,0.0226690256,0.0120086068,0.0003682379,0.0005529576,-0.0517141991,-0.0171500585,-0.1075131032,-0.9620888817,-1.6632683415
3,-2,-5,-4,10,0.6225,0.0902068966,0.0002502,3.2327888826,-2.1338003306,-5.0464252575,-3.6184252383,7.9897204684,0.7320263123,0.0863732629,-0.0027346677,0.0071240801,0.0003584663,0.0003176262,-0.0669290302,-0.0202527057,-0.1310074958,-0.6242281794,-1.1938384083
3,-2,-5,-4,10,0.6225,0.0902068966,0.0002867,1.6608339629,-1.8423158583,-5.0607569553,0.7432938166,6.8149795228,0.853553649,0.0920784943,-0.0423612041,0.0020051739,0.0001232455,9.78745e-05,-0.0142301208,-0.0067567617,-0.0493521012,-0.2212460263,-0.403729537
3,-2,-5,-4,10,0.6225,0.0902068966,0.0003284,2.6050038396,-1.868449149,-5.3435714245,-3.0798165395,10.3649906208,0.6009952483,0.0863947128,-0.0141175048,0.0093528414,0.0002359326,0.0003782516,-0.043473456,-0.0125729986,-0.080293993,-0.7181755534,-0.8306878184
3,-2,-5,-4,10,0.6225,0.0970689655,0,2.7360968227,-1.7917070049,-5.4496165893,-4.2573245656,11.2093319267,0.6241633769,0.1134653306,0.0027815007,0.0094066197,0.0005495105,0.0006282188,-0.0556595327,-0.020564959,-0.1330962582,-0.856351,-1.9505743874
3,-2,-5,-4,10,0.6225,0.0970689655,0.0002502,2.7216246809,-2.2062379029,-4.4592831951,-1.7764075763,7.4502457406,0.5882232863,0.1050428045,0.0104370903,0.0110446638,0.0006484853,0.0006289423,-0.050904199,-0.0188335636,-0.0988879906,-0.5152141537,-0.8417200589
3,-2,-5,-4,10,0.6225,0.0970689655,0.0002867,2.7517452227,-2.0188278766,-5.160847787,-2.9558845737,10.3047268995,0.4845530055,0.1103135252,0.0265929776,0.0114170296,0.0004679984,0.0006159176,-0.0482740806,-0.0152762027,-0.1015098671,-0.6846614482,-0.991229836
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1039310345,0,3.3450495071,-2.2760506852,-4.3041736292,-4.4791758296,9.079133014,1.0204361979,0.0895793656,-0.019693534,3.5458e-06,0.000260306,0.0002561248,-0.0725333058,-0.0235474664,-0.1402469845,-0.9209125049,-1.1784562287
3,-2,-5,-4,10,0.6225,0.1039310345,0.02525,1.7351762919,-1.9048328388,-5.9405067198,2.0209155917,8.4629888225,0.9065329558,0.0840191685,-0.0406188673,0.0015898793,0.0001378309,5.88804e-05,-0.0136333037,-0.0065036553,-0.0384314297,-0.1144975185,-0.298419652
3,-2,-5,-4,10,0.6225,0.1039310345,0.02867,3.1299341512,-2.305154361,-4.7265492387,-1.7378893004,6.2894898421,0.7240085488,0.0596569185,-0.0284639185,0.0073397062,0.0001492101,0.000206914,-0.0377219962,-0.0115828616,-0.0563725499,-0.341040879,-0.4452986201
3,-2,-5,-4,10,0.6225,0.1039310345,0.03284,3.5659875949,-2.1329612575,-4.6146599153,-6.299386227,11.0756076123,0.3448109173,0.1250987395,0.0685322585,0.0087636917,0.0005293846,0.0005882055,-0.0939825881,-0.031068882,-0.1962580524,-1.1343301068,-1.9317294849
3,-2,-5,-4,10,0.6225,0.1107931034,0,3.4282887555,-2.0500187714,-4.9248873581,-5.0851615641,9.0423828776,0.4481010054,0.1436413694,0.0344011516,0.0116844694,0.0007985582,0.0011182098,-0.1114932064,-0.0438376736,-0.2585490131,-1.0849274623,-2.6210275199
3,-2,-5,-4,10,0.6225,0.1107931034,0.02525,2.4764335013,-2.0861461008,-4.9471859173,-1.2295305554,8.8160119252,0.8166609542,0.0919781692,-0.0352702444,0.0063974634,0.0003604859,0.0004018754,-0.0345977406,-0.0127448561,-0.0807821964,-0.420100382,-0.5891295544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1107931034,0.03284,2.7362359847,-1.6842229051,-5.929313788,-4.7215169443,13.4969019261,0.6034078015,0.1118943847,0.0360317261,0.0082751189,0.0004249002,0.0003751428,-0.0538421973,-0.0184648452,-0.1186953855,-0.8348408907,-1.6504542241
3,-2,-5,-4,10,0.6225,0.1176551724,0,3.2388545781,-1.7617716592,-5.138010689,-6.1806251833,10.9605073695,0.3990387055,0.1534026399,0.0505493652,0.0116557541,0.0007175353,0.0011045125,-0.1044250863,-0.0325820466,-0.2059390315,-1.5955174842,-2.7397211077
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1176551724,0.02867,3.1818206094,-2.4265259116,-3.8878264747,-3.2641153036,6.4678118278,0.8021862182,0.0781528583,-0.0341804823,0.004260046,0.0001554354,0.000105266,-0.0588939468,-0.0162624755,-0.1205959342,-0.7308048773,-1.0770608559
3,-2,-5,-4,10,0.6225,0.1176551724,0.03284,2.3997414252,-2.3932909966,-3.7021234807,0.2606979849,2.974760253,0.9696403899,0.063886382,-0.079438399,0.0010855044,0.0001753834,0.0003390709,-0.0162561625,-0.003794428,-0.0283858558,-0.2246947792,-0.0743614977
3,-2,-5,-4,10,0.6225,0.1245172414,0,1.9270252804,-1.6212979301,-5.4116138224,-1.422080911,8.8469360617,0.184372466,0.132383834,0.0115136042,0.0152210241,0.0006921557,0.0011230254,-0.0283010929,-0.0138788872,-0.0950440286,-0.3867297656,-0.8739455624
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1245172414,0.02867,-8.7692898222,-2.3379901327,0.0639077957,40.1213312205,-43.0829644447,0.7725482702,0.5205800239,0.446337882,0.0009148282,0.0006164894,0.000225575,-0.1494436115,-0.0365073835,-0.1786110584,-0.3702145878,-0.2963771853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1313793103,0,2.3112508592,-1.4511936344,-5.7851548234,-3.4193777339,11.0893996472,0.8503541087,0.1254367587,-0.0941502137,0.0007209758,3.87956e-05,0.0002491815,-0.0422059776,-0.0369910922,-0.1238743711,-0.5078207502,-0.6992098633
3,-2,-5,-4,10,0.6225,0.1313793103,0.02525,2.6467660785,-2.1949269286,-4.5766378266,-1.6514382382,6.4838546247,0.7183247648,0.0874211879,-0.0069408087,0.0084617991,0.0005235797,0.0004289797,-0.0409909755,-0.0151181324,-0.097093834,-0.3993560764,-0.7387346233
3,-2,-5,-4,10,0.6225,0.1313793103,0.02867,2.9348666146,-1.8868645182,-5.3316980948,-4.9593817724,12.4364117877,0.645403761,0.1308516562,0.0219138237,0.0090634044,0.0008045452,0.0007007829,-0.0851490964,-0.0312685113,-0.1999362008,-1.1688255729,-2.501559785
3,-2,-5,-4,10,0.6225,0.1313793103,0.03284,3.1212650019,-2.3183264967,-3.9967579927,-3.0959990958,6.8924915168,0.5812067319,0.0827065244,-0.0058881341,0.0117023473,0.000407631,0.0004674776,-0.0682702705,-0.0178568505,-0.0992011346,-0.6318621442,-0.5188759719
3,-2,-5,-4,10,0.6225,0.1382413793,0,2.1552801617,-1.5605574461,-6.2714208357,-2.1385883787,11.6950097438,0.4854744841,0.1448813718,0.005694204,0.0126653893,0.0009418365,0.0012597666,-0.0411408676,-0.0193132977,-0.117722343,-0.6110536895,-1.6424776623
3,-2,-5,-4,10,0.6225,0.1382413793,0.02525,2.7098461643,-1.9327303124,-5.1984074647,-2.7329440521,8.5001192905,0.5362177978,0.1249955681,0.0294539112,0.0114647429,0.0007318002,0.0007141204,-0.0485687057,-0.0171954302,-0.0991812442,-0.6719387711,-1.3588218168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1451034483,0.03284,2.8368708787,-2.3700066298,-4.2857427634,-1.0873835588,5.8328917298,0.7565508851,0.0760309111,-0.0598739365,0.0084685714,0.0003315375,0.0004751088,-0.0528557761,-0.0153668149,-0.1042414552,-0.491514136,-0.6181352295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1519655172,0.03284,2.7629146877,-2.1206174519,-4.5146290719,-2.6929909042,7.5894095123,0.6309609704,0.1402875801,0.005067912,0.0107119765,0.001120904,0.0011720223,-0.066320919,-0.0190816828,-0.12443137,-0.8968010111,-1.2929644489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1588275862,0.03284,1.4083850726,-1.8027634636,-5.1270716378,2.0035051899,5.5446287172,0.952090236,0.080177609,-0.0616827191,0.0013039349,0.0001680794,0.0001226148,-0.0121281683,-0.0064588362,-0.0490266033,-0.1214755348,-0.3097271028
3,-2,-5,-4,10,0.6225,0.1656896552,0,3.5416737981,-1.1031707249,-6.7208949746,-10.800997611,18.7267798944,0.4511914816,0.2150487831,0.1313421187,0.0085117178,0.0011372107,0.0009109113,-0.13499589,-0.0513774509,-0.2752222587,-2.8992819769,-5.9353795506
3,-2,-5,-4,10,0.6225,0.1656896552,0.02525,1.204569363,-1.5020884686,-6.5025424964,2.0702877273,9.6804564816,0.6929346025,0.3366191126,0.0331263245,0.0075801868,0.006175267,0.0039271018,-0.0235633233,-0.0168618264,-0.1195164332,-0.3024769476,-0.9587024139
3,-2,-5,-4,10,0.6225,0.1656896552,0.02867,2.385132465,-2.3462132356,-3.3722888041,-1.1109828935,4.2100915506,0.6780913712,0.1016074175,-0.0463472332,0.0145528658,0.001324957,0.0011668924,-0.0303580862,-0.0116633953,-0.0907119859,-0.4324495535,-0.5218799396
3,-2,-5,-4,10,0.6225,0.1656896552,0.03284,2.9563149397,-2.2650903879,-4.7948538043,-1.4715853287,6.8381164586,0.7719568667,0.1289703671,0.0128068549,0.00521031,0.0006803536,0.0005735184,-0.0621683739,-0.0226449242,-0.1178002038,-0.644812656,-1.1647987287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.6225,0.1862758621,0,2.1364582939,-1.9101997424,-5.2432299467,0.2413683038,6.6013103501,0.7157216759,0.1172407634,-0.059740482,0.0077270418,0.0006950422,0.0008921431,-0.0372972269,-0.01507633,-0.0707379815,-0.4626891004,-0.6241293646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
