"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5"
3,-2,-5,-4,10,0.0353448276,0.0284482759,0.0003284,3.2439816832,-2.0512859864,-4.8989229709,-4.9876351408,10.8338787792,-0.0071802199,0.0271380114,-0.0044641652,0.0173283287,2.38626e-05,5.19757e-05,-0.0258514198,-0.0075886516,-0.0435125952,-0.2861359799,-0.3690014839
3,-2,-5,-4,10,0.0353448276,0.0284482759,0.0003798,3.4315802089,-2.1101773317,-4.7106640323,-5.4387728687,10.1951106933,-0.1165414556,0.0283465803,-0.0118179349,0.0166809238,1.86273e-05,4.36645e-05,-0.0329817956,-0.0073096939,-0.0461330981,-0.3900307957,-0.3527617532
3,-2,-5,-4,10,0.0353448276,0.0284482759,0.000444,3.1680775864,-2.0846603273,-4.7647504203,-4.3605280057,9.5824877283,0.3291969422,0.0176378767,-0.0098182652,0.0182490454,8.8201e-06,1.59728e-05,-0.016861748,-0.0041856909,-0.0277296423,-0.2159366167,-0.2440711039
3,-2,-5,-4,10,0.0353448276,0.0284482759,0.000527,3.1876935609,-2.1151943525,-4.841159872,-4.0876882801,9.7638880937,-0.0172846803,0.0325635725,0.0148634653,0.0071472128,5.30756e-05,8.31083e-05,-0.0218160058,-0.0071880339,-0.032363804,-0.2217050382,-0.3681926649
3,-2,-5,-4,10,0.0353448276,0.0284482759,0.0006349,3.0004619054,-2.0713175717,-4.8562989828,-3.6084245362,9.0896161914,-0.2946882649,0.0183357916,-0.0156322904,0.0202420742,7.7188e-06,2.88216e-05,-0.016120701,-0.0053172269,-0.0336305808,-0.2004335326,-0.2429303009
3,-2,-5,-4,10,0.0353448276,0.0284482759,0.0007796,3.074322167,-2.0675743785,-4.8001129752,-4.052811525,9.3312817931,0.1844156706,0.0253421267,-0.0066343928,0.018116829,1.74373e-05,4.06865e-05,-0.0165983322,-0.0048950567,-0.0323930556,-0.2341066911,-0.3224768056
3,-2,-5,-4,10,0.0353448276,0.0353103448,0,3.1007805096,-2.0138976666,-5.0218018857,-4.3879326169,10.1312248087,-0.2013672518,0.0514540733,0.0047582408,0.0130997371,0.0001228857,0.0002870235,-0.0348893369,-0.0116448753,-0.0716158675,-0.5075361677,-0.9227953321
3,-2,-5,-4,10,0.0353448276,0.0353103448,0.0002502,3.1011647716,-1.9778108407,-5.1386674691,-4.4808858144,10.8347572795,-0.0421569136,0.0317890968,-0.0042240859,0.0163162881,3.09449e-05,7.66353e-05,-0.0244590975,-0.0069594391,-0.0392785486,-0.3551481608,-0.4435353296
3,-2,-5,-4,10,0.0353448276,0.0353103448,0.0002867,3.1219204947,-2.1406569143,-4.5616618531,-3.9798465674,8.6296492231,-0.1684596792,0.0417535472,0.0055339232,0.0126528971,7.16609e-05,0.0001414835,-0.0294417155,-0.0108851827,-0.0728232532,-0.3083796761,-0.6575512677
3,-2,-5,-4,10,0.0353448276,0.0353103448,0.0003284,3.1825136029,-2.1458063812,-4.9148144778,-3.8823653745,10.0422036342,0.1827177655,0.0414196521,-0.0072735935,0.0169131831,4.67677e-05,9.938e-05,-0.0336661028,-0.0091228141,-0.0570135055,-0.3836066927,-0.4610846244
3,-2,-5,-4,10,0.0353448276,0.0353103448,0.0003798,2.8639884221,-2.0334923524,-5.0237782822,-3.0813515185,9.3860825924,0.0488282974,0.0359946851,0.0040578476,0.0144286186,3.75004e-05,8.53307e-05,-0.0197740135,-0.0058385052,-0.036561069,-0.2636586203,-0.3441311043
3,-2,-5,-4,10,0.0353448276,0.0353103448,0.000444,3.4290011753,-2.2864067744,-4.3128906291,-4.6736011892,9.0408863802,0.005953057,0.0323624837,-0.0238412271,0.0199768203,2.47496e-05,6.20864e-05,-0.0295489879,-0.0080073362,-0.0500317819,-0.3895655434,-0.3694193442
3,-2,-5,-4,10,0.0353448276,0.0353103448,0.000527,2.8707629143,-2.0308526368,-5.0244703048,-3.2590216808,9.7418954423,0.0471376424,0.0472698971,0.0125811058,0.0106513259,8.96016e-05,0.0001679947,-0.0284953419,-0.009498727,-0.0544523369,-0.3328389698,-0.5506437311
3,-2,-5,-4,10,0.0353448276,0.0353103448,0.0006349,3.027459552,-1.9465388553,-5.1688587176,-4.4241930099,10.9200239015,0.1270742151,0.0393550511,0.0064326029,0.013230793,5.06653e-05,9.88647e-05,-0.0284610175,-0.0078019732,-0.0482586817,-0.3704436988,-0.4747041962
3,-2,-5,-4,10,0.0353448276,0.0353103448,0.0007796,3.191649094,-2.099713599,-4.9525956732,-4.1602558998,9.8801525192,0.0732849517,0.0376335072,-0.0063109797,0.0160861669,6.61857e-05,0.0001672112,-0.0334486908,-0.0117462993,-0.0717040922,-0.3634227393,-0.7125446264
3,-2,-5,-4,10,0.0353448276,0.0421724138,0,3.1488203609,-2.1072877143,-4.776185143,-4.2087275284,9.6080525252,0.0369723839,0.042403722,0.008185484,0.0106999238,8.63128e-05,0.0001701469,-0.0377035052,-0.0123331701,-0.0650184129,-0.379791882,-0.5737774109
3,-2,-5,-4,10,0.0353448276,0.0421724138,0.0002502,2.9719883457,-2.17797904,-4.5549922746,-3.0842324236,8.0251769516,-0.211920479,0.0301232404,-0.0280053106,0.0283036051,2.77318e-05,5.34207e-05,-0.0208302961,-0.0058819153,-0.0396597917,-0.3364482632,-0.4574020445
3,-2,-5,-4,10,0.0353448276,0.0421724138,0.0002867,3.2350356903,-2.1707908248,-4.4486696716,-4.2089814674,8.3457481122,0.1332576843,0.0328503607,-0.0322981468,0.0188575222,2.35124e-05,3.70983e-05,-0.0263609088,-0.0047970206,-0.0302728764,-0.4103042422,-0.1652782054
3,-2,-5,-4,10,0.0353448276,0.0421724138,0.0003284,3.3514449778,-2.2660068169,-4.3994492085,-4.5040714912,9.1404659531,-0.0384699188,0.0395557205,-0.0302013299,0.02027853,3.81355e-05,0.0001250836,-0.0358229648,-0.011115911,-0.0648198894,-0.4583879919,-0.4545485485
3,-2,-5,-4,10,0.0353448276,0.0421724138,0.0003798,3.0728481432,-2.1436293463,-4.4661235895,-3.9004191208,8.73275597,0.1416550976,0.0450381137,0.0245053817,0.0071131141,8.4394e-05,0.0001306974,-0.0207378627,-0.009393086,-0.0581958012,-0.242566373,-0.662876755
3,-2,-5,-4,10,0.0353448276,0.0421724138,0.000444,3.2904815018,-1.9664307694,-5.064590659,-5.7698667937,11.7052814324,-0.0876838854,0.0380166591,0.0087699796,0.0110072744,6.29139e-05,0.0001327112,-0.0307555432,-0.0109931986,-0.055075799,-0.402327971,-0.7808244277
3,-2,-5,-4,10,0.0353448276,0.0421724138,0.000527,2.895408852,-1.9553320946,-5.1638984847,-3.7666049049,10.3760298253,0.0017972162,0.0537413657,0.0241804252,0.0080564497,0.0001204905,0.0002151917,-0.0283618518,-0.0111271998,-0.0703074439,-0.3431259305,-0.8536793801
3,-2,-5,-4,10,0.0353448276,0.0421724138,0.0006349,3.1891845447,-2.0932145305,-4.779418978,-4.3040796542,9.3984260164,0.0769899451,0.041998429,0.0081482875,0.010985677,9.03662e-05,0.0001787921,-0.0356995137,-0.0124545365,-0.0791570668,-0.3865726504,-0.9226883716
3,-2,-5,-4,10,0.0353448276,0.0421724138,0.0007796,3.1183684048,-2.0919664173,-4.7978509863,-3.9878845485,9.0858083156,0.0563145756,0.0264798903,0.0007806285,0.0127202715,3.25354e-05,7.55726e-05,-0.0243393624,-0.0085926893,-0.0483702965,-0.2362227241,-0.5058185795
3,-2,-5,-4,10,0.0353448276,0.0490344828,0,3.0987113774,-2.1098108017,-4.7452402466,-3.9699402069,8.9838506787,0.1582501741,0.0494868759,0.0005048521,0.0140835037,0.0001306211,0.0002377314,-0.0342885477,-0.0119319728,-0.0717199193,-0.4062406693,-0.6607259111
3,-2,-5,-4,10,0.0353448276,0.0490344828,0.0002502,2.7582004589,-1.8633738429,-5.2800037586,-3.5101406777,9.9314419142,0.1601371002,0.0535662671,0.0094092865,0.0132099377,0.0001274054,0.0002437924,-0.0228794864,-0.0097302983,-0.0560018027,-0.3454967008,-0.7014437409
3,-2,-5,-4,10,0.0353448276,0.0490344828,0.0002867,3.0791727683,-2.0471278303,-4.9376293478,-4.4953662185,10.7849768981,0.008967635,0.0381030287,-0.0050241282,0.0163161596,6.06095e-05,0.0001401317,-0.0254854532,-0.0086249159,-0.0607578071,-0.4106839258,-0.6385051021
3,-2,-5,-4,10,0.0353448276,0.0490344828,0.0003284,3.1511517141,-2.151230939,-4.7766669293,-3.8016221468,9.1615052435,-0.2691355166,0.0329574988,-0.0156497449,0.0180105294,3.20204e-05,7.26476e-05,-0.0295346406,-0.0073290219,-0.0440334356,-0.3426193233,-0.3032182533
3,-2,-5,-4,10,0.0353448276,0.0490344828,0.0003798,3.0084364325,-2.0077349769,-4.883273854,-4.2493293473,10.0575839901,0.1917546704,0.0496724564,-0.0111983372,0.0171499928,6.8799e-05,0.0001588071,-0.0385067005,-0.0107242007,-0.0585321242,-0.5038253908,-0.5413766346
3,-2,-5,-4,10,0.0353448276,0.0490344828,0.000444,3.1244311117,-2.2158999716,-4.5342854846,-3.4478755125,8.3497471857,-0.0257963579,0.0470576892,-0.0060278835,0.0172564866,0.0001070724,0.0002227182,-0.0265235828,-0.0106460031,-0.062416365,-0.3904808631,-0.7256194372
3,-2,-5,-4,10,0.0353448276,0.0490344828,0.000527,3.0119940069,-2.1147809015,-4.5881978607,-3.6169918422,8.387894659,-0.0641307026,0.0474364191,-0.0087456687,0.0172762953,9.26647e-05,0.0001945605,-0.0321382288,-0.0088564668,-0.0517269977,-0.4104573823,-0.4938015766
3,-2,-5,-4,10,0.0353448276,0.0490344828,0.0006349,3.0593003152,-2.0259071251,-4.9162827166,-4.2557651878,9.9084944464,-0.0602718376,0.0364166472,-0.0153868314,0.0197994779,3.19006e-05,7.25889e-05,-0.024623179,-0.006938393,-0.0430391221,-0.3314246963,-0.3647980519
3,-2,-5,-4,10,0.0353448276,0.0490344828,0.0007796,3.2211905066,-2.1666414274,-4.6937830917,-4.1740247434,9.4851572367,0.1235195576,0.050204178,-0.0028142924,0.0157818626,8.77831e-05,0.0001671993,-0.0496800977,-0.0116836208,-0.0601855424,-0.5818340973,-0.503210472
3,-2,-5,-4,10,0.0353448276,0.0558965517,0,3.3640152058,-2.2791009828,-4.5960547486,-4.141943365,9.6926975715,0.131646104,0.0521676546,-0.0268607083,0.0262477215,3.35399e-05,4.97216e-05,-0.0340852649,-0.0109087531,-0.0630142645,-0.5134794212,-0.7012531286
3,-2,-5,-4,10,0.0353448276,0.0558965517,0.0002502,2.7896842833,-1.7610118068,-5.5129329121,-4.2278711813,11.2029926591,0.088289948,0.0541889151,-0.0147811438,0.0196164842,8.54334e-05,0.000180506,-0.0344607237,-0.0114384866,-0.0559866268,-0.4569874309,-0.6428141909
3,-2,-5,-4,10,0.0353448276,0.0558965517,0.0002867,3.3239905406,-2.113169525,-4.7007480591,-5.0483696383,10.1298917496,0.2088582612,0.0496809244,-0.0141530116,0.017502916,6.89722e-05,0.0001653139,-0.0462132019,-0.0116537928,-0.0677202365,-0.6024152818,-0.6252014617
3,-2,-5,-4,10,0.0353448276,0.0558965517,0.0003284,2.6467897646,-2.0130849861,-4.876889536,-2.6011327374,8.8512363192,0.0931863223,0.0470651569,-0.0389414086,0.0257026085,5.14931e-05,9.58691e-05,-0.02212996,-0.0065417035,-0.0457740665,-0.327156999,-0.3638976668
3,-2,-5,-4,10,0.0353448276,0.0558965517,0.0003798,3.0357094925,-2.055719599,-4.8929986792,-3.9870187492,9.9813812865,0.1619470608,0.0637126497,0.0120665357,0.0128134689,0.0001476535,0.0002693381,-0.0425155577,-0.0126815553,-0.0679159051,-0.4917972166,-0.6674881922
3,-2,-5,-4,10,0.0353448276,0.0558965517,0.000444,3.3496030363,-2.1110563357,-4.6665017082,-4.8331901927,9.14818577,-0.0649323713,0.0519797446,-0.0150853609,0.0176784763,7.98506e-05,0.0001790645,-0.0591080364,-0.0136877277,-0.091230747,-0.7070072388,-0.7902970748
3,-2,-5,-4,10,0.0353448276,0.0558965517,0.000527,3.1058509052,-2.1426393648,-4.5249359462,-4.006094981,8.680904724,0.0341378275,0.0523049911,0.0116190805,0.0116443235,0.0001129411,0.0002289935,-0.031001,-0.0089686248,-0.0586139837,-0.426883536,-0.6954312459
3,-2,-5,-4,10,0.0353448276,0.0558965517,0.0006349,2.9928876269,-2.0224542477,-4.9288236646,-3.9346706614,9.5876758259,-0.0351353811,0.0551481239,-0.0002684966,0.0167957766,8.48874e-05,0.0001860385,-0.0338131212,-0.0098922698,-0.0631375773,-0.4520793648,-0.6711029556
3,-2,-5,-4,10,0.0353448276,0.0558965517,0.0007796,2.6031895699,-1.9697729782,-4.9481115023,-2.405016184,8.3923120022,0.2381398998,0.0459215439,-0.0492447445,0.0174123832,4.34555e-05,9.9435e-05,-0.0262551585,-0.007513073,-0.0399656971,-0.3982768201,-0.4355364857
3,-2,-5,-4,10,0.0353448276,0.0627586207,0,3.0174537814,-1.9436316499,-5.3744246747,-3.9894214889,10.8715037195,0.0458140633,0.0702750467,0.0177359397,0.0139686607,0.0001550036,0.0003249792,-0.0358395324,-0.0138923526,-0.068662968,-0.5619001254,-0.749080765
3,-2,-5,-4,10,0.0353448276,0.0627586207,0.0002502,3.4367319796,-2.2303523936,-4.3888332925,-4.7009606653,8.1981878005,0.0048709905,0.0637038437,0.0049122843,0.0129491533,0.0001597473,0.0003290455,-0.054752461,-0.0183208019,-0.098099252,-0.528738056,-0.7635629161
3,-2,-5,-4,10,0.0353448276,0.0627586207,0.0002867,3.0406215673,-1.9793516384,-5.0544656621,-4.3912599725,10.8604909452,0.1447749033,0.0515452013,-0.0097412357,0.0173748556,0.0001118405,0.0002501879,-0.0427486326,-0.0161827723,-0.1059579529,-0.5263494655,-1.1881855083
3,-2,-5,-4,10,0.0353448276,0.0627586207,0.0003284,3.2078379259,-2.1417762018,-4.8770280554,-3.9676708573,9.3258320421,0.1604141446,0.076645486,0.0081412802,0.0125280684,0.0002217726,0.0004759721,-0.0589907753,-0.020138479,-0.1128278705,-0.6219877779,-0.9845667611
3,-2,-5,-4,10,0.0353448276,0.0627586207,0.0003798,2.6909430915,-1.8903606904,-5.1982815103,-3.1149437251,9.3499661477,-0.0456094791,0.07229305,0.0056026237,0.0163375042,0.0001780702,0.0003150002,-0.0333441264,-0.0124322358,-0.07300218,-0.3982406804,-0.6196328517
3,-2,-5,-4,10,0.0353448276,0.0627586207,0.000444,3.5124625594,-2.4936854759,-3.9545277711,-4.2521514491,8.1161598274,0.0155344059,0.0448559168,-0.0177299605,0.0191016211,8.92154e-05,0.000242438,-0.0476512577,-0.013427338,-0.0744424752,-0.5277171534,-0.6019609254
3,-2,-5,-4,10,0.0353448276,0.0627586207,0.000527,2.7796908883,-1.805219137,-5.539270764,-3.7934781002,11.31582029,-0.0495089268,0.0737612853,0.0304912268,0.0095827296,0.0001823838,0.0003376802,-0.036947342,-0.0114660235,-0.0738501834,-0.5714888996,-0.8252909594
3,-2,-5,-4,10,0.0353448276,0.0627586207,0.0006349,3.1178080959,-2.0293924541,-4.94834449,-4.0923130208,9.1796974122,0.1291187244,0.0719975649,0.0017911294,0.0148944783,0.0002347812,0.0005125732,-0.0463300682,-0.0148521232,-0.0812696081,-0.610816864,-0.8764458951
3,-2,-5,-4,10,0.0353448276,0.0627586207,0.0007796,3.0101851098,-1.9756666345,-5.2428956251,-4.2533841385,11.0310432786,0.0771104551,0.0587877829,-0.0060127687,0.0164808464,9.89707e-05,0.0002140233,-0.0411204423,-0.0133138697,-0.0709551953,-0.5287690703,-0.6189431181
3,-2,-5,-4,10,0.0353448276,0.0696206897,0,2.5810077522,-1.8639735211,-5.2640385161,-2.9454460443,10.0918561075,0.0258156435,0.0629245079,0.003644364,0.0171402977,0.0001175895,0.0002069635,-0.0280923331,-0.0087690259,-0.0566024845,-0.3739938653,-0.5244963978
3,-2,-5,-4,10,0.0353448276,0.0696206897,0.0002502,2.9603650429,-2.0253840294,-4.9777178544,-3.5724885169,9.510698684,0.0486780382,0.0684044935,-0.0190800646,0.0202723788,0.0001332106,0.0003107889,-0.0404776379,-0.0116177171,-0.0672100242,-0.7541775295,-0.868267675
3,-2,-5,-4,10,0.0353448276,0.0696206897,0.0002867,3.4477668588,-2.3024629752,-3.9158486631,-4.8736529141,7.7176966626,-0.0397795325,0.0664844967,0.0273672316,0.0065941196,0.0003336659,0.0005722684,-0.0510238798,-0.0222620658,-0.1224686278,-0.6302393621,-1.3276236401
3,-2,-5,-4,10,0.0353448276,0.0696206897,0.0003284,2.8294871472,-1.9634282616,-5.1046607294,-3.4878543787,9.9537293394,-0.0161857004,0.0719316703,-0.0080805558,0.016431457,0.0001798368,0.0003860021,-0.0393283401,-0.0142895057,-0.0911910473,-0.5204029328,-0.8115879177
3,-2,-5,-4,10,0.0353448276,0.0696206897,0.0003798,3.0425206509,-2.1489397252,-4.499550084,-3.6585057483,8.3744020421,0.0433547936,0.0662125129,-0.0083565742,0.0167644165,0.0001459225,0.0003301056,-0.044079253,-0.0128379414,-0.0853160736,-0.5574638507,-0.6825290478
3,-2,-5,-4,10,0.0353448276,0.0696206897,0.000444,3.1911532745,-2.067338445,-4.8823389611,-4.6477244868,10.0273974398,0.0017356989,0.0590247469,0.0115335252,0.0109415651,0.0001458092,0.0003451114,-0.0588730139,-0.0152405971,-0.0800223726,-0.6940661206,-0.9615459046
3,-2,-5,-4,10,0.0353448276,0.0696206897,0.000527,2.9499427301,-1.8606572839,-5.0990396546,-4.7902677541,10.872784832,0.1411097661,0.0496966121,0.0041842831,0.0143144452,7.03767e-05,0.0001530522,-0.0377749985,-0.010968064,-0.0697523986,-0.5444802076,-0.773927988
3,-2,-5,-4,10,0.0353448276,0.0696206897,0.0006349,3.2240476656,-2.030805248,-4.8559732077,-4.7888202908,9.7249587649,0.2120355285,0.0635255685,-0.0316554462,0.0197209568,0.0001205138,0.0002602034,-0.0597786745,-0.0155056087,-0.0886442263,-0.7771958965,-0.9671375175
3,-2,-5,-4,10,0.0353448276,0.0696206897,0.0007796,3.3485284999,-2.0127205282,-4.9431217126,-5.3717005059,10.5241059002,0.0077939187,0.0526844067,-0.0153950234,0.0184498582,7.44154e-05,0.0001736095,-0.0538364913,-0.0114836492,-0.0622040798,-0.7042176534,-0.6923244422
3,-2,-5,-4,10,0.0353448276,0.0764827586,0,2.6726049752,-2.1400787192,-4.5873193122,-1.8268138469,7.3768707907,0.0518662335,0.0768273111,-0.0514338549,0.0241074679,0.0002067368,0.0003956722,-0.0416777558,-0.0121749213,-0.0734211631,-0.5118301829,-0.4108418581
3,-2,-5,-4,10,0.0353448276,0.0764827586,0.0002502,3.2719112509,-2.2097283429,-4.7403447622,-4.2603039417,9.9030006579,0.0615384982,0.0615155816,-0.0183213526,0.0180663388,0.0001699878,0.0004254205,-0.0537341941,-0.0144893507,-0.0774640805,-0.7707874431,-0.8971380877
3,-2,-5,-4,10,0.0353448276,0.0764827586,0.0002867,3.2102064665,-1.9977030444,-5.1663651662,-4.5195844349,10.4613408702,-0.0364329498,0.0781179061,0.0151236021,0.0124630598,0.0002006675,0.000437945,-0.0544197476,-0.0172285592,-0.0904853827,-0.6414901483,-0.8826599351
3,-2,-5,-4,10,0.0353448276,0.0764827586,0.0003284,2.6608966132,-2.0835737365,-4.8907060432,-1.9449725124,8.2175940696,0.159109511,0.0666722367,-0.0672720983,0.0216871318,0.0001463807,0.0002663759,-0.0308683534,-0.0068020816,-0.0423319515,-0.4108382804,-0.155844481
3,-2,-5,-4,10,0.0353448276,0.0764827586,0.0003798,0.4599108352,-2.9048333889,-2.935990703,9.6596077631,-2.6314539331,0.8410526493,0.0260219677,-0.0839804881,0.0027377331,0.0001108685,0.0003068719,0.2565554468,0.0304539512,0.2442819072,6.5794614013,6.4973301602
3,-2,-5,-4,10,0.0353448276,0.0764827586,0.000444,2.9855110107,-2.1492828905,-4.5187170129,-3.3212587596,8.1700382471,-0.0186375112,0.0666169822,0.0078210692,0.0124794699,0.0001781802,0.0003830111,-0.0446938256,-0.0128282648,-0.0863557369,-0.5610134476,-0.7449416769
3,-2,-5,-4,10,0.0353448276,0.0764827586,0.000527,3.4983022463,-2.3403321687,-4.2472028345,-4.6331984511,8.3701183572,-0.14145824,0.056404481,-0.0310907353,0.0189711574,0.0001057875,0.0003042491,-0.0817502206,-0.0198987352,-0.1215682488,-0.849447802,-0.9420110842
3,-2,-5,-4,10,0.0353448276,0.0764827586,0.0006349,3.0792007641,-2.0542253174,-4.7278359403,-4.4129544357,9.8718234468,0.2372977389,0.0728831581,0.002820058,0.0143411169,0.000258229,0.000513578,-0.0664201293,-0.0207443872,-0.1256653228,-0.7961711053,-1.0884248167
3,-2,-5,-4,10,0.0353448276,0.0764827586,0.0007796,2.6829368101,-1.7066618536,-5.7467575185,-3.7257306483,10.9839915983,0.0090668354,0.0911882348,0.0347320996,0.0102779453,0.0002696424,0.0004519515,-0.040850873,-0.0158212222,-0.0946429999,-0.4563008863,-1.0109031143
3,-2,-5,-4,10,0.0353448276,0.0833448276,0,3.1928269773,-2.4336207175,-4.1298301642,-2.495000931,6.2759939614,-0.0079132888,0.0706656298,-0.0683956206,0.0202540892,0.0001047661,0.0001105051,-0.0522224411,-0.010094386,-0.0720537369,-0.6373767479,-0.4143021881
3,-2,-5,-4,10,0.0353448276,0.0833448276,0.0002502,3.4667382485,-2.2432964642,-4.440888611,-5.087121541,9.5291226789,0.0018839649,0.0715790272,-0.0084757921,0.0155063848,0.000209156,0.0005110171,-0.0714557324,-0.0217423371,-0.1270950744,-0.7645811408,-1.1250629291
3,-2,-5,-4,10,0.0353448276,0.0833448276,0.0002867,2.9297950286,-1.8687764783,-5.3000016089,-3.9968244564,10.1250011681,0.0736759282,0.0921119348,-0.0008034253,0.0151416889,0.0002567191,0.0005670762,-0.0625371675,-0.0231362647,-0.1256117947,-0.6461383,-1.0961770474
3,-2,-5,-4,10,0.0353448276,0.0833448276,0.0003284,3.0308771444,-1.7989977644,-5.3180633142,-5.1759459966,11.0253400329,-0.0280953601,0.0537751925,0.0163081512,0.0107836694,8.93487e-05,0.0001745182,-0.034548091,-0.0103130987,-0.0611869245,-0.4319168521,-0.6327117747
3,-2,-5,-4,10,0.0353448276,0.0833448276,0.0003798,2.9577160584,-1.6943093965,-5.6144871982,-5.2704548751,11.6329566473,0.0023686794,0.1326551458,0.1088662972,0.0035039422,0.0005816425,0.0007974213,-0.0386299452,-0.0178114605,-0.1052683142,-0.5837126956,-1.5186714923
3,-2,-5,-4,10,0.0353448276,0.0833448276,0.000444,3.0464972189,-1.8572023253,-5.4077050922,-4.9291940995,11.5434820469,-0.0793490222,0.0658408796,0.0184111341,0.0116055145,0.0001648433,0.0003499064,-0.0342277695,-0.0159831935,-0.1046033473,-0.4773814089,-1.237759386
3,-2,-5,-4,10,0.0353448276,0.0833448276,0.000527,3.0380354802,-2.1588040017,-4.6853589077,-3.6068020344,9.559741335,0.1955847759,0.1095206496,0.0004486121,0.0155985536,0.0004456143,0.0009067938,-0.0710739053,-0.0193523956,-0.1317032551,-1.0771259981,-1.2639338223
3,-2,-5,-4,10,0.0353448276,0.0833448276,0.0006349,2.7762262931,-2.2122258583,-4.3915169107,-2.1568678727,7.2970434424,0.1158313383,0.0564004062,-0.0549817997,0.0258004014,8.40933e-05,0.0001676823,-0.0360718268,-0.0094386585,-0.0555188278,-0.4675349849,-0.2558906805
3,-2,-5,-4,10,0.0353448276,0.0833448276,0.0007796,3.6991204987,-2.3702153712,-4.2073294732,-5.351551189,8.8341499539,-0.0499362917,0.0754038577,0.0302584385,0.0076383699,0.0002816147,0.000531696,-0.0832950176,-0.0308696917,-0.1671905837,-0.6635998038,-1.3986646738
3,-2,-5,-4,10,0.0353448276,0.0902068966,0,2.7637750134,-1.823129267,-5.373361658,-3.7555450695,10.6517238131,0.227924755,0.0747447184,-0.0087255771,0.0177190192,0.0001532263,0.0002937604,-0.0390364959,-0.0129220369,-0.073121889,-0.5263427867,-0.7860288417
3,-2,-5,-4,10,0.0353448276,0.0902068966,0.0002502,2.9495881426,-1.9290302691,-5.0005610686,-4.6168511846,10.5151072554,0.0525157426,0.1000297033,-0.0158110366,0.0184203518,0.000270157,0.0006188836,-0.0548401136,-0.0173570159,-0.1056602782,-0.9032942888,-1.3226164782
3,-2,-5,-4,10,0.0353448276,0.0902068966,0.0002867,2.9607630452,-2.1964665934,-4.4647477197,-2.8027375415,7.4963374372,-0.0463518457,0.0823898791,-0.0109367508,0.0173154502,0.0002016019,0.0004250997,-0.0551836273,-0.0177530968,-0.1100699108,-0.5381326066,-0.7817327872
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.0353448276,0.0902068966,0.0003798,2.9252792236,-2.0228544669,-4.8857633966,-3.6209374718,9.3007830001,-0.0102822487,0.0770266635,-0.0362747429,0.0210486595,0.0001407169,0.0003417059,-0.0431381046,-0.013925175,-0.0860703211,-0.6734042296,-0.6905451952
3,-2,-5,-4,10,0.0353448276,0.0902068966,0.000444,2.5501480198,-2.0863392303,-4.854643364,-1.5649927457,8.24763636,-0.1180115834,0.0573926921,-0.0649889289,0.0233355684,0.0001034304,0.0001543364,-0.0308578642,-0.0063195816,-0.0347466682,-0.3720704233,0.2121265224
3,-2,-5,-4,10,0.0353448276,0.0902068966,0.000527,2.9516531267,-2.2483921776,-4.6490327357,-2.1898990481,7.3511797002,0.2487511205,0.0780451266,-0.0575248977,0.0202915157,0.0001642752,0.0003823043,-0.0468549168,-0.0136933319,-0.0856984051,-0.6328330381,-0.6868176279
3,-2,-5,-4,10,0.0353448276,0.0902068966,0.0006349,2.8600504215,-2.0804547964,-4.8432910556,-2.7307312769,7.8009784581,0.0667764183,0.054401502,-0.0173442405,0.0199111446,9.39492e-05,0.0002005089,-0.0315554471,-0.0097027068,-0.0625786895,-0.3639777508,-0.5692668739
3,-2,-5,-4,10,0.0353448276,0.0902068966,0.0007796,3.2543441914,-2.0212509395,-4.8607921099,-5.220942822,10.6563365834,0.068712761,0.0919908463,-0.0353593861,0.016866704,0.0002801782,0.0006245507,-0.0725111613,-0.0171389471,-0.1089904579,-1.0231899373,-1.0889325826
3,-2,-5,-4,10,0.0353448276,0.0970689655,0,3.2459180329,-2.0490359025,-5.0889900721,-4.8184906687,11.2704583075,-0.1157796983,0.1255420132,-0.0074046309,0.0149896558,0.000784566,0.0016704882,-0.1137034742,-0.0382476993,-0.2079099823,-1.3539488245,-2.3192835147
3,-2,-5,-4,10,0.0353448276,0.0970689655,0.0002502,3.1132076627,-1.9334882509,-5.1610633808,-4.8590939748,11.2622215636,-0.0434349423,0.1375236229,0.0809117207,0.005761613,0.0007754121,0.0012598255,-0.0676338936,-0.0287811867,-0.1573533229,-0.8847757883,-2.0476108484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.0353448276,0.0970689655,0.0003284,2.6612262733,-1.8391056452,-5.6127960231,-3.2381470451,11.4612786579,-0.1048596057,0.0836206393,0.0009915308,0.0156443227,0.0002402319,0.000497329,-0.0398833148,-0.0145545488,-0.091006779,-0.576117,-0.9957044681
3,-2,-5,-4,10,0.0353448276,0.0970689655,0.0003798,2.9836943407,-1.8727678084,-5.4124882621,-4.3620715641,11.1775044829,0.2776349225,0.1422490038,0.0524978714,0.0114933374,0.0006994051,0.0010930524,-0.0791352194,-0.022717247,-0.1419054824,-1.0073698765,-1.6112942255
