"","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","odhad"
"21",3.03874330301021,-2.00299529256622,-4.95217233645905,-4.13215662820541,9.65327280566579,0.86757809668713,0.00491167253890884,0.000830836048945295,1
"22",3.03874330338174,-2.00299529269164,-4.95217233607472,-4.13215662940476,9.65327280545271,0.867578096696269,0.00491167253237753,0.00083083604353632,1
"23",3.03874330347275,-2.00299529271603,-4.95217233599119,-4.13215662973441,9.6532728054603,0.867578096721367,0.00491167253000018,0.000830836041420395,1
"24",3.03874330350663,-2.00299529273072,-4.95217233594582,-4.1321566298277,9.65327280539311,0.867578096727445,0.00491167252912521,0.00083083604063755,1
"25",3.03874330351365,-2.00299529273367,-4.95217233593578,-4.13215662984796,9.65327280537727,0.867578096731891,0.00491167252881871,0.000830836040347022,1
"26",3.03874330351606,-2.00299529273528,-4.95217233593078,-4.13215662985179,9.65327280536425,0.867578096733168,0.00491167252871062,0.000830836040243756,1
"27",3.03874330351631,-2.0029952927356,-4.95217233592971,-4.13215662985153,9.65327280536045,0.867578096733849,0.00491167252867425,0.000830836040207126,1
"28",3.03874330351637,-2.00299529273576,-4.9521723359292,-4.13215662985101,9.65327280535836,0.867578096734057,0.00491167252866197,0.000830836040194632,1
"29",3.03874330351633,-2.00299529273579,-4.95217233592911,-4.13215662985064,9.65327280535771,0.867578096734151,0.00491167252865805,0.000830836040190387,1
"30",3.0387433035163,-2.0029952927358,-4.95217233592906,-4.13215662985046,9.65327280535741,0.867578096734182,0.00491167252865673,0.000830836040188926,1
"31",2.88946141061488,-2.09348326923699,-4.89294720474388,-2.96983710881935,9.49540702205086,0.0208712443028537,0.0248261111826922,0.000754356532425324,2
"32",3.12749589337879,-2.09003898806632,-4.89958825539901,-4.04589891437252,10.0468951086358,0.704672112795356,0.0191434602063085,-0.000202074181775216,2
"33",3.18593613099877,-2.18211020961961,-4.67997893872419,-3.88694320045263,9.49179601583043,0.796064506723021,0.00732304523021041,0.00215895528635933,2
"34",3.19121197046941,-2.17341265942296,-4.70864413859161,-3.94286907329725,9.60674437167706,0.899887565015495,0.00639212639586005,0.00139841053125952,2
"35",3.20067728964744,-2.18678119992046,-4.67574300281778,-3.92420315412083,9.51589015487112,0.87374199914714,0.00664390990589096,0.00172297370874032,2
"36",3.1933847851111,-2.17652360663985,-4.70052185727893,-3.93812563853008,9.58772456934393,0.874249527962642,0.00655011973653425,0.00163318168993388,2
"37",3.19496413729645,-2.17876714192004,-4.69507965479205,-3.93520385327169,9.57191764244939,0.872984424994805,0.00656609453034175,0.00166123856189254,2
"38",3.19467488339424,-2.17821301660071,-4.69641691628331,-3.93636276419173,9.57601315218457,0.873404047299365,0.00655649718034116,0.00165083735594429,2
"39",3.19480958855388,-2.17844186240884,-4.69586705913104,-3.93594402772387,9.5743547712623,0.873256764774959,0.00656004461158168,0.00165444439776137,2
"40",3.19477106422337,-2.1783714537575,-4.6960378935061,-3.93608475097618,9.57487848648015,0.873306416500071,0.00655893331436192,0.00165323401242694,2
"41",3.19478556701697,-2.17839706269527,-4.69597611534764,-3.93603555623255,9.57469055423487,0.873289328840261,0.00655933210395474,0.00165365202682163,2
"42",3.19478094553843,-2.17838866528903,-4.69599646958773,-3.93605223630499,9.57475290502654,0.873295159828276,0.00655919898129263,0.00165350958700778,2
"43",3.19478257877751,-2.17839160570342,-4.69598935912393,-3.93604645749992,9.57473117788722,0.87329315589879,0.0065592455778173,0.00165355865039633,2
"44",3.19478203609017,-2.17839061509185,-4.69599175971539,-3.93604843540609,9.57473853794497,0.873293842997783,0.00655922970634792,0.00165354182973133,2
"45",3.19478222400677,-2.17839095771517,-4.6959909300635,-3.93604775223161,9.5747359955,0.873293606686149,0.00655923521104311,0.00165354762270429,2
"46",3.19478216041672,-2.17839084089715,-4.69599121321573,-3.93604798714266,9.57473686475296,0.873293687932831,0.00655923332106252,0.00165354563043452,2
"47",3.19478218230304,-2.17839088115885,-4.69599111564306,-3.93604790605766,9.57473656515257,0.873293659956666,0.00655923397463,0.0016535463170338,2
"48",3.19478217483202,-2.17839086735233,-4.69599114911953,-3.93604793400438,9.57473666805011,0.873293669592253,0.00655923374944698,0.0016535460804651,2
"49",3.19478217740081,-2.17839087210878,-4.69599113758621,-3.93604792435596,9.57473663258635,0.873293666270645,0.00655923382726035,0.00165354616206257,2
"50",3.19478217651989,-2.17839087047269,-4.69599114155449,-3.93604792768577,9.57473664479655,0.873293667416099,0.00655923380040464,0.00165354613391389,2
"51",3.19478217682299,-2.17839087103666,-4.69599114018649,-3.93604792653567,9.57473664058569,0.873293667020865,0.00655923380968512,0.00165354614363029,2
"52",3.19478217671876,-2.17839087084231,-4.69599114065799,-3.93604792693291,9.57473664203767,0.873293667157285,0.00655923380647933,0.0016535461402757,2
"53",3.19478217675466,-2.17839087090936,-4.69599114049532,-3.93604792679565,9.57473664153658,0.873293667110182,0.00655923380758733,0.00165354614143433,2
"54",3.1947821767423,-2.17839087088623,-4.69599114055145,-3.93604792684309,9.57473664170954,0.873293667126453,0.00655923380720423,0.00165354614103394,2
"55",3.19478217674656,-2.17839087089421,-4.69599114053207,-3.93604792682668,9.5747366416498,0.873293667120829,0.00655923380733677,0.00165354614117235,2
"56",3.19478217674509,-2.17839087089145,-4.69599114053876,-3.93604792683236,9.57473664167044,0.873293667122776,0.00655923380729088,0.00165354614112446,2
"57",3.1947821767456,-2.17839087089241,-4.69599114053645,-3.93604792683039,9.57473664166331,0.873293667122101,0.0065592338073068,0.00165354614114107,2
"58",3.19478217674542,-2.17839087089208,-4.69599114053725,-3.93604792683107,9.57473664166578,0.873293667122332,0.00655923380730137,0.0016535461411354,2
"59",3.19478217674548,-2.17839087089219,-4.69599114053697,-3.93604792683084,9.57473664166492,0.873293667122256,0.00655923380730311,0.00165354614113721,2
"60",3.19478217674546,-2.17839087089215,-4.69599114053707,-3.93604792683092,9.57473664166521,0.87329366712228,0.00655923380730259,0.0016535461411367,2
"61",2.79276748836643,-1.87395880852352,-5.18565485145506,-3.8167597397619,10.1964746744013,0.00625408339280168,0.0103341776991045,0.00201151523246331,3
"62",2.99591044673005,-1.95130045542894,-5.03860904999826,-4.33506554439419,10.1952648187259,0.586400591936035,0.00947865055026274,0.00223900595733615,3
"63",2.97879022590583,-1.93373853923763,-5.07575835304095,-4.34807667489106,10.2370758599961,0.705532149585475,0.00464527706283364,0.000666518977659573,3
"64",2.98775241453734,-1.94051985861588,-5.06102020104581,-4.35770680212652,10.2030315837676,0.793828349248382,0.00441628345210077,0.000782126340047241,3
"65",2.98686567799376,-1.94173302473674,-5.05822887857791,-4.35057274141157,10.1901894456967,0.794590695590828,0.00441083848701695,0.000886310195891515,3
"66",2.9851249918138,-1.94044121476544,-5.06101576761606,-4.3492791279954,10.197030338867,0.795843525397388,0.00442439921278236,0.000909315621648752,3
"67",2.98508761368998,-1.94042615396575,-5.06103165242685,-4.34926554767821,10.1971010545106,0.796085262338149,0.00442624587553317,0.00091403501327153,3
"68",2.98501802288664,-1.94037763967043,-5.06113207783237,-4.34920370852269,10.1973331610713,0.796146939949666,0.00442681540310443,0.000914982554961126,3
"69",2.98501100384119,-1.94037307093173,-5.06114100904944,-4.34919796696145,10.1973542647135,0.796159946422024,0.00442688211552962,0.000915165117091206,3
"70",2.98500793802629,-1.94037111712071,-5.06114497091276,-4.34919445451844,10.1973626522633,0.796162943440111,0.00442689956413969,0.000915201231018157,3
"71",2.98500744965722,-1.94037083486693,-5.06114552135617,-4.34919380791485,10.1973637216709,0.79616360788413,0.00442690154980807,0.000915208020407345,3
"72",2.98500730678394,-1.94037075428978,-5.06114568033139,-4.34919359666735,10.1973640090345,0.796163760842393,0.00442690197184,0.000915209316301143,3
"73",2.98500727898029,-1.94037074017952,-5.06114570727091,-4.34919354927525,10.1973640499647,0.796163795765296,0.00442690200441255,0.000915209551813637,3
"74",2.98500727193582,-1.94037073673755,-5.06114571383908,-4.34919353638906,10.1973640589347,0.796163803892936,0.00442690200706733,0.000915209594188712,3
"75",2.98500727042281,-1.94037073606948,-5.06114571507594,-4.34919353330924,10.1973640601754,0.796163805786123,0.00442690200536884,0.000915209601314869,3
"76",2.98500727005812,-1.94037073591657,-5.06114571535625,-4.349193532523,10.1973640603934,0.796163806232001,0.00442690200467738,0.000915209602434058,3
"77",2.98500726997563,-1.94037073588501,-5.06114571541243,-4.34919353233134,10.1973640604135,0.796163806337371,0.00442690200442485,0.00091520960257877,3
"78",2.98500726995599,-1.94037073587793,-5.06114571542482,-4.34919353228356,10.1973640604141,0.796163806362443,0.00442690200435064,0.000915209602588894,3
"79",2.98500726995142,-1.94037073587641,-5.06114571542741,-4.34919353227184,10.197364060413,0.796163806368431,0.00442690200432938,0.000915209602586231,3
"80",2.98500726995033,-1.94037073587607,-5.06114571542797,-4.34919353226896,10.1973640604125,0.796163806369865,0.00442690200432372,0.000915209602584627,3
"81",2.98500726995008,-1.94037073587599,-5.0611457154281,-4.34919353226825,10.1973640604124,0.796163806370209,0.00442690200432221,0.000915209602584031,3
"82",2.98500726995002,-1.94037073587598,-5.06114571542812,-4.34919353226808,10.1973640604123,0.796163806370294,0.00442690200432177,0.000915209602583801,3
"83",2.98500726995,-1.94037073587597,-5.06114571542813,-4.34919353226803,10.1973640604123,0.796163806370314,0.00442690200432168,0.000915209602583711,3
"84",2.98500726995,-1.94037073587597,-5.06114571542813,-4.34919353226802,10.1973640604123,0.796163806370321,0.00442690200432156,0.000915209602583629,3
"85",2.98500726994999,-1.94037073587597,-5.06114571542813,-4.34919353226801,10.1973640604123,0.796163806370319,0.00442690200432165,0.00091520960258373,3
"86",2.98500726995,-1.94037073587597,-5.06114571542813,-4.34919353226802,10.1973640604123,0.796163806370322,0.00442690200432163,0.000915209602583739,3
"87",2.98500726995,-1.94037073587597,-5.06114571542813,-4.34919353226801,10.1973640604123,0.796163806370318,0.00442690200432166,0.000915209602583712,3
"88",2.98500726994999,-1.94037073587597,-5.06114571542813,-4.34919353226801,10.1973640604123,0.796163806370322,0.00442690200432159,0.000915209602583679,3
"89",2.98500726994999,-1.94037073587597,-5.06114571542813,-4.34919353226801,10.1973640604123,0.796163806370321,0.00442690200432165,0.000915209602583705,3
"90",2.98500726994999,-1.94037073587597,-5.06114571542813,-4.34919353226802,10.1973640604123,0.796163806370322,0.00442690200432161,0.000915209602583695,3
"91",2.93829916814998,-2.04280181198578,-4.78221203150273,-3.70614895845979,9.29556050045466,0.0042507240573706,0.006445099922448,-0.00110700783823266,4
"92",3.03070133371319,-2.08967679695434,-4.65620709439351,-3.9292795512456,9.11908143466058,0.654069176678717,0.006203975780123,-0.000792699911746874,4
"93",3.02959317177448,-2.07256637100988,-4.71682194844021,-3.97892670133576,9.3028136486699,0.68020568674056,0.00369681434785765,-0.000336781431798668,4
"94",3.03252094188868,-2.07499148080103,-4.71341844373126,-3.97887670516392,9.29406641959397,0.691977943165901,0.00378766272365515,-0.000144981068049807,4
"95",3.03157885868034,-2.07432990807535,-4.71560228770663,-3.97727292020567,9.29875302015544,0.690783558398813,0.00384303067910946,-5.64273290670691e-05,4
"96",3.0314187801365,-2.07418833008634,-4.71604439747795,-3.97723379284339,9.30011140535039,0.690030153901843,0.00386628978647302,-1.93046998820511e-05,4
"97",3.03135757603375,-2.07416500817425,-4.71613303635045,-3.97705972350969,9.30026552383244,0.689743232821414,0.00387565888131204,-4.93288135827198e-06,4
"98",3.03134139567393,-2.0741569344583,-4.71616399103397,-3.97702616674294,9.30034689115537,0.689626374165111,0.00387931749475965,6.3392346681158e-07,4
"99",3.03133488943837,-2.07415445168459,-4.71617442274534,-3.97700838171249,9.30036967816904,0.689582170179766,0.0038807291435415,2.78012758177671e-06,4
"100",3.03133258167328,-2.07415350410831,-4.7161784251593,-3.97700249999833,9.30037933207116,0.689564908489007,0.00388127508820726,3.60853851192645e-06,4
"101",3.03133167647234,-2.07415314981345,-4.71617994246786,-3.97700009071736,9.30038285220522,0.689558271238964,0.00388148570237603,3.92811187943046e-06,4
"102",3.03133133330691,-2.0741530138242,-4.71618052645713,-3.97699918853411,9.30038423286823,0.689555703877516,0.00388156699679237,4.05141718388957e-06,4
"103",3.03133120044736,-2.07415296162929,-4.71618075108807,-3.97699883654737,9.30038475996865,0.689554713967757,0.00388159836012605,4.09898765366731e-06,4
"104",3.03133114937381,-2.07415294152408,-4.71618083768425,-3.9769987015227,9.30038496389425,0.689554331873707,0.00388161046107107,4.11734058704694e-06,4
"105",3.03133112965638,-2.0741529337746,-4.71618087107471,-3.97699864932157,9.30038504241399,0.689554184480352,0.00388161512956577,4.12442105628044e-06,4
"106",3.03133112205476,-2.07415293078587,-4.71618088395454,-3.97699862920434,9.30038507272218,0.689554127611564,0.00388161693067737,4.12715267950059e-06,4
"107",3.03133111912169,-2.07415292963301,-4.71618088892307,-3.97699862144014,9.30038508441074,0.689554105672374,0.00388161762553734,4.12820652616677e-06,4
"108",3.03133111799027,-2.07415292918826,-4.71618089083985,-3.97699861844536,9.30038508892058,0.689554097208199,0.00388161789361172,4.12861309543461e-06,4
"109",3.03133111755377,-2.07415292901669,-4.71618089157932,-3.9769986172899,9.30038509066034,0.689554093942777,0.00388161799703353,4.12876994785455e-06,4
"110",3.03133111738537,-2.07415292895049,-4.71618089186461,-3.97699861684414,9.30038509133154,0.689554092682989,0.00388161803693314,4.12883046076867e-06,4
"111",3.0313311173204,-2.07415292892496,-4.71618089197467,-3.97699861667217,9.30038509159049,0.689554092196973,0.00388161805232617,4.12885380629471e-06,4
"112",3.03133111729534,-2.07415292891511,-4.71618089201713,-3.97699861660583,9.30038509169039,0.689554092009466,0.00388161805826478,4.12886281293129e-06,4
"113",3.03133111728567,-2.0741529289113,-4.71618089203351,-3.97699861658023,9.30038509172893,0.689554091937127,0.00388161806055585,4.12886628765093e-06,4
"114",3.03133111728194,-2.07415292890984,-4.71618089203983,-3.97699861657036,9.3003850917438,0.68955409190922,0.00388161806143972,4.12886762814028e-06,4
"115",3.0313311172805,-2.07415292890927,-4.71618089204227,-3.97699861656655,9.30038509174954,0.689554091898455,0.00388161806178071,4.12886814530472e-06,4
"116",3.03133111727994,-2.07415292890905,-4.71618089204321,-3.97699861656508,9.30038509175175,0.6895540918943,0.00388161806191229,4.12886834483869e-06,4
"117",3.03133111727973,-2.07415292890897,-4.71618089204357,-3.97699861656451,9.3003850917526,0.689554091892697,0.00388161806196307,4.12886842184827e-06,4
"118",3.03133111727964,-2.07415292890894,-4.71618089204371,-3.97699861656429,9.30038509175293,0.689554091892075,0.00388161806198266,4.12886845154239e-06,4
"119",3.03133111727961,-2.07415292890893,-4.71618089204377,-3.97699861656421,9.30038509175306,0.68955409189184,0.00388161806199018,4.12886846298203e-06,4
"120",3.0313311172796,-2.07415292890892,-4.71618089204379,-3.97699861656417,9.30038509175311,0.689554091891753,0.00388161806199304,4.128868467357e-06,4
"121",2.82233571741663,-1.98801923485445,-4.95834028808154,-3.17787344850489,8.84684367072822,0.00474864308425556,0.00874099464898289,0.00282164934343828,5
"122",2.91681851745215,-1.99969597078064,-4.95178481635295,-3.53791777470611,9.08086217023322,0.498367091231311,0.00756371029550885,0.00179112618349792,5
"123",2.94117674545374,-2.0240045542675,-4.88051223550302,-3.52937055764199,8.84748686838927,0.618009813339524,0.00481798936851296,0.00127555237182232,5
"124",2.94169221944304,-2.02708348773024,-4.87042143737683,-3.51659776354586,8.80387579393484,0.672138573258142,0.00478173543132638,0.00149070427054733,5
"125",2.93881174564559,-2.02669668533026,-4.86930152536547,-3.50563939014138,8.7893238241183,0.683769319330226,0.00487884429502718,0.00166462130959514,5
"126",2.93717022962914,-2.02571374823907,-4.87126790220754,-3.50285445412017,8.79191767548451,0.690065296319443,0.00496890932567482,0.00177881417330947,5
"127",2.9361187376871,-2.02518559144889,-4.8722209090717,-3.50061410674214,8.79235259533386,0.693279385773135,0.00505509536746774,0.00187660347345766,5
"128",2.93528953171402,-2.02473786837074,-4.87308831944076,-3.49897999438738,8.79317120211913,0.695416017114794,0.00514264414238148,0.00196845449102276,5
"129",2.93457566399944,-2.02435155073897,-4.87384251974556,-3.49756905543931,8.79389542699347,0.697115181967,0.00523724472063159,0.00206097176983829,5
"130",2.93396731507551,-2.0240039532788,-4.87453949441197,-3.49644496271297,8.79472657766881,0.698914317253883,0.00534024909070033,0.00215374022090435,5
"131",2.93358756824223,-2.0237263159228,-4.87514745358137,-3.49601794321142,8.79595433949762,0.701746659835618,0.00543997485451877,0.00223280486042197,5
"132",2.93368756078261,-2.02358079273117,-4.87562963652895,-3.49712794955236,8.79829105115511,0.708081888211878,0.00550096669275785,0.00226610447145493,5
"133",2.93464531538013,-2.02359066464868,-4.87620215432952,-3.50134762305552,8.80394350820598,0.725699583952436,0.00547129215090942,0.00221429979732863,5
"134",2.93497070020464,-2.02397040663949,-4.87520697989176,-3.50108385790254,8.80093535878546,0.74005775869367,0.00541966974607594,0.00215916973469416,5
"135",2.9345543274057,-2.02420056155662,-4.87419905672741,-3.49819676174902,8.79533545039951,0.74344154769792,0.00541553094860797,0.00215059636385259,5
"136",2.93502581970752,-2.02411168173419,-4.87477995604602,-3.50067879164496,8.79930860955001,0.753295666189355,0.00537188887602558,0.00210961660899028,5
"137",2.93428910262305,-2.0243731008521,-4.87348366377385,-3.49624239894996,8.79147190211269,0.748809897360933,0.00540453947215108,0.00213371900244682,5
"138",2.93489513466332,-2.02411634998506,-4.87467360964564,-3.50007413388563,8.79840714300366,0.755786451252838,0.00536633925897465,0.00210198468761175,5
"139",2.93441905967786,-2.02437455152752,-4.87355858790666,-3.49680811189286,8.79220778770651,0.752447003616421,0.0053903224140924,0.00211957380069453,5
"140",2.93477601586624,-2.02419201658452,-4.87435725810847,-3.49920555910363,8.79669400267521,0.756319394024169,0.00536823041203874,0.00210172970695439,5
"141",2.93458215117088,-2.02434240245149,-4.87376126852989,-3.49767241023355,8.79358576049255,0.755301960773179,0.00537756945236226,0.00210790008312595,5
"142",2.93469472424789,-2.02426687279653,-4.87406956779336,-3.49850904904175,8.79523187355487,0.756747132584412,0.00536976807785432,0.00210145823211123,5
"143",2.93464884622501,-2.02431945144634,-4.87387507032582,-3.49806976953725,8.79427597895516,0.756750101432129,0.00537143764328957,0.00210213337417557,5
"144",2.93465228345246,-2.02430293601883,-4.87392901394954,-3.49815900879071,8.79450865518745,0.75697369279097,0.00537056617982168,0.00210128456944798,5
"145",2.93466131328666,-2.02430869523029,-4.87391649734874,-3.49817291048702,8.7944871189631,0.757208733664465,0.00536967270339098,0.00210038548532611,5
"146",2.93464512953908,-2.02431301824982,-4.87389265591338,-3.49808191615284,8.79433424489246,0.757142298173021,0.00537034811754275,0.00210081493206084,5
"147",2.93465604444793,-2.02430818498401,-4.87391467612144,-3.49815181290734,8.79446139626743,0.757281794278539,0.00536959571044905,0.00210019298142845,5
"148",2.93464884707937,-2.02431293876128,-4.87389518659212,-3.49809863431549,8.79435690563025,0.757250153167445,0.00536992630922459,0.00210039931716254,5
"149",2.93465126652872,-2.02431041323167,-4.87390463131601,-3.49812065586281,8.7944038327145,0.757283008005077,0.00536974145255177,0.00210025060994505,5
"150",2.93465092030277,-2.02431167088974,-4.87390045505082,-3.49811346856999,8.79438546197378,0.757291546244951,0.00536973629895723,0.00210022878869828,5
"151",2.89533377101209,-1.99440452752556,-5.07951017191097,-3.43128591045814,10.1035879561768,0.0108808973070092,0.0147374224216477,0.00256267887358571,6
"152",3.09927149151417,-2.08499927864094,-4.86765746047032,-3.91546585985391,9.89395360814725,0.699634157178622,0.013253907094239,0.00272337403252881,6
"153",3.07997163767096,-2.0508623240053,-4.92440632548017,-4.0042584815035,10.0514117028689,0.730635547350253,0.00536847495378495,0.00146958637419291,6
"154",3.07899050842381,-2.04730561992519,-4.9352446421682,-4.01461049931263,10.0853284326583,0.763139090033847,0.00524280957404856,0.00138286078611026,6
"155",3.07662003992312,-2.04322216942688,-4.94386897435923,-4.02484462369928,10.113125770506,0.751709889207481,0.00532367436816515,0.00145788489055902,6
"156",3.07613929157053,-2.04254549563274,-4.94587209036881,-4.02483247823789,10.1187579633703,0.755070006208296,0.00528512482709906,0.00142159372029695,6
"157",3.07624716256863,-2.04272586230131,-4.94536285622351,-4.02480509016349,10.1173698546846,0.753611888887636,0.00530620298104705,0.00144225609174195,6
"158",3.07621137997935,-2.04264026660147,-4.94559260628934,-4.02488234284005,10.118000953582,0.754308559743555,0.0052960725321967,0.00143194077627494,6
"159",3.07622218015284,-2.04267043583998,-4.94551097061271,-4.02486149411251,10.1177825761314,0.753972436340161,0.00530102349279258,0.00143702927791774,6
"160",3.07621793965311,-2.04265553633528,-4.94555086616168,-4.02487703758254,10.1178921467298,0.754135266246528,0.00529863029739276,0.0014345589610145,6
"161",3.07621975937886,-2.04266235154122,-4.9455325751611,-4.02487010276914,10.1178420654966,0.754056350605718,0.00529979313553986,0.00143575953425461,6
"162",3.07621891121318,-2.04265902254661,-4.94554149524499,-4.02487370810701,10.1178666150645,0.754094615814421,0.00529922955210646,0.00143517744907076,6
"163",3.07621931512953,-2.04266062121098,-4.94553720919591,-4.02487199007203,10.1178548281105,0.754076061453141,0.0052995029389218,0.00143545979482146,6
"164",3.07621912031177,-2.04265984456917,-4.94553929088276,-4.02487283320889,10.1178605579456,0.754085058502566,0.00529937038851601,0.00143532289536918,6
"165",3.07621921458939,-2.04266022057665,-4.94553828293468,-4.02487242587455,10.1178577840922,0.754080695837142,0.00529943466644787,0.00143538928120388,6
"166",3.07621916890594,-2.04266003817682,-4.94553877186787,-4.02487262381078,10.1178591298287,0.75408281128671,0.00529940349893519,0.00143535709144821,6
"167",3.07621919105448,-2.04266012660016,-4.94553853483972,-4.02487252790378,10.1178584774616,0.75408178550816,0.00529941861219225,0.001435372700347,6
"168",3.07621918031584,-2.04266008372048,-4.94553864978259,-4.02487257442662,10.1178587938244,0.754082282905951,0.00529941128384064,0.0014353651316564,6
"169",3.07621918552302,-2.04266010451193,-4.94553859404907,-4.02487255187111,10.1178586404277,0.754082041718698,0.00529941483735165,0.00143536880170588,6
"170",3.07621918299813,-2.04266009443006,-4.94553862107449,-4.02487256280898,10.1178587148108,0.754082158669879,0.00529941311426324,0.00143536702210816,6
"171",3.07621918422245,-2.04266009931871,-4.94553860796999,-4.02487255750538,10.1178586787428,0.754082101960487,0.00529941394978562,0.00143536788503176,6
"172",3.07621918362878,-2.04266009694821,-4.94553861432435,-4.02487256007712,10.1178586962321,0.754082129458754,0.00529941354464262,0.00143536746660194,6
"173",3.07621918391665,-2.04266009809766,-4.94553861124314,-4.02487255883009,10.1178586877516,0.754082116124901,0.00529941374109565,0.0014353676694977,6
"174",3.07621918377707,-2.04266009754029,-4.94553861273721,-4.02487255943477,10.1178586918638,0.75408212259046,0.00529941364583596,0.00143536757111393,6
"175",3.07621918384475,-2.04266009781056,-4.94553861201273,-4.02487255914157,10.1178586898698,0.754082119455322,0.00529941369202721,0.00143536761882004,6
"176",3.07621918381193,-2.04266009767951,-4.94553861236403,-4.02487255928374,10.1178586908367,0.754082120975543,0.00529941366962917,0.00143536759568745,6
"177",3.07621918382785,-2.04266009774305,-4.94553861219369,-4.0248725592148,10.1178586903679,0.754082120238391,0.00529941368048993,0.00143536760690441,6
"178",3.07621918382013,-2.04266009771224,-4.94553861227629,-4.02487255924823,10.1178586905952,0.754082120595835,0.00529941367522355,0.00143536760146531,6
"179",3.07621918382387,-2.04266009772718,-4.94553861223624,-4.02487255923202,10.117858690485,0.75408212042251,0.00529941367777724,0.00143536760410274,6
"180",3.07621918382206,-2.04266009771993,-4.94553861225566,-4.02487255923988,10.1178586905384,0.754082120506553,0.005299413676539,0.0014353676028239,6
"181",2.69588537839961,-1.97370768020575,-5.11310824163199,-2.73376406957181,9.80755057515048,0.0087928644271478,0.0154698603729276,0.00571363153094581,7
"182",2.97987241355596,-2.03047928047384,-4.96067401120287,-3.76182927747555,10.0201814580246,0.561714404161198,0.0132265642240392,0.00482350277193713,7
"183",2.89656401485997,-2.03226571395591,-4.94467191643445,-3.37695358434638,9.72731931190339,0.703131511607535,0.00502728676197445,0.000792685485324785,7
"184",2.87345513635828,-2.02982347061625,-4.95962148361569,-3.28286633349026,9.71876055212533,0.766886431959402,0.00537543612764399,0.00180295489885298,7
"185",2.85318566129259,-2.02228072353642,-4.97050412493953,-3.22680726998556,9.69613368157901,0.763874705844253,0.00465996562442337,0.000997157322957052,7
"186",2.84371152864479,-2.02174262659991,-4.97784410374172,-3.18566777103645,9.69818348757495,0.748936691064106,0.00519481293890183,0.00157182958285769,7
"187",2.85460948814309,-2.02061736380695,-4.97671165999942,-3.23997243581536,9.72467577679898,0.75855222984214,0.00489710467640815,0.00123080494566643,7
"188",2.84803170006889,-2.02146915253512,-4.97712146766774,-3.20633282618765,9.70754277987353,0.752793058237713,0.0050854209253625,0.0014417758109163,7
"189",2.85204312475469,-2.0208676868024,-4.97707514888195,-3.22718395126113,9.71872529242732,0.756283712561679,0.00497415491081968,0.00131514796632945,7
"190",2.84963983731249,-2.02122151018885,-4.97713230573876,-3.21471233345353,9.71213202502802,0.754187269951463,0.00504239824726749,0.00139210714645538,7
"191",2.85109420696249,-2.02100075058255,-4.97711589263428,-3.22228614799913,9.71618750749578,0.755454233015135,0.00500156318868225,0.00134578990559601,7
"192",2.85021894153595,-2.02113217976005,-4.97713072285132,-3.21773339672825,9.71376491761716,0.754691123069785,0.00502634426412853,0.0013738035398726,7
"193",2.85074767908533,-2.02105208588232,-4.97712379457502,-3.22048641421333,9.71523573075393,0.75515197622418,0.00501143605750188,0.00135691576459242,7
"194",2.85042886624773,-2.02110016782716,-4.977128656562,-3.21882724316981,9.7143513768994,0.754874031579083,0.00502045098861431,0.00136711519736862,7
"195",2.85062134691735,-2.02107105540572,-4.97712597250642,-3.2198292806502,9.71488621343773,0.755041823719468,0.00501501671162143,0.00136096230671976,7
"196",2.85050521689466,-2.02108859131213,-4.97712768183506,-3.21922482902224,9.714563857766,0.754940582594665,0.00501829866574657,0.00136467659666264,7
"197",2.85057531282765,-2.0210779961021,-4.97712668248748,-3.2195897165552,9.71475854958796,0.75500168983152,0.00501631881468291,0.00136243533196214,7
"198",2.85053301349995,-2.02108438600347,-4.97712729729862,-3.21936954020849,9.71464110602427,0.754964814014571,0.00501751397834481,0.00136378808152986,7
"199",2.85055854293841,-2.02108052805547,-4.97712693047344,-3.2195024313388,9.71471200371039,0.754987069914349,0.00501679279739214,0.0013629717306044,7
"200",2.85054313623183,-2.02108285578464,-4.97712715338991,-3.21942223509115,9.71466922346523,0.754973638666022,0.00501722807698754,0.00136346442232563,7
"201",2.85055243450623,-2.0210814507707,-4.97712701941318,-3.21947063593319,9.71469504429553,0.754981744681808,0.00501696539657354,0.00136316708451003,7
"202",2.8505468229847,-2.02108229863324,-4.97712710047138,-3.21944142621342,9.71467946213277,0.754976852679899,0.00501712393190612,0.00136334653273836,7
"203",2.85055020961321,-2.02108178691309,-4.97712705162536,-3.21945905476407,9.71468886644713,0.754979805065152,0.00501702825636706,0.00136323823493073,7
"204",2.85054816576189,-2.02108209573075,-4.97712708113106,-3.21944841585814,9.71468319098337,0.754978023281052,0.00501708599811919,0.00136330359391624,7
"205",2.85054939924775,-2.02108190935289,-4.97712706333381,-3.21945483656253,9.71468661622143,0.754979098606123,0.00501705115071465,0.00136326414929094,7
"206",2.85054865482923,-2.02108202183227,-4.97712707407814,-3.21945096162091,9.71468454907606,0.754978449638737,0.00501707218152863,0.00136328795451319,7
"207",2.8505491040929,-2.02108195394948,-4.97712706759512,-3.21945330018671,9.71468579662272,0.754978841296673,0.00501705948927894,0.00136327358786316,7
"208",2.85054883295843,-2.02108199491717,-4.97712707150814,-3.21945188884281,9.71468504371934,0.754978604927733,0.00501706714917735,0.00136328225826974,7
